9.962693452835083008e-01,1.013258695602416992e+00,1.031361699104309082e+00,9.955943822860717773e-01,9.878720045089721680e-01,1.013423681259155273e+00,9.843352437019348145e-01,9.737362861633300781e-01,9.947376251220703125e-01,9.899089932441711426e-01,1.029815077781677246e+00,1.003057122230529785e+00,9.972736835479736328e-01,9.422018527984619141e-01,9.621318578720092773e-01,9.809989333152770996e-01,1.058433055877685547e+00,1.017549753189086914e+00,9.683526158332824707e-01,1.012125730514526367e+00,1.020431756973266602e+00,9.472755193710327148e-01,9.407731294631958008e-01,1.016984462738037109e+00,9.905539155006408691e-01,9.872364997863769531e-01,1.023936033248901367e+00,1.007259488105773926e+00,9.741006493568420410e-01,1.000346183776855469e+00,9.891900420188903809e-01,1.026323437690734863e+00,1.043158173561096191e+00,1.027777910232543945e+00,1.009485244750976562e+00,9.690023660659790039e-01,9.922026395797729492e-01,9.706941843032836914e-01,1.018873095512390137e+00,1.023805618286132812e+00,1.008955478668212891e+00,9.937888979911804199e-01,9.991849660873413086e-01,9.954981803894042969e-01,1.028102517127990723e+00,9.625059366226196289e-01,9.746297001838684082e-01,1.019504070281982422e+00,9.861485958099365234e-01,9.541116356849670410e-01
9.972136020660400391e-01,1.013980388641357422e+00,9.844670295715332031e-01,1.001656055450439453e+00,9.977847337722778320e-01,1.007439017295837402e+00,1.013586759567260742e+00,1.019110083580017090e+00,9.914761781692504883e-01,1.003448486328125000e+00,1.001594543457031250e+00,1.004059910774230957e+00,9.855529069900512695e-01,1.009696006774902344e+00,1.002295970916748047e+00,1.003250718116760254e+00,1.004913568496704102e+00,9.747973084449768066e-01,1.013389706611633301e+00,9.884090423583984375e-01,1.008826971054077148e+00,9.988462328910827637e-01,1.001854658126831055e+00,1.007214069366455078e+00,9.892662167549133301e-01,1.006040811538696289e+00,9.875029325485229492e-01,9.899029731750488281e-01,1.015206336975097656e+00,9.908276200294494629e-01,9.855725765228271484e-01,1.008593916893005371e+00,9.816188216209411621e-01,9.997504949569702148e-01,9.797785878181457520e-01,1.011389255523681641e+00,1.013194084167480469e+00,1.006786584854125977e+00,9.730424284934997559e-01,9.965691566467285156e-01,1.004146575927734375e+00,1.014534235000610352e+00,9.912747740745544434e-01,1.014126181602478027e+00,9.972479343414306641e-01,1.017914295196533203e+00,9.998173713684082031e-01,9.821979403495788574e-01,1.002442836761474609e+00,9.899488091468811035e-01
9.963300228118896484e-01,9.964012503623962402e-01,9.864497184753417969e-01,9.932599067687988281e-01,1.004427909851074219e+00,1.015600919723510742e+00,9.995688796043395996e-01,9.848266839981079102e-01,9.815409779548645020e-01,1.000393152236938477e+00,1.023215532302856445e+00,9.985014796257019043e-01,1.007644176483154297e+00,1.002102494239807129e+00,9.762673377990722656e-01,9.849909543991088867e-01,1.004697561264038086e+00,9.682911634445190430e-01,1.004692196846008301e+00,1.003978490829467773e+00,9.963477253913879395e-01,1.002972006797790527e+00,9.902880191802978516e-01,1.009835958480834961e+00,9.912564158439636230e-01,1.002387046813964844e+00,1.000856876373291016e+00,1.021592617034912109e+00,9.889813065528869629e-01,9.889193773269653320e-01,1.017695665359497070e+00,1.013415455818176270e+00,1.000856757164001465e+00,9.919199943542480469e-01,1.024592041969299316e+00,1.004031896591186523e+00,9.813238382339477539e-01,9.871015548706054688e-01,1.031397461891174316e+00,1.014940977096557617e+00,1.007584929466247559e+00,9.993348121643066406e-01,9.760142564773559570e-01,9.783567190170288086e-01,9.988555312156677246e-01,9.943821430206298828e-01,9.944166541099548340e-01,9.980680346488952637e-01,9.823604226112365723e-01,1.011242508888244629e+00
9.928541779518127441e-01,1.013145804405212402e+00,9.996890425682067871e-01,9.922234416007995605e-01,9.949804544448852539e-01,1.026214361190795898e+00,9.969416260719299316e-01,9.804509282112121582e-01,9.759784340858459473e-01,9.958363771438598633e-01,1.040139436721801758e+00,1.002850294113159180e+00,9.970093965530395508e-01,9.701462984085083008e-01,9.564679265022277832e-01,9.765036106109619141e-01,1.044406533241271973e+00,9.700356721878051758e-01,9.912173151969909668e-01,1.004972815513610840e+00,1.014912128448486328e+00,9.681732654571533203e-01,9.546530246734619141e-01,1.023583412170410156e+00,9.803744554519653320e-01,9.971451759338378906e-01,1.009008526802062988e+00,1.017748355865478516e+00,9.823603630065917969e-01,9.854487776756286621e-01,1.000551462173461914e+00,1.033411622047424316e+00,1.018158197402954102e+00,1.010782122611999512e+00,1.016261816024780273e+00,9.899097681045532227e-01,9.861817359924316406e-01,9.737494587898254395e-01,1.024573922157287598e+00,1.026338219642639160e+00,1.014616489410400391e+00,1.003801584243774414e+00,9.736502766609191895e-01,9.861143827438354492e-01,1.015646219253540039e+00,9.810212254524230957e-01,9.787010550498962402e-01,1.000902175903320312e+00,9.771200418472290039e-01,9.747226834297180176e-01
9.941148161888122559e-01,1.015524506568908691e+00,1.016578674316406250e+00,9.939099550247192383e-01,9.900374412536621094e-01,1.021000146865844727e+00,9.907389283180236816e-01,9.773850440979003906e-01,9.846637248992919922e-01,9.923318624496459961e-01,1.036725163459777832e+00,1.003692626953125000e+00,9.955068230628967285e-01,9.529700875282287598e-01,9.573503136634826660e-01,9.780114889144897461e-01,1.055607676506042480e+00,9.935344457626342773e-01,9.786242842674255371e-01,1.008268237113952637e+00,1.019888281822204590e+00,9.539337754249572754e-01,9.441456198692321777e-01,1.021789789199829102e+00,9.840821027755737305e-01,9.918584227561950684e-01,1.016981720924377441e+00,1.011515736579895020e+00,9.779545664787292480e-01,9.924575686454772949e-01,9.925198554992675781e-01,1.032178878784179688e+00,1.032004356384277344e+00,1.021519422531127930e+00,1.011367678642272949e+00,9.782771468162536621e-01,9.901806116104125977e-01,9.710332155227661133e-01,1.019940018653869629e+00,1.026099681854248047e+00,1.012519955635070801e+00,9.995575547218322754e-01,9.861814379692077637e-01,9.920140504837036133e-01,1.023546695709228516e+00,9.708371162414550781e-01,9.751685857772827148e-01,1.009949207305908203e+00,9.812846779823303223e-01,9.603572487831115723e-01
9.994205832481384277e-01,1.000271916389465332e+00,1.005390405654907227e+00,9.987600445747375488e-01,9.989637732505798340e-01,1.002304434776306152e+00,9.965209364891052246e-01,9.934450387954711914e-01,9.992700815200805664e-01,9.983740448951721191e-01,1.005490899085998535e+00,1.000143408775329590e+00,1.001513719558715820e+00,9.908769726753234863e-01,9.928371310234069824e-01,9.962657690048217773e-01,1.008084774017333984e+00,1.003092527389526367e+00,9.948188066482543945e-01,1.003104925155639648e+00,1.001814365386962891e+00,9.928339719772338867e-01,9.909648895263671875e-01,1.002231121063232422e+00,9.993572235107421875e-01,9.977248907089233398e-01,1.004781126976013184e+00,1.003628373146057129e+00,9.938697218894958496e-01,1.000423669815063477e+00,1.001053333282470703e+00,1.003677129745483398e+00,1.008120059967041016e+00,1.003358364105224609e+00,1.004997730255126953e+00,9.947035312652587891e-01,9.966693520545959473e-01,9.945065379142761230e-01,1.007269501686096191e+00,1.004334568977355957e+00,1.001358985900878906e+00,9.977643489837646484e-01,9.993298649787902832e-01,9.965014457702636719e-01,1.004040598869323730e+00,9.924501180648803711e-01,9.960591197013854980e-01,1.004372477531433105e+00,9.969043135643005371e-01,9.952995181083679199e-01
9.841090440750122070e-01,1.060249328613281250e+00,1.023252367973327637e+00,9.926959872245788574e-01,9.711477160453796387e-01,1.051350712776184082e+00,9.996479749679565430e-01,9.859730005264282227e-01,9.621353745460510254e-01,9.874877333641052246e-01,1.073981165885925293e+00,1.015864729881286621e+00,9.620661735534667969e-01,9.033915400505065918e-01,9.186140298843383789e-01,9.631441831588745117e-01,1.135816454887390137e+00,9.653691053390502930e-01,9.679773449897766113e-01,9.988921880722045898e-01,1.062727570533752441e+00,8.881600499153137207e-01,8.774499893188476562e-01,1.056478619575500488e+00,9.515709877014160156e-01,9.885489344596862793e-01,1.019519567489624023e+00,9.979673027992248535e-01,9.790855050086975098e-01,9.747146368026733398e-01,9.486776590347290039e-01,1.080556035041809082e+00,1.046003699302673340e+00,1.055031418800354004e+00,9.793171882629394531e-01,9.640807509422302246e-01,1.009300589561462402e+00,9.509393572807312012e-01,9.850518703460693359e-01,1.046502709388732910e+00,1.031231760978698730e+00,1.022355556488037109e+00,9.688118100166320801e-01,1.017443180084228516e+00,1.051859855651855469e+00,9.631186723709106445e-01,9.445104598999023438e-01,9.970458745956420898e-01,9.710634946823120117e-01,8.837780952453613281e-01
9.973878264427185059e-01,1.042429447174072266e+00,1.035192966461181641e+00,1.008794784545898438e+00,9.750725626945495605e-01,1.000870227813720703e+00,1.003769755363464355e+00,1.024265408515930176e+00,1.011741876602172852e+00,9.930428266525268555e-01,9.980334043502807617e-01,1.012489795684814453e+00,9.619914293289184570e-01,9.448470473289489746e-01,9.992113113403320312e-01,1.008360981941223145e+00,1.066463112831115723e+00,1.034560680389404297e+00,9.763895273208618164e-01,9.894738793373107910e-01,1.042479157447814941e+00,9.328077435493469238e-01,9.514645338058471680e-01,1.013513207435607910e+00,9.879090189933776855e-01,9.906028509140014648e-01,1.007302999496459961e+00,9.573032855987548828e-01,1.010985136032104492e+00,1.005529642105102539e+00,9.364719390869140625e-01,1.020770192146301270e+00,1.020344614982604980e+00,1.045155644416809082e+00,9.396484494209289551e-01,9.748831391334533691e-01,1.041525244712829590e+00,9.987401962280273438e-01,9.285054802894592285e-01,9.971144199371337891e-01,1.003779649734497070e+00,1.015351295471191406e+00,1.026208639144897461e+00,1.051956176757812500e+00,1.029762625694274902e+00,9.933097362518310547e-01,9.801481366157531738e-01,9.988466501235961914e-01,1.017745614051818848e+00,9.140586853027343750e-01
1.000932574272155762e+00,1.020813107490539551e+00,1.049422264099121094e+00,1.005363941192626953e+00,9.807512760162353516e-01,9.925881624221801758e-01,9.867860674858093262e-01,9.975691437721252441e-01,1.019752621650695801e+00,9.894533157348632812e-01,9.976136684417724609e-01,1.005970239639282227e+00,9.840860366821289062e-01,9.390990734100341797e-01,9.950262308120727539e-01,1.002544999122619629e+00,1.053763747215270996e+00,1.059542179107666016e+00,9.628108143806457520e-01,1.004866123199462891e+00,1.027109980583190918e+00,9.415266513824462891e-01,9.536740779876708984e-01,1.003922462463378906e+00,1.001559853553771973e+00,9.844488501548767090e-01,1.021826505661010742e+00,9.754002094268798828e-01,9.907086491584777832e-01,1.015329122543334961e+00,9.615802764892578125e-01,1.008876085281372070e+00,1.040605187416076660e+00,1.040039181709289551e+00,9.720788598060607910e-01,9.640325307846069336e-01,1.020227789878845215e+00,9.895051717758178711e-01,9.707271456718444824e-01,1.002417683601379395e+00,9.989014863967895508e-01,9.960780143737792969e-01,1.032655596733093262e+00,1.028050780296325684e+00,1.029878020286560059e+00,9.718884825706481934e-01,9.819499254226684570e-01,1.020485758781433105e+00,1.011655807495117188e+00,9.359298348426818848e-01
9.925460219383239746e-01,1.016721248626708984e+00,9.631622433662414551e-01,9.965155124664306641e-01,1.001470565795898438e+00,1.024820208549499512e+00,1.020157098770141602e+00,1.015350341796875000e+00,9.706262946128845215e-01,1.005881667137145996e+00,1.022216200828552246e+00,1.004372000694274902e+00,9.858816266059875488e-01,1.018682718276977539e+00,9.834851622581481934e-01,9.917935132980346680e-01,1.009011149406433105e+00,9.332092404365539551e-01,1.025376081466674805e+00,9.861003160476684570e-01,1.008797407150268555e+00,1.003162622451782227e+00,9.962761998176574707e-01,1.019144415855407715e+00,9.763717651367187500e-01,1.011521816253662109e+00,9.810074567794799805e-01,1.004343390464782715e+00,1.013862371444702148e+00,9.760684967041015625e-01,9.953221082687377930e-01,1.023795723915100098e+00,9.716244935989379883e-01,9.911130666732788086e-01,9.920156002044677734e-01,1.021844983100891113e+00,1.002822399139404297e+00,9.994556307792663574e-01,9.882110357284545898e-01,1.007693171501159668e+00,1.012676835060119629e+00,1.021315693855285645e+00,9.649153351783752441e-01,1.001397490501403809e+00,9.937335848808288574e-01,1.023135542869567871e+00,9.954808354377746582e-01,9.709602594375610352e-01,9.879079461097717285e-01,9.972897171974182129e-01
