-8.352523998847812825e-01,-7.862579386217035671e-01,2.183909208335680918e-01,-1.779459559261580504e+00,1.823693000113041585e+00,-6.504893713397815747e-01,2.058530381206729487e+00,-5.020245253061066809e-02,2.631004329677033571e-01,9.391223501629002435e-01,-1.893402847188814908e+00,1.853337073437226978e+00,-3.868749222400135745e-01,1.343870009747734295e+00,-1.103661963360446502e-01,7.342106474406374927e-02,-6.993349659664445106e-01,2.746727485965455018e-01,-1.055905510543530879e+00,8.360069152027859163e-01,-1.375576319851663232e-01,5.386437275205672170e-01,-2.549325729093564252e+00,-1.755442014985687527e+00,-1.600447730719937844e+00,1.529399915281609346e+00,1.320690834741902631e+00,9.146748324443990663e-01,-7.096611125381069307e-02,2.296098787079570991e-01,-1.382875404257329022e+00,1.548048263214856779e-01,-2.268170414829010717e+00,2.192297944804367571e+00,-1.295647730541545695e+00,1.344670907032295526e+00,-2.443640797817930643e+00,3.865299125087749976e-01,-1.320387265915498320e-01,1.647693374504344055e+00
-1.355549479858135120e+00,-9.702231617818095621e-01,5.398315916898879241e-01,-8.615076650962207871e-01,-9.220839107651217503e-01,1.089743972493333768e+00,-6.427573372465457402e-02,1.071145299757990221e+00,4.101908265931936692e-01,2.568202676340337609e-01,-4.992460664372429524e-01,-5.129138678701604670e-01,6.807125018656473570e-01,-2.922220653361666809e-01,3.720459718258028459e-01,1.119210870254645052e+00,2.878100065068454505e+00,-9.928566526446593876e-01,-3.369208668033995546e-01,-6.124919524422976769e-03,-1.567933434885311561e+00,4.110923181460514053e-01,-4.928058864890674795e-01,8.473134453066112348e-01,8.980826712926551769e-01,-2.328323924564939806e-01,2.309876377272926939e-01,1.358304461092746607e+00,3.944326785018255621e-01,1.800931433424087791e+00,-2.934411884893013966e-01,1.076941166737948596e-01,-7.536312730454578501e-01,6.576683055970773406e-01,5.315424688205792059e-01,-3.465586909963834228e-01,-1.843591432839246369e-01,1.495862452281918165e+00,1.683000942935895639e+00,1.861316713982664739e-01
5.866942843630714721e-01,-9.029594113578163217e-01,1.274423986969147882e-01,8.876944247138959243e-01,-1.267171329597838625e+00,-6.074693214322623991e-01,8.354919409171669420e-01,7.107726272391090561e-01,7.016563331969436490e-01,-5.659096105504786145e-01,-1.283030233732129766e-01,2.304750418582883487e-01,9.394270359302716589e-01,3.603600638124600519e-01,1.674917398637668420e+00,8.868796095527350376e-01,-6.394068581862492051e-01,1.362390710554622242e+00,-3.881419661893883433e-01,-6.998632471792309850e-01,8.632774049814457840e-01,-6.723359826231649627e-01,1.695928408793951070e-01,1.667668055450313713e-01,-1.084866770606183195e+00,1.337585529611193369e+00,-8.676413282276983496e-01,1.839624394088039017e+00,-9.764731101922942136e-01,4.370307985708216658e-01,-8.273864760363047743e-02,-1.073757950935178007e+00,6.464560033692670071e-01,1.065695410269119486e-01,3.553080779996973804e-01,4.922614982807796968e-01,-1.453928751509317330e+00,-9.430869288189513977e-01,-3.362608311239861925e-01,-9.765809796425728440e-01
-8.336984570405584494e-01,-1.592815404015094138e+00,9.407363912226326397e-01,-2.394239158849038596e-01,-6.848240833302348118e-01,1.542390575038512790e-01,-3.734493033915494142e-01,2.717574440686076898e+00,-1.685880763506716562e+00,-9.409996604404856635e-01,7.081644249805968405e-01,-2.821852290895890958e-01,-5.655476841446616110e-01,7.563676938844597908e-01,2.343151556348542996e+00,-2.518492870006200368e-01,-3.453098788667351426e-01,3.485665946003502769e-01,-2.395571087216650685e+00,-4.592705898550916710e-01,8.629743386848699460e-01,-1.331150503980776723e+00,-5.347977838599936584e-01,2.250679982749185903e+00,1.556801384094815555e-01,-9.740456704161708501e-01,1.080958044605891066e+00,7.549938826742902398e-01,9.181261492198325991e-01,1.349258465877369029e-01,7.336073721436421335e-01,7.492284629050995071e-02,7.489865431769137105e-01,3.929254117849528272e-01,-1.009215432269745527e+00,-1.625064248416053514e-01,-6.026922417012682276e-01,-2.576809099142776671e-01,7.097375502983997997e-01,8.312264619439423408e-01
2.624851718581275306e-02,-3.604127923882029516e-01,1.356461458224420547e+00,-1.222809623342984431e-01,6.934092717293597330e-01,2.736319944134783522e-01,-6.955068711255454339e-01,1.250502358733171615e+00,-4.529320194803739263e-01,1.419513944378416825e+00,7.436121991591058134e-01,1.323760736647551006e+00,1.946158257768009769e-01,1.356015888750346232e-02,1.920894979031358141e-01,-3.111161807270220736e-01,-1.502395230648871094e-01,-6.620600392223721653e-02,1.043611897778545350e+00,5.996918710326658575e-01,7.634202513224227493e-01,1.285249141130841155e-01,9.627496289565470322e-01,-2.372361413953467668e-01,5.308211325604840214e-01,6.419340208136546932e-01,3.010725277561543400e-01,-2.868040269562112041e-02,-3.217100391370036339e-01,6.627548298120672365e-01,-3.369257923758323114e-01,5.271234939300294825e-02,1.463657947792736391e-01,-1.156820641676438027e-01,-6.549926598382689591e-02,-3.904262446565052724e-01,2.294222928601534761e-01,-9.277931267754627731e-01,7.681000169834841795e-01,-5.074722047479370834e-01
-1.756002042882373715e+00,-3.813721435174746155e-01,2.337000370086104450e-01,-6.300220426374741889e-01,-7.551088920322255316e-01,4.767704663620211947e-01,1.995077328080502976e+00,-1.096244065714174543e+00,-6.811915405674555668e-01,2.035277906752468724e-01,-1.085846084580127657e-01,-2.407684451357450239e-01,-9.929921119765049431e-01,1.049607510333275373e+00,4.381223079606241022e+00,3.924693994055473145e-01,1.424859956424656904e+00,-1.944239571237154962e+00,-9.090956051854230946e-01,-2.550580327867973285e+00,-2.894775205834120846e-01,-1.555530891013856554e+00,-6.193447847323780842e-01,5.535649119049017575e-01,1.210291065132088395e+00,8.663686077201753211e-01,7.172869227846672135e-01,2.007240274902992727e+00,2.342469381865770472e+00,1.414587620549163427e+00,3.491669188076962915e-01,3.503736579230999570e+00,-8.803046815421259330e-01,-1.401428619527271380e+00,-1.302289642141845727e+00,6.938548560477004745e-01,1.947536216361968719e+00,9.564610988750299470e-01,-1.338632488119676056e+00,7.575232140117341695e-01
-9.266202567216516028e-01,-1.586391310834997848e+00,8.177921152942187188e-02,-1.534430213737227877e+00,6.204772555499643572e-01,-5.572519417423122956e-01,7.858544068721081688e-01,1.321071699657074827e+00,-2.419140235641458414e+00,3.712508942589620720e-02,1.016863056866953885e+00,1.053386584489725886e+00,9.028090320053858697e-01,-6.345759421729731953e-01,7.687456198701149157e-01,1.363669584619546793e+00,1.170153844953749633e+00,1.268287925467969923e-01,-2.853341850418019021e+00,1.011318360426544771e+00,2.263622148808465795e+00,-8.360492056017709839e-01,-4.409566098102881138e-01,2.867755957029707314e-01,5.699865614997827457e-02,-1.083246743925203148e+00,8.677896362748603876e-01,-1.198887675135990705e+00,4.086236240162965383e-01,6.380130548416675096e-02,9.083528028403911048e-01,-6.511610366532416538e-01,1.658108512093795950e+00,-2.268372625679230037e+00,-1.096747993354131756e+00,1.068172885799799632e+00,-1.613602576382087594e+00,6.608904766728167235e-02,8.292168883301347382e-01,-1.984888908595676960e-01
1.922770623925057765e-01,-1.573276124652382979e+00,-8.839802742728281038e-02,2.293238753239500216e+00,6.839679802661452479e-01,1.876433848673014992e+00,-5.552109298956739991e-01,8.718249909042057322e-01,-1.180337886283827631e+00,-1.540711193991477712e+00,2.383402924219315544e-01,1.411710531469005492e+00,-1.471310819739754638e+00,-6.812221674363831969e-01,4.207340892163004553e-01,9.318690048937158243e-01,-1.943662943955060118e+00,-8.514002242569006229e-02,1.707770630193838235e+00,1.321955716834385175e+00,-9.662821260937175527e-01,-5.064279696692414179e-01,2.369415493033226183e-01,-3.686460653925830999e-01,-6.166370160254598387e-01,5.055337961894442733e-01,4.921352276285851923e-01,1.003344894863000381e+00,-2.327539252702545969e-01,-6.902857921129026408e-01,5.695139836843664538e-01,-1.080258658072015709e+00,1.237419857949792590e+00,1.959334989641736025e+00,-1.220836399005225781e+00,1.403234490580361538e+00,2.470589166006681658e+00,3.951410676039601721e-01,1.767325237982412922e+00,1.139655857035625885e+00
4.632185361846697935e-01,-9.083818894912626396e-01,-6.313491484406049681e-01,8.829653817659446347e-01,-1.658805846116313987e+00,1.147013824622392208e+00,-7.767802260381353463e-01,5.430598460232909375e-01,-3.737326145964094404e-01,-2.302711479269644868e-01,-2.124624554268037535e-01,5.851793079150966470e-01,-2.166373103789016596e+00,9.218290121642220836e-01,-4.096936987267882357e-02,2.254590922425044053e-01,-4.862285330150085128e-01,1.265637851317747309e+00,-7.561471127345223975e-01,2.863374474508437739e-01,-5.003647027000627245e-01,8.268899884532433520e-01,7.022782044025538406e-01,8.154551036806745312e-01,2.226273445438656240e-01,9.215470624506506836e-02,5.066993933622375712e-01,1.354169999563595017e-01,-3.197870984428611285e-01,4.295555290782459013e-01,1.288948894452896843e+00,9.464110541095754892e-01,4.861998431207825710e-01,1.911257760839694342e+00,-6.900250898316061532e-01,1.170960428050953128e+00,-3.441208997699978234e-01,9.516915274284575288e-01,4.268309833995462960e-02,9.588410414171962826e-01
-7.556422938644641318e-01,-7.918263251558327331e-01,-9.298426025926760652e-02,-6.088656228176791974e-01,4.511337490881967560e-01,-1.361392329683757119e+00,9.620123239732448761e-01,2.114274714396388699e+00,-1.380351187799853108e-01,-3.739624334740446199e-01,-9.243674265107710859e-04,1.295900084151518694e+00,-8.672200734728293670e-01,7.390233877769001314e-01,-1.574660061909779248e-03,4.726406099167991259e-01,4.948719974426111223e-01,4.571012951749055531e-01,-1.532469184117863259e+00,-2.717626037023601060e-01,1.588284987336048948e+00,6.635662808500256693e-01,-1.512498291852507837e+00,2.066950970729545034e+00,3.705799369629587114e-01,-3.034494932935306033e-01,5.400895611331220092e-01,-6.718417696499949798e-01,7.290401378864231896e-01,7.034914123876055969e-01,-4.715547573842629459e-01,-7.871194822584351089e-03,5.420584705570011819e-01,1.221259339616855177e+00,-9.490249315650123307e-01,5.045905052612580377e-01,-5.960935553335756643e-01,-2.592524854658807554e-01,2.368683456503950235e-01,7.365821239787188057e-01
