dataset,img_num,nose_width,nose_length,lip_thickness,face_length,eye_height,eye_width,face_width_prom,face_width_mouth,forehead_length,distance_btw_pupils,dist_btw_pupils_top,dist_btw_pupils_lip,chin_length,length_cheek_to_chin,brow_to_hair,fWHR,face_shape,heartshapeness,nose_shape,lip_fullness,eye_shape,eye_size,upper_head_len,midface_len,chin_size,forehead_height,cheek_height,cheek_prominence,face_roundness
mit,20.0,38.0131556175,64.0312423743,26.0226805086,292.171182699,12.3000452307,41.5619842877,227.178344038,184.133104031,121.498971189,95.5641146038,126.238118253,88.957131607,58.0344725142,152.64625763,87.2811548961,1.87590607227,0.777552193681,1.23377241281,0.593665751404,0.0890665542993,0.295944609997,0.0420987625032,0.415848579133,0.304469218302,0.198631747245,0.298732934883,0.522454871214,0.147328835137,0.630223358544
mit,21.0,41.0121933088,70.0071424927,30.537036829,261.047888327,13.2876955905,41.1521347151,220.009090721,180.069431054,100.124921973,102.001225483,99.7813234027,92.0188958713,44.0,153.215795557,67.1509493604,1.83339317454,0.842792072103,1.22180144311,0.585828700451,0.116978677838,0.322892012347,0.050901371682,0.383550016873,0.352498143008,0.168551449629,0.257236133151,0.586926010162,0.152997443969,0.689794628134
mit,22.0,38.0525951809,73.0616178304,24.0384048104,285.212201703,12.7931261642,39.0576072156,205.156038176,175.045708316,104.019228992,98.1032619233,109.048441071,99.1013876315,60.1331855135,148.910165884,73.5068024063,1.58303700603,0.719310173096,1.17201409934,0.520828806025,0.0842825260172,0.32754505655,0.0448547645851,0.364708201019,0.347465455685,0.210836651288,0.257726710034,0.522103069207,0.105571674983,0.613738498113
mit,23.0,34.0,65.0307619516,21.0453610172,266.016916755,11.7606382913,35.0071414,198.0,168.0,103.004854255,85.0014705755,109.01834708,90.666665043,52.0,138.668735153,77.0259696466,1.67700286045,0.744313566276,1.17857142857,0.522829488379,0.0791128672337,0.335949689721,0.0442101142844,0.387211668757,0.340830448487,0.195476290133,0.289552899816,0.521277882792,0.112774782769,0.631538783507
mit,24.0,38.0131556175,63.0713881249,26.0453610172,271.118055467,10.280886821,33.6340896917,183.068293268,150.003333296,102.078401241,81.5015337279,104.836181731,89.5892949801,54.0092584656,135.531708915,75.5810822892,1.5981032766,0.675234605651,1.22042816813,0.602700475566,0.0960664938835,0.30566865092,0.0379203325403,0.37650904904,0.33044385342,0.199209375313,0.278775539899,0.499899236446,0.121957794049,0.553276811602
mit,25.0,40.0124980475,68.0,21.0249378106,262.04770558,12.0,40.0062490237,207.002415445,179.002793274,96.0208310733,97.0115972449,98.8120058495,91.9705436866,61.1310068623,142.879522373,63.6592491316,1.71749277551,0.789941720674,1.15642002931,0.588419088934,0.0802332451795,0.299953139643,0.0457931885853,0.366425002121,0.350968704278,0.233281977138,0.242930000057,0.545242409417,0.106849331531,0.683092389143
mit,26.0,37.0,66.0075753228,20.0276925691,257.048633531,14.3065242924,39.0832314054,208.002403832,181.011049386,93.0215028905,92.5121613627,97.2551412523,91.4395261221,53.0848377599,144.710742109,63.0079360081,1.69085294395,0.809194746439,1.14911440234,0.560541722962,0.0779140207593,0.366052748914,0.0556568774393,0.361882892014,0.355728505015,0.206516708651,0.245120680638,0.562970283565,0.105004854821,0.704189891618
mit,27.0,40.0124980475,84.0059521701,21.5,277.064974329,12.544839156,39.2172104669,201.009950002,167.0,107.168092266,93.0215028905,110.602045641,104.985108499,45.0111097397,146.722162373,71.2127095398,1.41548405699,0.725497513676,1.20365239522,0.476305511858,0.07759912653,0.319880965694,0.0452776074868,0.386797690779,0.378918731077,0.162456874416,0.257025305029,0.529558681056,0.122750809931,0.602746703745
mit,28.0,38.0131556175,69.0651865993,24.0,249.162597514,14.585861511,39.108704987,204.198432903,176.071008403,90.1387818866,98.154215396,91.3735465001,96.6170123158,44.0454310911,145.674449093,63.0495836624,1.68642450879,0.81953886715,1.15975045952,0.550395322002,0.0963226432837,0.372956903479,0.058539530638,0.36176690557,0.387766917185,0.176773847803,0.253045939846,0.584656166479,0.112887828192,0.706651038958
mit,29.0,37.0,68.0073525437,21.5,275.01636315,13.7544628631,39.5625803233,207.154531691,171.143214882,110.040901487,94.5476070559,115.295815189,91.0521281797,55.1452627158,136.32751467,81.5981004681,1.7478905783,0.753244386328,1.2104162694,0.544058820349,0.0781771664558,0.347663442341,0.0500132526863,0.400124924301,0.331078947947,0.200516296864,0.296702710826,0.495706921251,0.130942451557,0.622301934771
mit,30.0,39.1152144312,71.1125867902,25.0582341889,265.482579466,13.323672032,41.1579730825,210.342577715,174.140747673,100.319489632,94.2244660372,103.143407448,95.3355887039,46.0,149.116506252,69.2603782837,1.67930491981,0.792302749726,1.20788833473,0.550046288523,0.0943874895269,0.323720315509,0.0501866151021,0.377875979033,0.359102992353,0.173269372674,0.26088483253,0.561680945514,0.136362356112,0.655940393614
mit,31.0,32.0,66.0,25.0,276.065209688,11.011381227,35.028548143,196.040812077,164.012194669,115.108644332,86.0929730001,118.651801503,92.5338345861,49.0102030194,132.23281094,87.6726867388,1.68273825384,0.710125018285,1.19528192689,0.484848484848,0.0905583142051,0.314354485435,0.0398868848395,0.416961791246,0.335188322682,0.177531254571,0.317579628516,0.478991217653,0.116018303955,0.59410671433
mit,32.0,34.0587727319,60.0749531835,25.5583493562,236.13555429,8.26515147695,32.0624390838,180.224859551,152.161098839,85.0529246999,83.1504660239,88.7626751512,80.6336928721,49.0102030194,126.841554529,63.0178546128,1.80042658551,0.763226275231,1.18443452975,0.566937982087,0.108235921664,0.257782991973,0.0350017239115,0.360186863666,0.341472054534,0.207551138018,0.266871521327,0.537155681237,0.118845977242,0.644380297989
mit,33.0,40.049968789,76.0591874792,25.0249378106,281.177879642,9.78151220817,35.5909400111,210.237960416,173.046236596,117.273185341,92.2293337285,119.002626021,95.8139061871,45.0111097397,147.153802305,92.1954445729,1.73602227904,0.747704480466,1.21492362129,0.526563195274,0.0890003788435,0.274831521873,0.0347876305939,0.417078276179,0.340759046583,0.160080550422,0.327890105332,0.523347720283,0.132271158271,0.615433322195
mit,34.0,41.0487515035,77.0259696466,30.0277563773,308.058436015,14.7672209269,42.7320893877,201.089532298,169.073948318,137.032842779,96.0832971957,139.252019734,98.2006249049,44.1814440687,149.707454009,102.519510338,1.51726799279,0.652764244666,1.18935846887,0.532920931627,0.0974742219877,0.345576851927,0.0479364276398,0.444827431286,0.318772717849,0.143419036467,0.332792413233,0.485970960397,0.103926983445,0.548837261221
mit,35.0,35.0142828,73.0,18.0453610172,293.042659011,11.2716981903,34.0293863659,183.010928635,151.013244452,122.036879672,88.0127831624,124.340761619,99.8722765708,57.0,137.914496106,96.5634506426,1.49385477612,0.624519751675,1.21188660835,0.479647709589,0.0615792972877,0.331234247632,0.038464359518,0.416447489535,0.34081139213,0.194510929543,0.329520114814,0.470629418158,0.109191215679,0.515328535996
mit,36.0,40.0124980475,72.0277724215,27.0332963784,277.028879361,13.273299101,40.1806287652,208.060087475,172.011627514,107.042047813,94.0850678907,108.023434957,102.577708787,48.1663783152,143.23178075,77.1313814216,1.62486210791,0.751041147604,1.20956990223,0.55551486187,0.0975829539531,0.330340751473,0.0479130519951,0.386393101181,0.370278033913,0.173867715259,0.278423612728,0.517028336831,0.130125278072,0.620915869532
mit,37.0,40.0124980475,71.0,22.0,274.016422865,11.5433963806,37.1685052592,200.00999975,161.027947885,111.072048689,88.5014124181,114.546115168,95.0188921096,47.0106370942,142.33299029,81.0755820207,1.60006719751,0.729919753197,1.2420825228,0.563556310528,0.0802871585941,0.310569292473,0.0421266589057,0.405348144931,0.346763493647,0.171561385272,0.295878550537,0.519432334753,0.142261735474,0.587658017724
mit,38.0,30.0166620396,59.0338885726,26.5332963784,248.098770654,14.7672209269,36.0901482455,182.043950737,150.029997001,95.0210502994,84.0238061504,97.525958083,84.4207237344,47.0106370942,127.509826623,66.0075753228,1.66900455232,0.733755956377,1.21338368577,0.508464930321,0.106946504847,0.409175956453,0.0595215401026,0.382996860681,0.340270624928,0.189483555159,0.266053617069,0.513947837334,0.129037131672,0.604718824705
mit,39.0,32.0156211872,68.066144301,22.59103519,250.449595727,10.5059490104,31.580222096,186.171963518,154.116838794,82.2192191644,78.6288751032,85.5792761129,92.9892702815,53.0377224247,140.500159059,56.8726647872,1.55682095288,0.743351024293,1.2079923581,0.470360434192,0.0902019231631,0.332674956448,0.0419483568336,0.328286491841,0.371289360685,0.211770046067,0.227082278261,0.560991758247,0.127990323283,0.61536070101
mit,40.0,40.1123422403,67.1192967782,24.0453610172,269.150515511,12.5249661036,37.7623913753,199.564525906,171.187032219,99.0050503762,90.9464127935,103.769275318,93.3342342817,57.0788927713,144.950424712,70.5159556413,1.64082610059,0.741460686139,1.16576894475,0.597627570098,0.0893379712519,0.331678308694,0.0465351741192,0.367842692733,0.346773381074,0.212070531104,0.261994503363,0.538547824947,0.105433547592,0.636027138547
mit,41.0,41.0487515035,76.1051903618,21.0415945788,288.111089686,15.5523180347,41.2381878301,215.334623319,175.071414,119.03780912,101.123686642,121.004132161,104.32904296,50.0899191455,156.048050822,85.0367567585,1.58204963486,0.74740137061,1.22998163092,0.539368620043,0.0730329214392,0.377133886163,0.0539802825766,0.413166356246,0.362113943876,0.173856269122,0.295152667852,0.541624589987,0.139748905059,0.607652465551
mit,42.0,36.0138862107,61.0081961707,20.5725561297,250.161947546,6.04138126515,32.0156364385,188.042548377,162.111073033,87.0229854694,84.0059521701,93.0030241444,82.6143140991,61.0327780787,123.361694112,66.5018796727,1.81579828423,0.751683260469,1.15996116032,0.590312260831,0.0822369522284,0.188700957945,0.0241498810047,0.34786659731,0.33024332801,0.243973068955,0.265835313184,0.493127333402,0.103658752251,0.648024508218
mit,43.0,38.0131556175,72.0277724215,26.5207972894,218.112356367,10.7737557774,35.1210563538,184.067922246,155.02902954,49.0102030194,84.0728850463,49.5763300376,94.3880037257,52.0864665724,140.808202724,20.5,1.51414199714,0.843913317485,1.1873126136,0.527756924025,0.121592365197,0.306760584559,0.0493954398406,0.224701634679,0.432749456738,0.238805666217,0.0939882560596,0.645576459169,0.133137311385,0.7107760061
mit,44.0,41.1946598481,75.2396172239,26.0226805086,273.528791903,10.055937104,33.1958932875,192.585046148,163.248277173,112.160599142,81.4447665599,115.493776889,92.9491999727,41.1096095822,136.84986325,79.5770067293,1.50629547892,0.704075957812,1.17970645377,0.547512884409,0.0951368970247,0.302927142733,0.036763724338,0.410050431481,0.339815049546,0.150293536911,0.290927350557,0.500312461801,0.107252946833,0.596823010979
mit,45.0,38.0131556175,78.0576709875,19.0764898913,266.422596639,11.7707972894,36.6147371713,213.234612575,178.025279104,91.0054943396,90.2344169372,93.1212247557,101.408915358,56.5685424949,148.58054942,65.507633143,1.68433392388,0.800362338874,1.19777715641,0.486988083766,0.0716023720659,0.321477038995,0.0441809269855,0.341583242141,0.380631810652,0.212326368741,0.245878667836,0.557687490828,0.132155957923,0.668206380951
mit,46.0,41.0121933088,69.0651865993,24.0415945788,258.094943771,11.5108849611,38.0591185525,202.061871713,168.01190434,83.0541991714,99.0618493669,89.6259588512,95.6945634242,56.0,136.196626722,52.5380814267,1.59652909621,0.78289744371,1.20266401661,0.593818612939,0.0931501959223,0.302447492188,0.0445994206355,0.321797079625,0.370772716529,0.216974417173,0.203561064231,0.527699708998,0.131928068311,0.650969375399
mit,47.0,36.0138862107,66.0,24.061085319,278.007194152,14.5344418537,37.6117286979,204.022057631,174.002873539,112.071405809,92.5661925327,116.282522332,91.8774644064,52.0864665724,141.800805733,81.5551960331,1.66548618474,0.733873302285,1.17252119739,0.545664942587,0.0865484268939,0.386433763003,0.052280812006,0.403124121126,0.330485923887,0.18735654209,0.293356422959,0.510061641269,0.107979882259,0.625893420027
mit,48.0,38.1182371051,60.0749531835,22.5226805086,240.299812734,9.52624329364,34.1245941203,192.260240299,163.049072368,85.0529246999,83.6809416773,88.1419309977,87.4185147929,48.0416485979,133.705317816,61.0512080143,1.74563967884,0.800084852801,1.17915568306,0.63451130771,0.0937274159823,0.279160632945,0.039643157376,0.353945031135,0.363789358794,0.199923787086,0.254062653315,0.556410412038,0.121561342888,0.678523509913
mit,49.0,38.0131556175,74.0607858451,25.5,267.067407221,8.78404817911,34.0367377176,196.163197364,160.112460477,95.0473566176,89.0898422942,96.7822943518,93.6393970105,55.0817574157,147.907920883,66.0075753228,1.60767904705,0.734508188044,1.22515884635,0.513269676843,0.0954815125713,0.258075502182,0.0328907532016,0.355892759834,0.350620833836,0.206246647574,0.247156985607,0.553822431652,0.134987407344,0.5995207807
gs,0.0,42.0475920833,75.0266619276,26.5207972894,306.040846947,11.8830020762,40.0312334182,242.008264322,196.040812077,114.01754251,106.004716876,114.251094087,110.772979855,61.0081961707,175.081942797,87.0,1.80477587256,0.790771123319,1.23447899321,0.560435330627,0.0866577045318,0.296843266158,0.0388281570736,0.372556616698,0.361954885957,0.199346579972,0.284275778439,0.572086845738,0.150200382409,0.64057074091
gs,1.0,44.0454310911,83.0541991714,26.5767741764,336.481797427,12.8314712206,45.1991189256,253.160028441,217.009216394,119.268604419,112.188457517,131.879680012,105.146469008,82.0975030071,177.189678476,87.3670418407,1.7821101956,0.752373621325,1.16658652866,0.530321543408,0.0789842849734,0.283887640414,0.0381342209852,0.354457820098,0.312487836823,0.243987947148,0.259648642241,0.526595137777,0.107437645432,0.644935975893
gs,2.0,51.0098029794,90.0,24.5,327.013761178,11.0276472007,44.0510770712,227.10790387,184.043473125,126.0,114.55348096,129.515443095,113.743468688,65.0076918526,171.910848093,90.0124991321,1.53450410702,0.694490357382,1.23399053502,0.56677558866,0.0749203945171,0.250337742773,0.0337222726071,0.385304886088,0.347824716238,0.198791915112,0.275255997814,0.525699124936,0.131689964939,0.562800392442
gs,3.0,45.0444225182,90.1997782702,32.0,341.036654921,13.7544628631,46.0488611432,251.240920234,204.198432903,119.03780912,115.088009801,129.5,117.86504663,70.0642562224,176.122141435,87.0057469366,1.64038158214,0.736697702749,1.23037633865,0.499385069254,0.093831556046,0.298692791126,0.0403313329068,0.349046964313,0.345608147773,0.205444943267,0.255121394375,0.516431705781,0.13793968083,0.59875802192
gs,4.0,46.0,86.0,28.0520168313,329.001519753,17.3399815598,50.1241865421,257.007781983,217.036863228,130.003846097,122.509183329,130.77389839,119.757154037,59.0,177.612800313,94.5119040121,1.71902907339,0.781175060152,1.1841664967,0.53488372093,0.0852640949875,0.345940408335,0.052704867664,0.395146643075,0.364001826274,0.179330478608,0.287268897977,0.539854042152,0.121491593063,0.659683467089
gs,5.0,42.0475920833,92.0869154658,25.5838499215,346.144478506,17.0977303341,44.6611783909,241.350367723,194.002577302,136.132288602,105.575802152,137.252049165,122.815893506,64.3816744113,183.560226169,96.1054108778,1.48895921159,0.697253264778,1.24405753304,0.4566076719,0.073910899957,0.382832046761,0.0493947799137,0.393281698988,0.354811072059,0.185996537311,0.277645367312,0.530299448836,0.13678620738,0.560467057397
gs,6.0,48.0104155366,91.0878696644,30.0192024052,333.054049668,16.5151376274,45.5710724023,249.128480909,201.24860248,124.0,107.501162784,128.784946714,118.429831469,62.0322496771,171.496548413,88.2043082848,1.60394591151,0.748012165466,1.23791409152,0.527078036993,0.0901331253446,0.362403971572,0.0495869593656,0.372311941932,0.355587423686,0.186252801126,0.26483481697,0.514921072373,0.143760084818,0.604252080647
gs,7.0,47.0106370942,97.0051545022,30.5,347.070598006,17.0151376274,47.0053185471,256.031248093,213.009389464,129.189782878,113.004424692,137.915281967,120.976094369,63.0,184.118943498,89.2020179144,1.55159055531,0.737692128242,1.20197165363,0.484619990921,0.0878783745303,0.361983242606,0.0490250044953,0.37222911886,0.348563361645,0.181519265423,0.257014043906,0.530494212289,0.123957082149,0.613735046093
gs,8.0,43.1045241245,79.2275204711,38.0237960416,309.012944713,13.2876955905,44.5450630143,239.534966132,208.062490613,105.546198416,106.557496217,112.03626645,108.090149909,59.0084739677,169.843713945,70.0357051796,1.69165474036,0.775161591871,1.1512645332,0.544059991632,0.123049201311,0.298297829016,0.0430004497155,0.341559148966,0.349791656816,0.190957935508,0.226643272969,0.549633006808,0.101848404923,0.673313186948
gs,9.0,51.0392006207,88.0511215147,27.5,332.338682672,13.2738304483,44.2092843958,260.432332862,212.235718012,115.108644332,111.324974736,124.882444723,117.631461034,70.256672281,176.393764159,82.0381009044,1.69004155541,0.783635328781,1.22709002661,0.579654179784,0.0827469128147,0.300249837328,0.0399406723934,0.346359452974,0.353950554561,0.21140082676,0.246850893928,0.530765069961,0.145022584981,0.6386127438
gs,10.0,46.0,86.0929730001,21.5665323894,320.351369593,13.2963447692,40.5610538148,219.082176363,184.010869244,115.156415366,101.511083139,119.969266898,120.090585591,61.1310068623,170.746555303,80.1560977094,1.39472076343,0.683880879428,1.19059367125,0.534306092553,0.0673214926996,0.327810634061,0.0415055031172,0.359469090182,0.374871459871,0.190824865022,0.250213063897,0.532997737828,0.109477625033,0.574403254396
gs,11.0,52.0,85.0058821494,31.5,320.0,13.2548059156,46.5054341407,259.030886189,221.110831937,117.004273426,115.501082246,122.756364397,110.003315123,63.0317380373,178.641371782,91.512294256,1.93963977912,0.809471519341,1.17149794933,0.611722373619,0.0984375,0.285016281657,0.0414212684863,0.365638354457,0.343760359758,0.196974181366,0.28597591955,0.55825428682,0.118500169537,0.690971349804
gs,12.0,41.1096095822,94.0053189984,24.543477798,351.364483123,16.5625266811,44.2546803824,243.248843779,198.42630874,137.13132392,117.180416453,143.096339925,124.690079899,69.1809222257,176.101201366,92.5486358624,1.45966458334,0.692297757638,1.22589008143,0.437311526839,0.069851903015,0.374254802837,0.0471377372406,0.390282258187,0.354873887057,0.19689218902,0.263397811412,0.501192379495,0.127567062674,0.564730694964
gs,13.0,42.0119030752,91.0219753686,27.0249378106,348.051720295,13.7863276091,43.6155384272,249.018071633,207.0,143.087385887,112.01785572,148.12157169,123.239271709,56.0089278598,184.830481141,101.677185248,1.51367579915,0.715462838174,1.2029858533,0.461557804092,0.0776463273553,0.31608752537,0.0396099970357,0.411109549368,0.354083213854,0.160921278632,0.292132402512,0.531043147796,0.12072364302,0.594739195154
gs,14.0,45.0111097397,91.0494371207,22.0,315.01428539,12.9139403034,42.6250175775,241.132743525,200.159936051,127.035428129,105.542645409,126.79165982,117.748962609,51.0392006207,177.689065531,84.1204493569,1.52553799615,0.765466058869,1.20470034255,0.494359011578,0.0698381026522,0.302966216494,0.0409947767526,0.403268785007,0.373789278995,0.162021860556,0.267036935333,0.564066690851,0.130066506106,0.635399552763
gs,15.0,48.0104155366,85.0058821494,27.5,311.057872429,17.3151081181,46.1356539045,238.102918924,190.023682735,118.511602807,110.510180527,122.012550584,110.49190653,57.0788927713,165.613945667,78.9588500423,1.60337757093,0.765461799968,1.25301707396,0.564789333663,0.0884079859007,0.375308609561,0.0556652303408,0.380995349457,0.355213342351,0.183499270813,0.253839741865,0.532421649947,0.154566852187,0.610894947782
