INFO:root:Start training with [gpu(0)]
INFO:root:Epoch[0] Batch [20]	Speed: 2996.25 samples/sec	Train-rmse=4.768381
INFO:root:Epoch[0] Batch [40]	Speed: 2841.53 samples/sec	Train-rmse=4.345470
INFO:root:Epoch[0] Batch [60]	Speed: 2836.87 samples/sec	Train-rmse=3.766799
INFO:root:Epoch[0] Batch [80]	Speed: 2835.50 samples/sec	Train-rmse=3.461581
INFO:root:Epoch[0] Batch [100]	Speed: 2860.60 samples/sec	Train-rmse=2.929021
INFO:root:Epoch[0] Batch [120]	Speed: 2853.45 samples/sec	Train-rmse=2.550115
INFO:root:Epoch[0] Batch [140]	Speed: 2869.21 samples/sec	Train-rmse=2.110219
INFO:root:Epoch[0] Batch [160]	Speed: 2854.38 samples/sec	Train-rmse=2.199750
INFO:root:Epoch[0] Batch [180]	Speed: 2845.25 samples/sec	Train-rmse=1.356496
INFO:root:Epoch[0] Batch [200]	Speed: 2818.37 samples/sec	Train-rmse=1.937231
INFO:root:Epoch[0] Batch [220]	Speed: 2926.11 samples/sec	Train-rmse=1.812175
INFO:root:Epoch[0] Batch [240]	Speed: 2934.97 samples/sec	Train-rmse=1.582649
INFO:root:Epoch[0] Batch [260]	Speed: 2927.46 samples/sec	Train-rmse=1.519873
INFO:root:Epoch[0] Batch [280]	Speed: 2930.47 samples/sec	Train-rmse=1.463252
INFO:root:Epoch[0] Batch [300]	Speed: 2931.66 samples/sec	Train-rmse=1.396348
INFO:root:Epoch[0] Batch [320]	Speed: 2861.87 samples/sec	Train-rmse=1.304681
INFO:root:Epoch[0] Batch [340]	Speed: 2925.32 samples/sec	Train-rmse=1.118287
INFO:root:Epoch[0] Batch [360]	Speed: 2871.34 samples/sec	Train-rmse=1.152479
INFO:root:Epoch[0] Batch [380]	Speed: 2911.63 samples/sec	Train-rmse=1.146640
INFO:root:Epoch[0] Batch [400]	Speed: 2904.40 samples/sec	Train-rmse=1.214531
INFO:root:Epoch[0] Batch [420]	Speed: 2908.60 samples/sec	Train-rmse=1.295319
INFO:root:Epoch[0] Batch [440]	Speed: 2856.49 samples/sec	Train-rmse=1.374704
INFO:root:Epoch[0] Batch [460]	Speed: 2851.57 samples/sec	Train-rmse=1.059353
INFO:root:Epoch[0] Batch [480]	Speed: 2828.21 samples/sec	Train-rmse=1.021358
INFO:root:Epoch[0] Batch [500]	Speed: 2915.14 samples/sec	Train-rmse=1.259515
INFO:root:Epoch[0] Batch [520]	Speed: 2939.51 samples/sec	Train-rmse=1.366631
INFO:root:Epoch[0] Batch [540]	Speed: 2923.43 samples/sec	Train-rmse=1.046087
INFO:root:Epoch[0] Batch [560]	Speed: 2889.01 samples/sec	Train-rmse=1.106517
INFO:root:Epoch[0] Batch [580]	Speed: 2852.74 samples/sec	Train-rmse=1.098389
INFO:root:Epoch[0] Batch [600]	Speed: 2930.83 samples/sec	Train-rmse=1.107879
INFO:root:Epoch[0] Batch [620]	Speed: 2933.11 samples/sec	Train-rmse=1.059306
INFO:root:Epoch[0] Batch [640]	Speed: 2825.31 samples/sec	Train-rmse=0.987869
INFO:root:Epoch[0] Batch [660]	Speed: 2360.15 samples/sec	Train-rmse=0.891720
INFO:root:Epoch[0] Batch [680]	Speed: 2807.66 samples/sec	Train-rmse=0.957589
INFO:root:Epoch[0] Batch [700]	Speed: 2845.91 samples/sec	Train-rmse=1.230455
INFO:root:Epoch[0] Batch [720]	Speed: 2421.44 samples/sec	Train-rmse=0.954192
INFO:root:Epoch[0] Batch [740]	Speed: 2480.70 samples/sec	Train-rmse=1.242108
