0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.191065621394,-0.101859384129,0.0734383563969,-0.158401840247,0.138730017326,-0.247524908189,0.0923528452777,-0.276618904114,0.349710192677,-0.0728295365677,0.0665019372906,-0.341593072665,0.0637345452574,0.204030630617,-0.0534972249275,0.0909105437194,-0.020202361921,-0.0587350358522,-0.0211418580628,-0.166077098884,-0.0721137007622,0.643488594968,0.0149014087629,0.00373234956524,0.00294259163293,0.00815061658618,0.00794699366892,0.00211818801141,5.85201550079e-05,0.000215291664133,0.00154458131188,1.0150196261e-10
0.197280277549,0.160752878679,-0.101580780261,-0.135691644061,0.026144853327,-0.24343060808,-0.131666148674,0.00717422781057,0.0454397583089,0.121409500837,0.0716947652956,-0.504943734633,0.141331457826,0.441532355502,-0.0905622124002,0.0584972885123,0.00263817154125,0.0995294712337,0.0702084562153,0.187714533394,0.0595312738315,-0.521238459773,-0.0167901782195,-0.00134159384393,-0.00191880933812,-0.00743976471759,-0.00754926345903,-0.00170236417048,2.16148033244e-05,-0.000274184211683,-0.00109811927842,-2.94910688517e-10
0.0830105847214,0.0606503849428,0.36682104516,-0.293542130456,-0.378588602208,0.280912721809,-0.0118798509036,-0.0182654069396,0.0110680545935,-0.0233525039128,0.027197147247,-0.0105249877169,-0.0432285691769,0.073384898184,-0.0258206107569,0.175571296915,-0.0581866385078,-0.0322230022217,0.00532097670757,0.0105916395059,-0.00456930478965,-0.00240448995461,-0.0954827090102,-0.558673824499,0.167550706756,-0.333927102143,0.0244241934479,-0.03091070657,-0.140786159795,-0.118738658296,0.0696347968246,-3.65728140571e-09
-0.0430757968084,-0.0674196722779,0.20573889656,0.0387812889073,0.088990724215,-0.0217566405578,-0.765452691983,-0.51332991706,-0.226334747371,-0.0423014130102,0.0987897501686,-0.00195174301162,-0.00440753660553,-0.0924826246709,0.0484947076143,-0.0863739382388,-0.0244109893419,0.0331868278117,-0.0224588061487,-0.00349071794518,0.000543451185548,0.0026823981589,0.0559266373009,0.0168816520744,0.00280246426621,-0.0360299674246,-0.00443886931091,-0.0110967318117,0.044490116886,0.0232104119767,-0.0343901809172,1.05862081156e-09
0.113446622896,0.319913762645,0.201120827761,0.359226343265,0.00945561422729,0.0421312527492,0.0736676352664,-0.0990316302625,0.0797978703363,0.0133180647634,0.00118649261075,0.0180910765579,0.0772738027776,0.0461137259081,0.109733765302,-0.0308256233052,-0.00241267928394,0.0338313891071,-0.267184174783,0.262164732687,-0.14593811086,0.0498921254704,-0.167162285237,-0.135566204375,-0.546197557122,0.0125856737128,0.394447607247,0.0482795716316,-0.00896902478574,0.0138102133628,-0.0466068184715,3.64590751892e-09
0.207093021206,0.0511736538239,0.20419598015,0.072514281339,0.0836416950931,-0.043754321886,0.0744585039668,-0.0659555964885,0.0373640243237,0.434893848846,0.0558075812377,0.253161838897,0.245002873879,0.147761879447,0.52517220795,-0.0234932543475,0.0128319837213,-0.0628174711702,0.347921503625,-0.329705619338,0.188589301115,-0.0573474040941,0.0065329509588,0.00241206801057,0.00307011543728,-0.00178778333132,-0.00103999231046,3.83772948919e-05,0.000172395725614,-0.000431722741287,-9.81658528547e-05,9.94737000472e-10
0.221019206927,-0.0899103589217,0.145456458685,0.0551484170846,0.122976034167,-0.0438927846945,-0.0289079582214,0.153199414949,-0.128010374441,0.014790286078,0.0309114163407,-0.145183714784,-0.119055126442,-0.171453358123,0.0322300483867,0.0721475631799,-0.0765284402677,-0.0765846027608,-0.0889333441975,-0.0531330487272,0.0476314901313,-0.0225532590094,-0.310412909046,-0.111816543914,0.0978869363185,0.33139023138,-0.0146566174201,-0.444387016423,-0.338606506772,0.471205710872,-0.0343931339114,1.24385378765e-08
0.203416880035,-0.160327265546,0.16490165166,0.133626572974,-0.0192367241585,-0.161300901223,-0.051419180404,0.178077992921,-0.09329767783,0.0291905657878,0.0390407965384,-0.129773718291,-0.127766478428,-0.159292492697,0.026671778629,0.0747213460543,-0.0555138658463,-0.0894024655651,-0.0498289680258,-0.126827916435,-0.186003639435,-0.0751975271904,-0.270330526534,-0.0660177656208,0.20232254633,0.320224447374,0.141586579406,0.136039891738,0.361970020527,-0.538396695052,-0.0308640796495,-1.11435243128e-08
-0.222146048114,0.0357887796504,0.165681196566,0.0116836794683,0.128742374574,-0.147778719338,0.0197279947269,0.00639445100253,-0.0668205148948,0.00427499521539,-0.112992739246,0.0244848229782,0.105802593168,-0.0564659460913,-0.0227958925371,0.44482730415,0.0427421180627,0.374792124135,-0.0287549085717,-0.0775716547131,0.0130701248452,-0.0194364739649,0.259923955712,-0.132095153599,-0.0453032525498,0.265440333415,0.0584802055345,0.0087739911789,-0.0278816206864,-0.00670013198904,0.58377052215,-1.10686265954e-07
0.206520633015,-0.0261109259056,0.164983782332,0.0201524886859,0.203521046862,-0.0476742412479,-0.0161633838204,-0.0189646243857,0.0621822213211,0.374559225855,0.0991989192612,0.433169486484,-0.163861536808,0.194321716824,-0.683888754791,-0.0254018248612,0.067044852143,0.0151834122932,-0.0601606284382,-0.031463247036,0.0169437029312,-0.022461756712,0.00126054078236,-0.000435100802034,0.000660522431138,0.000171518930558,-0.000304887500869,-0.000255689132652,-0.00034054465775,0.000164201931893,-0.00027946418468,2.72336621723e-11
