0,1,2,3,4,5,6,7,8,9,10
-0.165107253068,-0.698096904637,-1.17213089265,1.3613174752,1.29058583003,1.97998565525,0.449746405005,-0.0404351550199,0.561273595114,-0.0622164605058,0.0883925599684
-1.67192717197,2.79894846997,1.94014836677,-0.536233721898,0.103060741162,1.22707788732,-0.324094735416,-0.32962449515,-0.221099726354,0.341518533078,0.393637283997
-2.47261575677,1.82608265626,-0.886774027148,0.796755183253,-0.989819105107,-1.0185230029,0.489690773081,0.69923513615,0.772778321534,-0.370453787349,0.289318092112
-2.86473098669,2.21458400813,3.02348769884,-1.17764233011,-0.0472131190321,1.41707958006,0.0102000504249,-0.404865152053,0.0235824601713,-0.598722176877,0.525580725917
-0.774305688618,3.5816624365,-0.0231801381116,0.869931433414,0.0244273311222,-0.133228439578,-0.670538287615,-0.553144205584,-0.461140110729,0.434830641801,-0.0610805046446
-6.07447425729,0.0612150304712,0.28292515173,-1.30537671476,-0.804923818386,-0.509176264274,-0.24496810023,-1.68131390463,0.242132571189,0.0928837327617,-0.285899383153
-1.12026253883,-0.761866402101,-1.04536442625,-0.866107384567,0.217473020275,0.420701794767,0.418855098564,-1.56400993506,-0.188325926668,-0.481722228662,-0.286753898045
-0.36958118634,-0.276414254271,-2.85070922869,-0.689148435468,0.936736778658,-1.008953687,-0.989974701735,-0.180628230269,-1.48464258924,0.181026356444,-0.462155189883
-2.74408193254,0.368969217441,1.34986000884,-0.900892136046,0.457121335637,1.04668932467,-0.0841953979707,-0.37190604281,1.31412175314,0.0967939549498,0.126524701015
-1.84563650804,0.475752642058,-0.0233161271609,-0.0693986722304,2.33735202405,1.22521702064,-0.334611152291,0.426053429784,0.0230202746639,0.0482865205322,-0.53490261909
-6.42759231293,1.1424726007,0.477311893369,0.121462588909,1.43537823313,-1.59294450303,1.16922228232,0.0842446941314,-0.60883400104,0.0721488542334,0.0424289112625
0.81001987967,0.379978881904,-0.829567264095,1.89371444508,0.913392757077,-0.371107995347,-0.606824129452,-0.230323432541,-0.228064191058,0.204279053715,-0.0980739295103
-3.58866437064,1.13090104975,0.793965238379,0.269962145461,-1.74658381039,-0.0362172254398,-0.270580148019,-1.73155892698,1.0448534581,-0.451125813957,-1.09181723638
-0.446468943027,-2.53871584066,1.27276650965,-0.222567691397,-1.22109266126,0.765334819322,-0.0963272698475,-0.104740620472,0.671014930685,0.30827771249,-0.500231323656
-4.39918408365,1.41282564602,1.23419280189,-2.18115245815,-1.15013808769,-1.07822665578,-0.348316732152,-0.511659911692,0.266917665464,-0.0450707397973,-0.044959231355
-2.23110643301,-0.031875058254,1.68339405503,0.952625265891,-2.01747458384,1.2986523133,-0.344891503156,-0.36970011439,-0.582475821346,0.0473022410937,0.281053111805
-3.01234823724,1.1316167456,1.6640483134,-0.485182537455,1.45618427626,-0.0678141947821,0.0509321861505,-0.285328732303,-0.496315408233,0.233572650739,0.199480459641
-5.0826705659,-2.50848485609,0.166297734459,-1.04306027425,1.33307698868,-0.250654224161,0.0372852899801,-0.888183736449,0.26076320881,0.318023561834,0.280977007046
-1.31175892851,-0.980966442531,0.333661308191,-0.0931205956375,2.90757413558,1.00681689618,-0.145269103662,-0.401329276662,0.695982233867,-0.189202475329,-0.6756229866
-4.38114894133,3.00001560083,-1.52628549609,-0.1357265539,-2.39123432892,-0.861966164956,1.28897536945,-1.35293064928,-0.447377961691,-0.106348405037,-0.0665633701302
-2.97398565336,-2.06157708515,2.09360355079,0.617089409108,1.56421613161,2.24403567447,0.152392183722,1.19215327363,0.084059088364,0.00101445435748,0.406849080958
2.0325235725,-0.146272394259,4.50427252943,-0.204969686749,0.359931135562,0.22159027463,-0.755579603335,0.349887664168,0.219061601274,0.173012278836,0.281605978995
-2.04247897808,-0.45142055916,-0.747073624505,1.75280969975,-1.36808635534,-0.223826983836,-0.604754806039,-0.349074008356,-0.437600124399,0.471048461893,-0.0529646642771
-2.77978806236,-0.536321333497,0.630442181898,1.37538551735,-0.0762711402793,-0.0620285093725,-0.065448773458,0.3003086439,0.240968994527,-0.0277761642151,-0.385275300377
