0,1,2,3,4,5,6,7,8,9,10
-0.0019445446312,0.194067809473,0.179808705766,-0.13655423665,0.0797584104402,0.0558708838358,-0.0501036494277,0.114532227349,-0.167698231097,-0.107011190739,0.264553526005
0.0498876566977,0.128203889336,0.211406735974,-0.0628410967024,0.12782653998,0.140223928617,-0.0462327657768,0.0838290910048,-0.235480124094,-0.0141656986419,0.343667778049
0.0676173668224,0.238349062922,0.19603377389,-0.134116029016,0.0939274535526,0.101003328939,0.0485186177355,0.0712233144544,-0.00743062593142,-0.396904064584,0.362970918413
0.0176576362623,0.230567584539,0.18538068443,-0.15872212221,0.0511426431496,0.0317780421095,0.00266226118704,-0.00733034238526,-0.273897796267,-0.26313267483,0.305952309826
0.10952893722,0.175672278275,0.262374775584,-0.12260884722,0.203437720046,0.130835191835,-0.0280858737178,0.326333759642,-0.261804814987,-0.154651355877,-0.0317862199525
0.0435230693693,0.175041597243,0.288664018174,-0.111396595065,0.235881202197,0.0726373746935,0.0414995132777,0.215088813549,-0.142485028887,-0.0709764897675,0.391821713991
0.00200069597355,0.246492481964,0.288299989585,-0.113895688416,0.155699573721,-0.00271805824112,-0.131911976198,0.178391603271,-0.292352204275,-0.339229453698,0.0684348442549
0.0301504420029,0.0751906677346,0.123830188258,-0.116459867115,0.139691770537,0.0440949317731,0.0172288389276,0.10417029267,-0.118624394297,-0.0358163762058,0.113881445009
0.0506199051359,0.194651730554,0.155341976176,-0.0784685255591,0.0495431719523,0.0910841041858,-0.0384036857266,0.153072659791,-0.189921865335,-0.195802414823,0.297582545573
0.0278376120653,0.12677833103,0.148957789192,-0.0926562599238,0.057105213785,0.0165526055526,-0.0198152699093,0.166850445034,-0.223661035869,-0.0371203805856,0.103398874271
0.157030073532,0.255057174618,0.371665020872,-0.133070443928,0.152159146441,0.0812459879223,0.155449202013,0.130135438272,-0.388012526816,-0.12076802659,-0.427674723127
0.0261157961051,0.135365537165,0.226164065956,-0.20482652316,0.0625506182868,0.124163105978,-0.0378552273734,0.0534746943255,-0.304706935583,-0.314343689561,-0.169972728453
0.0943941288912,0.0831943967683,0.168641386177,-0.0553495644745,0.0780276305237,-0.00555783702812,0.0192886857228,0.238494467403,0.0664430784753,-0.0547395981445,0.149407936081
0.139836142694,0.117673122132,0.0754782246212,-0.0395288924036,0.0741287747667,0.0612482146903,0.0518208953621,0.140581562925,-0.0701544972407,-0.329326223536,0.214632829002
0.0442887977954,0.135848749021,0.167359249737,-0.0411232905853,0.00918369282546,0.0813347266273,0.0218240710943,0.140711451942,-0.239035929345,0.125454897118,0.181409892206
0.0678773721209,0.223037556788,0.262820823335,-0.0997524229018,0.0648072101535,0.00205138625862,-0.00505869557063,0.249251096238,-0.326944803948,-0.0857070152043,0.151934964107
-0.0205939996157,0.0825849176827,0.105814438391,-0.101737381522,0.0831987046475,0.0850053387833,0.0418361469394,-0.0727581630914,-0.229965996523,-0.246058962147,0.231077081189
0.0830606436325,0.192522443777,0.242319214228,-0.119560418551,-0.109015457064,0.0751111368361,0.0397724649517,0.171001652437,-0.236487621228,-0.253372357879,0.254779425105
0.0203567652384,0.195761872169,0.117829768318,-0.0813171238506,0.0318113178041,0.021992006566,-0.0610656929241,0.190142849342,-0.0766117931631,0.0208343089752,0.0899331679509
0.0905777951521,0.265231448511,0.176093699397,-0.119474574356,0.132027995523,-0.0406593621409,-0.0505865347873,0.215912516363,-0.235913638175,-0.369678783158,0.262531473216
0.0178954075545,0.0120416548748,0.0694338669488,0.0114445311098,-0.0185808856711,-0.00404610153915,0.0117630781518,0.0749729037379,0.0046254388321,-0.102622326159,0.0479718690339
0.0619290553417,0.136757542587,0.192592470908,-0.115074344292,0.106229832486,0.124296628607,0.0148912181759,0.284687352477,0.00733530311994,-0.121238489813,-0.03944407087
-0.0660368352764,0.144199188975,0.140763870656,-0.109124467128,-0.0451169089899,0.104639127726,0.127657069094,0.212761983647,-0.25775628402,0.158950439363,0.225880179087
0.00607573495789,0.139922475974,0.196067005925,-0.00566308222306,-0.0113081587472,0.0702618387547,-0.0440537195645,0.189354439779,-0.0627241272855,0.03150558158,-0.0621441010595
0.00691732510012,0.0264128797813,0.00783860891599,-0.0400716883441,0.0100020305156,0.0175176041454,0.0248713306264,0.0754540961517,0.0288099933939,-0.188895221398,0.160930120128
0.0715253426576,0.0671570444026,0.112813105867,-0.167029661371,0.087305421281,0.0195818057876,0.065126894403,0.0580509724674,-0.143278842402,0.217193819565,-0.0234973554498
0.104354973071,0.0903620225984,0.104265073698,-0.174174220328,0.0582378670712,0.00358588735235,0.0492103838686,-0.266285225795,-0.422060681799,-0.566548186678,0.643663636281
0.143627937499,0.1860369193,0.224629529504,-0.11156229602,0.178866276586,0.0799923762019,0.0805056988233,0.194188878708,-0.440991035224,-0.0078352784786,0.396299076697
-0.0207723398843,0.0490525974988,0.152874110691,-0.0281671750152,0.0780522334011,0.0444730894109,-0.0329725634473,-0.0462760181016,-0.13082379125,0.0994869435327,-0.129613617457
-0.00386986909598,0.106703097799,0.119068307511,-0.0527799365148,0.0273430515917,0.0591340274403,-0.0202600075401,0.171113687494,-0.124250237915,-0.196322866398,0.0767958760224
0.125367548826,0.272063845988,0.24532435257,-0.172620118415,0.131488128143,0.0456481763394,-0.146260576155,0.289467800574,-0.320991715862,-0.151143244005,0.226553145185
0.096870994773,0.206457562812,0.216862861267,-0.115331522656,0.140948531487,0.0426773099124,0.108131011959,0.0520677290774,0.0521745233091,-0.232835860265,0.6593388871
0.108405662513,0.212507508996,0.212594162407,-0.121272326341,0.153990332845,0.102385426493,0.0172284608469,0.16179910286,-0.0904979822022,-0.171229958922,0.271522365043
0.0189173569103,0.186481561628,0.204066490184,-0.116646480379,0.0728069848555,0.0364808850983,-0.00752793169387,0.332561068517,-0.233916050836,-0.0868614070497,0.134013073004
0.0603710685411,0.114160731122,0.0594061378866,-0.056882529302,-0.0764842286237,-0.0683441842957,0.0617366862915,0.0401744861476,0.254710546319,0.128812098665,0.166639851928
0.0905777773063,0.126744816302,0.0730941277863,-0.148816672566,0.00477231891435,0.0251480347354,0.0322206040455,0.0933661848321,0.0106582490208,-0.00172486713258,0.141608588089
0.184394755686,0.241864935925,0.149274824987,-0.149284443355,0.112577379654,-0.0394129031582,0.104406659953,0.198921171628,-0.180492638571,-0.37502861448,0.687190322321
0.00864851251956,0.0594662795797,0.0550333575099,-0.0209986666357,0.0411016015102,0.0796512039391,0.0309032851358,0.200425322153,-0.100848549081,-0.0264722853691,0.143074989457
