0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.283059595098,-0.614856286175,-1.00141291192,-0.604551192305,0.203121690572,-0.261099767958,-0.0341007327639,-0.314858955415,-0.303205030252,-0.156671181661,-0.193548804414,-0.237711121662,1.25035432537,-0.383645241741,0.246899864258,1.10688395693,-0.00123930178339,0.978037950527,0.328052964088,-0.987820099025,0.491872859786,0.221232562429,-0.282628874276,-0.202633247886,1.26914541641,0.263690652103,-0.344904875353,0.732365632231,-0.281747511594,-0.0674577744287,-0.0377699197082,-1.43101394057
-0.595105130484,-0.407687814603,1.1118998003,0.507292221442,1.09262026897,0.519992225061,-0.635225294129,-0.961101136633,0.685613023722,-0.0601341183251,0.611709953035,-0.408155056184,-1.14720577732,-0.435979477994,0.540045108941,-0.381671938615,-0.658684515732,1.2034870947,-0.386337333592,1.09642545433,0.973248873941,1.07173715922,0.671503089908,-0.430891949093,-1.15787190998,0.530502812337,-0.461230974269,0.491964524567,-0.984104191497,-0.720000147798,-1.35975362997,-0.70104591006
-0.913137436862,0.184950367866,-0.481350749829,-0.604551192305,0.230877676582,-0.94304596971,-0.80838134761,-0.597958948204,0.465160405195,-1.45538191779,0.208242157382,-0.0209695004899,-0.747285567044,-0.253351951428,0.586989462562,-0.518074136751,-0.773677783617,-0.775697758196,-1.48879411254,-0.465635210777,1.16228248088,0.249000144911,0.494050451979,0.0117434709119,-0.723784733678,0.606192064059,-0.215742714645,-0.966894720133,-0.564790025728,-0.547127764182,-1.36372032281,-0.279171666026
-0.283059595098,-0.413439914891,1.65658075818,0.475377099988,0.741097387705,0.132933092436,-0.647163370912,-0.964670827909,1.12707933474,-0.755259093859,1.01655175471,-1.19415180732,-1.53774005014,-0.785989951628,0.837619071993,0.10239547818,-0.668884961257,1.17256451333,0.0755051282859,1.64165830686,0.858697227331,0.722958513609,1.11680029877,-1.20270218737,-1.5445251191,0.829492814727,-0.804618929383,0.464839117944,-0.986048823148,-1.07687004262,-0.562856164592,-0.41056916609
-0.600885590435,0.183136896856,-0.127295072023,0.467397579944,1.44957375071,0.322004446371,-0.655660431101,-0.783696035012,0.355281799111,0.189373610943,0.316294989336,0.429993120174,-0.747285567044,-0.270511592997,-0.0461266445547,-1.56431439179,-0.676907505268,0.456462702138,-1.0563735901,-0.14027604645,1.59712310796,1.42846434595,0.340883311077,0.396106999908,-0.759630935937,-0.055867286487,-0.295716788234,-0.0320203271064,-0.805611609695,-0.258700586208,-1.45847463384,-0.963369591416
-0.288633744009,-1.01385287769,0.244419352618,0.475377099988,-1.01423683714,-1.58273437952,-1.88818814767,-1.71236727222,1.23692643441,-1.19617603857,1.15043658331,-1.02248266758,-1.14720577732,-1.56173270051,1.36742681911,-1.00249559136,-1.90073660618,-0.724659635143,0.850439050303,0.230857097783,-0.0691145098249,-1.02428657493,1.22727808601,-1.03375927416,-1.15686915383,1.36037696639,-1.56976334351,-1.48093961448,-1.72983751171,-1.23829989477,-1.27672843928,1.0506395778
0.648121795271,-0.20833413522,-0.291741929787,-0.537731077651,-0.662770517527,-0.463649121407,-0.502378539191,-0.599110272748,-0.0720332970242,-0.589224119558,0.23930121383,-0.412144156565,0.252584639163,-0.579723941921,-0.139523377058,-0.81874402973,-0.471932090978,0.336043150075,1.15974353527,-0.277088603263,-0.513443338468,-0.646850600174,-0.0514575094066,-0.378765653787,0.271171569137,-0.126975074077,-0.543128863851,-0.00197254076417,-0.569450958528,-0.518750725834,-0.360204151613,-0.873426249031
0.0290001555229,0.582133488372,-1.54351778325,0.467397579944,-1.01866243996,-0.271218709461,-0.347524080466,-0.41335362966,-0.303989837394,0.621043508291,0.100927449842,0.382847882652,0.252584639163,-0.365215681114,-0.4842886624,-1.66396130137,-0.371037413443,0.220925433977,-0.626195839066,-1.55518717207,-1.13889740944,-1.02848865885,-0.322198143655,0.349708739534,0.232906892071,-0.494935816294,-0.389130479028,-0.0290333427706,-0.437191081946,-0.18621540242,-0.674220647211,-1.25706957547
-0.288633744009,-1.00571347869,0.580816283589,0.475377099988,-0.120073086886,-0.625039176448,-0.643713284256,-0.871843160281,0.795482937914,-1.09730286066,0.58461787032,-0.537177157641,-0.747285567044,-0.348837291124,1.02573412144,0.634189626957,-0.66546037654,0.831268701729,0.839180963548,0.566930011665,0.3688130489,-0.134243417162,0.783300046054,-0.55616075711,-0.759896432081,1.017990055,-0.373438726838,0.234337305183,-0.89370630891,-0.821428728428,-1.38900869911,-0.40992457426
-0.595105130484,-0.812359798434,-0.822825446496,0.488675643518,-0.139749770268,-0.621402295142,-0.020017617444,-0.487975537612,0.904674829531,0.199186567016,0.853458057161,-0.444404450694,-0.149938074851,-0.499733706418,0.49291237715,-0.00506072146764,-0.0470999217286,1.66357575578,0.112376321388,-0.835688755899,0.338278751598,-0.154222049396,0.892565067076,-0.465569368513,-0.167430610221,0.48375055017,-0.523036698994,1.19069290558,-0.512543469012,-1.15140288715,-1.34498313505,-1.05373462544
-0.907134812751,-0.812359798434,-1.34132798203,-0.561783913754,-0.330965114977,-0.609843241795,-1.27277159714,-1.15637889991,2.12825764713,-1.02007048196,1.93680406669,-1.07232480331,-1.93699268498,-1.63803057957,1.86115110968,-0.655124178152,-1.2390685073,-0.459368255218,-0.360819722421,-1.33008720943,0.0629008277994,-0.314314614494,2.17309674643,-1.03031585641,-1.91188665688,1.88802533711,-1.5906534437,-0.971756442017,-1.12523187836,-1.82337129186,-1.86983900626,0.964614183896
0.0290001555229,0.184950367866,-1.1768811243,0.488675643518,0.741097387705,0.322004446371,0.196901974988,0.23965360128,-0.0226654738156,0.54168347332,-0.11068750231,0.428618442898,0.671138202016,0.0403561930596,-0.176397057325,-0.257576090164,0.16820297194,-0.155478939721,-0.189875577811,-1.18938152047,0.697658046075,0.72251163373,-0.0400418477401,0.393536151634,0.647543758721,-0.186877221178,0.0096414367205,-0.020929499034,0.211238013035,0.412782079119,0.531505450768,-1.12554435785
