Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.371355503509, 0.509634726157, 121
boring, 0.581008738355, 0.662529758739, 147
calm, 0.423320556692, 0.544535215268, 81
cold, 0.73446860563, 0.882977394158, 444
common, 0.426797696745, 0.457901226476, 81
confident, 0.545517073529, 0.691868719939, 167
egotistic, 0.588852689406, 0.654296044236, 121
emotUnstable, 0.586918083398, 0.693387672372, 162
forgettable, 0.462465919195, 0.575228270371, 96
intelligent, 0.528982558074, 0.751497618273, 308
introverted, 0.604639541709, 0.754755239465, 268
kind, 0.724900449815, 0.885511445062, 469
responsible, 0.629958405336, 0.793371156632, 308
trustworthy, 0.65193806915, 0.771015258756, 147
unattractive, 0.651558171023, 0.759915181373, 167
unemotional, 0.709868451138, 0.831698512056, 333
unfamiliar, 0.41786290695, 0.453878630716, 36
unfriendly, 0.731651451154, 0.877224886083, 439
unhappy, 0.733757299326, 0.898343027827, 479
weird, 0.498629914928, 0.63889334804, 162
aggressive, 0.721460937659, 0.780479662779, 212
attractive, 0.732858939098, 0.832329264502, 328
caring, 0.763471020466, 0.840977723161, 212
emotStable, 0.616889588055, 0.747177547938, 217
emotional, 0.594491308125, 0.655535185675, 106
familiar, 0.376996449984, 0.519925745854, 71
friendly, 0.810175213052, 0.85714902867, 212
happy, 0.807384150709, 0.894256902894, 323
humble, 0.607669351415, 0.718614331867, 202
interesting, 0.586022816829, 0.692962348357, 207
irresponsible, 0.68394811391, 0.7532043355, 212
mean, 0.714811919276, 0.799360554592, 212
memorable, 0.44686991882, 0.653710902496, 283
normal, 0.562578698145, 0.72345678339, 258
sociable, 0.732218800496, 0.862207925926, 323
typical, 0.407419623062, 0.58555761398, 217
uncertain, 0.563324914611, 0.699092580325, 212
uncommon, 0.380273046056, 0.492636137103, 116
unintelligent, 0.541837280828, 0.687177607108, 212
untrustworthy, 0.684628074406, 0.778433795845, 212
