Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.406817746344, 0.549843285194, 187
boring, 0.544068538478, 0.639214665906, 96
calm, 0.457813954585, 0.601230121465, 132
cold, 0.728078617357, 0.836792023267, 202
common, 0.351074102242, 0.542450029129, 162
confident, 0.556851635184, 0.791429860706, 469
egotistic, 0.544557662102, 0.667864963727, 101
emotUnstable, 0.594119070495, 0.718043673091, 172
forgettable, 0.443169000922, 0.452443375617, 26
intelligent, 0.590713972787, 0.691026143072, 162
introverted, 0.580491821116, 0.642647196469, 46
kind, 0.750042803002, 0.830545512918, 197
responsible, 0.66669704609, 0.766173657278, 172
trustworthy, 0.664851682689, 0.793901083729, 192
unattractive, 0.652379259411, 0.787500216058, 293
unemotional, 0.686013087079, 0.725283062125, 41
unfamiliar, 0.382887326715, 0.42220418528, 21
unfriendly, 0.730954484486, 0.835287646951, 212
unhappy, 0.751187901262, 0.8438657426, 212
weird, 0.522586682065, 0.626084622402, 137
aggressive, 0.674325495008, 0.814155927264, 293
attractive, 0.753634987337, 0.852791698691, 474
caring, 0.746401047313, 0.845988806311, 242
emotStable, 0.610957110561, 0.756688498522, 242
emotional, 0.5896885923, 0.589234934826, 16
familiar, 0.497882333656, 0.45548558694, 31
friendly, 0.782594475659, 0.865712615932, 242
happy, 0.812135504313, 0.874873677739, 227
humble, 0.569230534199, 0.763618858278, 293
interesting, 0.605510032979, 0.679854256973, 217
irresponsible, 0.64131719784, 0.745636373832, 162
mean, 0.709378142878, 0.808448563077, 242
memorable, 0.503642546826, 0.578196115297, 142
normal, 0.572249624744, 0.725721748726, 258
sociable, 0.768710057097, 0.82761494561, 222
typical, 0.36635496046, 0.623168857429, 258
uncertain, 0.554208089958, 0.709223626191, 212
uncommon, 0.357032538489, 0.531066905605, 172
unintelligent, 0.559254834781, 0.663591463057, 157
untrustworthy, 0.676258919331, 0.788165136712, 242
