Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.436947154299, 0.413345213766, 36
boring, 0.595265953398, 0.671912042714, 187
calm, 0.474119036961, 0.582270200306, 157
cold, 0.760681003239, 0.831497546422, 227
common, 0.298017659641, 0.54971843172, 157
confident, 0.572186555921, 0.709120526326, 227
egotistic, 0.600641176647, 0.734423969401, 278
emotUnstable, 0.621931815396, 0.717297156171, 207
forgettable, 0.492217526635, 0.6775482334, 343
intelligent, 0.595728138823, 0.671294586904, 187
introverted, 0.64224722238, 0.719322825578, 187
kind, 0.749128149933, 0.830154415513, 227
responsible, 0.678439622023, 0.754040245628, 197
trustworthy, 0.719718449706, 0.778108112586, 202
unattractive, 0.688185228749, 0.755413810883, 202
unemotional, 0.718361682889, 0.802661053976, 202
unfamiliar, 0.451459157877, 0.447087843193, 36
unfriendly, 0.741779094906, 0.827247904887, 202
unhappy, 0.767001929572, 0.840737048248, 227
weird, 0.555333115529, 0.65237929686, 197
aggressive, 0.72157676131, 0.784401992398, 242
attractive, 0.756556280418, 0.798089718161, 222
caring, 0.767812472604, 0.88673520964, 494
emotStable, 0.6396737824, 0.674643648807, 121
emotional, 0.619314861307, 0.59716795765, 16
familiar, 0.467581612731, 0.479937649739, 71
friendly, 0.796865351201, 0.903015653956, 500
happy, 0.817003833225, 0.9147723364, 489
humble, 0.624225733167, 0.801151099435, 484
interesting, 0.600773471301, 0.681934236272, 157
irresponsible, 0.677589360101, 0.737001112579, 207
mean, 0.721103795535, 0.800721371185, 242
memorable, 0.517970063678, 0.620246501567, 177
normal, 0.596532503908, 0.702203227589, 227
sociable, 0.788196755312, 0.886809206236, 494
typical, 0.382635712951, 0.38307332295, 21
uncertain, 0.580524929256, 0.622971400049, 66
uncommon, 0.332303122729, 0.51885217353, 142
unintelligent, 0.563223428306, 0.666402408962, 197
untrustworthy, 0.688808567908, 0.767224754333, 202
