Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.315973108776, 0.524263218205, 116
boring, 0.549182625593, 0.699094773175, 253
calm, 0.375918758306, 0.564073046847, 127
cold, 0.705259694341, 0.797815625609, 132
common, 0.313114832855, 0.508763975977, 116
confident, 0.541177832964, 0.598590857054, 51
egotistic, 0.546835184896, 0.695141865108, 202
emotUnstable, 0.545728343021, 0.672402576364, 132
forgettable, 0.410062048044, 0.582043677539, 157
intelligent, 0.5170773116, 0.647753517602, 127
introverted, 0.595924473313, 0.653340885372, 71
kind, 0.677834636091, 0.795573476483, 137
responsible, 0.583009212666, 0.729342470349, 137
trustworthy, 0.629370288853, 0.753768147461, 137
unattractive, 0.642997679733, 0.786991574229, 293
unemotional, 0.691234644011, 0.780868862161, 157
unfamiliar, 0.424856224752, 0.445670317172, 46
unfriendly, 0.724195701519, 0.853626667679, 363
unhappy, 0.711411118598, 0.80159703021, 127
weird, 0.480807036659, 0.622722707527, 127
aggressive, 0.604049046761, 0.755552886215, 137
attractive, 0.719316218508, 0.813072460642, 247
caring, 0.706990195142, 0.832418986108, 263
emotStable, 0.568360976517, 0.768162328084, 318
emotional, 0.580386393606, 0.655578286397, 86
familiar, 0.395090788141, 0.590656910369, 247
friendly, 0.74377238266, 0.861034620184, 333
happy, 0.765727073671, 0.873375711939, 268
humble, 0.490893471799, 0.683711283459, 132
interesting, 0.53230644568, 0.639038934126, 81
irresponsible, 0.534783919269, 0.721773472335, 127
mean, 0.628499719045, 0.771550864948, 137
memorable, 0.36631750379, 0.64989860071, 227
normal, 0.50253565056, 0.666337610302, 137
sociable, 0.708134967459, 0.827189584341, 253
typical, 0.363609337158, 0.525454249674, 111
uncertain, 0.556298963577, 0.625377905681, 71
uncommon, 0.320211304193, 0.525543815172, 152
unintelligent, 0.486062213068, 0.644607169014, 137
untrustworthy, 0.566472152457, 0.748321795657, 137
