Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.340317064693, 0.641142565178, 358
boring, 0.550219050216, 0.597143902485, 46
calm, 0.444675536898, 0.595463704125, 177
cold, 0.773277478228, 0.787906466802, 142
common, 0.294463250242, 0.538302478597, 152
confident, 0.600624238882, 0.673235543503, 167
egotistic, 0.573389184959, 0.692727252561, 202
emotUnstable, 0.645318124449, 0.669808788966, 152
forgettable, 0.430336833688, 0.495410548991, 31
intelligent, 0.621327023155, 0.638983629099, 152
introverted, 0.672216613855, 0.692532802788, 147
kind, 0.766635701594, 0.784622510044, 142
responsible, 0.689759439423, 0.738184995531, 182
trustworthy, 0.731711399551, 0.758122506859, 182
unattractive, 0.690814897152, 0.775600719353, 263
unemotional, 0.72599227115, 0.752898457328, 111
unfamiliar, 0.446875914826, 0.428677423794, 41
unfriendly, 0.777441162688, 0.787224956144, 142
unhappy, 0.798015832379, 0.795646996908, 152
weird, 0.546713111216, 0.773461086491, 500
aggressive, 0.691132713188, 0.780875803405, 268
attractive, 0.752760699723, 0.773288505549, 132
caring, 0.773881089872, 0.830496532448, 268
emotStable, 0.680175846305, 0.707926951872, 172
emotional, 0.581496968681, 0.645859253114, 61
familiar, 0.532024562189, 0.471711363608, 86
friendly, 0.814984398337, 0.814604409571, 142
happy, 0.831825251354, 0.863435228434, 268
humble, 0.602240616052, 0.694242279373, 182
interesting, 0.562042247941, 0.653961541614, 81
irresponsible, 0.663736484981, 0.707155876083, 152
mean, 0.738644379746, 0.796419649049, 268
memorable, 0.449885854157, 0.509858385586, 41
normal, 0.607194523405, 0.630571331865, 127
sociable, 0.789304606568, 0.787293290227, 147
typical, 0.398049064049, 0.566585397531, 212
uncertain, 0.657181891633, 0.668788034251, 167
uncommon, 0.406081235238, 0.467296586462, 96
unintelligent, 0.576631989779, 0.641057144541, 152
untrustworthy, 0.709083496355, 0.739110811138, 152
