Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.396494143443, 0.599771864063, 253
boring, 0.591402468712, 0.71513544129, 273
calm, 0.494868104949, 0.602202999526, 162
cold, 0.758756858314, 0.844299570393, 258
common, 0.35985751518, 0.621089876339, 333
confident, 0.605906543603, 0.69444038323, 187
egotistic, 0.608257542914, 0.688986010104, 172
emotUnstable, 0.628992561616, 0.731845148898, 263
forgettable, 0.495215182572, 0.532353504043, 71
intelligent, 0.551027675636, 0.78709354798, 489
introverted, 0.632502389713, 0.632587859576, 51
kind, 0.766093541803, 0.886578655521, 484
responsible, 0.692423837857, 0.832033205777, 489
trustworthy, 0.721013414896, 0.848075362385, 469
unattractive, 0.668805599291, 0.741882615336, 162
unemotional, 0.697793473454, 0.821043725315, 263
unfamiliar, 0.402017031003, 0.463579265304, 51
unfriendly, 0.76181958757, 0.837696136718, 258
unhappy, 0.790823440124, 0.848127905948, 263
weird, 0.505987940348, 0.564888881987, 66
aggressive, 0.682085093673, 0.772423260658, 172
attractive, 0.740445192196, 0.845840862049, 399
caring, 0.761074349273, 0.851474756747, 293
emotStable, 0.66800584967, 0.706425896678, 167
emotional, 0.589383392453, 0.662036504313, 127
familiar, 0.448120821142, 0.478283453199, 51
friendly, 0.805416538858, 0.865691649657, 303
happy, 0.829604049914, 0.87943287762, 293
humble, 0.592195942036, 0.683535058417, 152
interesting, 0.599540273997, 0.674901462659, 162
irresponsible, 0.644155557967, 0.768133660043, 247
mean, 0.725732297568, 0.801752155007, 242
memorable, 0.475996731818, 0.589386807248, 116
normal, 0.608730170683, 0.711338651164, 253
sociable, 0.74947691531, 0.845420289025, 298
typical, 0.405414809398, 0.43400077005, 41
uncertain, 0.557666123452, 0.685622882312, 152
uncommon, 0.359055622179, 0.534732672921, 177
unintelligent, 0.565169664358, 0.77231290451, 500
untrustworthy, 0.648163165191, 0.793639511621, 253
