Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.329027182782, 0.411390291176, 36
boring, 0.491328712151, 0.664861368325, 142
calm, 0.45851532135, 0.589386129121, 177
cold, 0.735692715419, 0.816420804054, 217
common, 0.348743528973, 0.42081645503, 51
confident, 0.542292679234, 0.648857873743, 96
egotistic, 0.594312785151, 0.678471445693, 182
emotUnstable, 0.531064602283, 0.70759282242, 167
forgettable, 0.441492271764, 0.469837809294, 26
intelligent, 0.528636171416, 0.702052453025, 242
introverted, 0.590088426927, 0.784131484021, 414
kind, 0.722347998854, 0.799962455082, 172
responsible, 0.64657567672, 0.735248697483, 172
trustworthy, 0.666462697565, 0.766556356805, 172
unattractive, 0.626328784462, 0.780092323233, 227
unemotional, 0.690467980464, 0.794051758835, 232
unfamiliar, 0.374929373492, 0.511587233957, 101
unfriendly, 0.732177405669, 0.806138282035, 172
unhappy, 0.743922363848, 0.81952911659, 187
weird, 0.525311563875, 0.626567146187, 127
aggressive, 0.68300917355, 0.751384456136, 172
attractive, 0.727061516692, 0.794664201939, 152
caring, 0.751453549339, 0.808117787665, 172
emotStable, 0.606243775215, 0.730642266962, 177
emotional, 0.620412475095, 0.626101773574, 71
familiar, 0.406140821499, 0.46842509775, 71
friendly, 0.761064589799, 0.826377282958, 137
happy, 0.780495107653, 0.856462722585, 182
humble, 0.589591837624, 0.690438736497, 172
interesting, 0.568574062606, 0.65458808946, 106
irresponsible, 0.643134667202, 0.724409401759, 172
mean, 0.686840793094, 0.780738767293, 172
memorable, 0.449423697505, 0.727093294061, 434
normal, 0.552097282533, 0.657014993187, 137
sociable, 0.710397216253, 0.850959122145, 343
typical, 0.375899622735, 0.458033067105, 51
uncertain, 0.612885154556, 0.65409375689, 106
uncommon, 0.39339616995, 0.509321005048, 137
unintelligent, 0.528326804638, 0.648206247568, 147
untrustworthy, 0.668673969558, 0.748000051959, 172
