Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.420968850622, 0.428535576135, 46
boring, 0.555771019901, 0.666285128826, 127
calm, 0.441614295496, 0.543046843875, 91
cold, 0.763726854261, 0.842928967795, 288
common, 0.362632730787, 0.480740433557, 86
confident, 0.55298307072, 0.677369624373, 172
egotistic, 0.606006228598, 0.688404712327, 182
emotUnstable, 0.583521157036, 0.70523158366, 197
forgettable, 0.463314243631, 0.563391572815, 101
intelligent, 0.550052148794, 0.686132483482, 192
introverted, 0.619483580533, 0.738222996718, 263
kind, 0.750017231502, 0.80985303424, 192
responsible, 0.612691975119, 0.762513948433, 197
trustworthy, 0.66390530188, 0.733387928147, 101
unattractive, 0.656050255923, 0.747054106663, 187
unemotional, 0.734852731877, 0.803108059534, 237
unfamiliar, 0.424081523859, 0.483751375687, 86
unfriendly, 0.75056975702, 0.769729620379, 101
unhappy, 0.782431433927, 0.828526220527, 217
weird, 0.505795089142, 0.5964350372, 101
aggressive, 0.671920523675, 0.768809142142, 177
attractive, 0.714660953233, 0.800203947077, 217
caring, 0.728479029509, 0.890413293599, 494
emotStable, 0.577064331624, 0.754771621868, 242
emotional, 0.573915599763, 0.646587741429, 86
familiar, 0.379701176065, 0.521995970423, 101
friendly, 0.771970221729, 0.860962558871, 253
happy, 0.786783768261, 0.912633647103, 444
humble, 0.558500442544, 0.709310461909, 182
interesting, 0.500745753512, 0.650292790026, 86
irresponsible, 0.620361530951, 0.749077230315, 202
mean, 0.681342206024, 0.760855488323, 121
memorable, 0.490319846108, 0.559473874376, 86
normal, 0.533320012499, 0.698665337254, 217
sociable, 0.742087569063, 0.830463976728, 237
typical, 0.419727408346, 0.48258846752, 86
uncertain, 0.582990527143, 0.63298696329, 86
uncommon, 0.416624141106, 0.493730453138, 106
unintelligent, 0.535695022077, 0.630774424763, 127
untrustworthy, 0.633523591598, 0.762117690079, 182
