Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.373878343825, 0.463340181635, 46
boring, 0.582745693355, 0.717013308225, 237
calm, 0.442475612328, 0.531935714872, 61
cold, 0.745715884168, 0.86681619193, 343
common, 0.403135412514, 0.517049774676, 121
confident, 0.580402791028, 0.695532649833, 182
egotistic, 0.541490460249, 0.709364931115, 162
emotUnstable, 0.575043554978, 0.822165242983, 500
forgettable, 0.418242700244, 0.608824011544, 147
intelligent, 0.540834860495, 0.765700836864, 389
introverted, 0.6397274281, 0.740403878549, 237
kind, 0.721880188086, 0.870338166039, 343
responsible, 0.650955685008, 0.76946486917, 172
trustworthy, 0.664133862128, 0.824719335807, 303
unattractive, 0.650116619377, 0.814319599034, 414
unemotional, 0.691275422538, 0.836721671391, 318
unfamiliar, 0.335125109892, 0.491120222772, 46
unfriendly, 0.737352547997, 0.873604742163, 389
unhappy, 0.758640109828, 0.8630279197, 288
weird, 0.487598862707, 0.768646701335, 459
aggressive, 0.658001059875, 0.858877288948, 489
attractive, 0.752032690432, 0.791767420665, 172
caring, 0.741653088901, 0.858973473959, 242
emotStable, 0.549536418995, 0.83956277753, 489
emotional, 0.555366203139, 0.762923070715, 379
familiar, 0.360785954951, 0.658617425613, 338
friendly, 0.765290697774, 0.873301498736, 258
happy, 0.804021630525, 0.894753780352, 313
humble, 0.559366767274, 0.827089331179, 489
interesting, 0.544047088053, 0.710291645669, 182
irresponsible, 0.607197100081, 0.842621387848, 489
mean, 0.675864494431, 0.841448146367, 343
memorable, 0.436891665041, 0.739998309513, 469
normal, 0.528047601403, 0.590587346057, 36
sociable, 0.736656146632, 0.858989187198, 308
typical, 0.346743528467, 0.437429318492, 36
uncertain, 0.574665121919, 0.602122084162, 36
uncommon, 0.369480555016, 0.63357965055, 318
unintelligent, 0.525949840947, 0.793106419121, 500
untrustworthy, 0.627308406761, 0.857596833872, 500
