Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.424366861597, 0.469084888125, 86
boring, 0.592556351813, 0.650776223457, 147
calm, 0.430870881422, 0.539380978738, 91
cold, 0.729355329328, 0.864965164925, 444
common, 0.427520284777, 0.52638690696, 187
confident, 0.597441563743, 0.62288095088, 86
egotistic, 0.506009699348, 0.64073408933, 91
emotUnstable, 0.608213177024, 0.690763630387, 172
forgettable, 0.442035351804, 0.487429988089, 26
intelligent, 0.582192959773, 0.635039773492, 121
introverted, 0.630421504508, 0.684730873522, 132
kind, 0.732103607279, 0.792249100752, 152
responsible, 0.664060230603, 0.746354261826, 187
trustworthy, 0.694050441664, 0.758719721575, 172
unattractive, 0.670601888167, 0.712674444336, 91
unemotional, 0.70825566162, 0.776502827573, 172
unfamiliar, 0.40089171093, 0.487705865389, 86
unfriendly, 0.742394137241, 0.795999708072, 152
unhappy, 0.750644905596, 0.800414109076, 147
weird, 0.570639744615, 0.579744131479, 86
aggressive, 0.684517667397, 0.744105966372, 152
attractive, 0.717932968055, 0.784723849299, 147
caring, 0.760425052295, 0.799767303604, 147
emotStable, 0.662097402817, 0.690292124604, 132
emotional, 0.570147108149, 0.651683124615, 121
familiar, 0.395159183434, 0.441554263153, 36
friendly, 0.787455434294, 0.816363879621, 147
happy, 0.804250894866, 0.848229792288, 172
humble, 0.611581279919, 0.678126170033, 147
interesting, 0.585502762161, 0.653603415546, 111
irresponsible, 0.655175918428, 0.687350028117, 116
mean, 0.708272284784, 0.764840757663, 147
memorable, 0.481262919997, 0.582219628746, 116
normal, 0.595370957403, 0.614601393066, 111
sociable, 0.759132677964, 0.786728037682, 147
typical, 0.385300829443, 0.531124846176, 147
uncertain, 0.62089685792, 0.646760774514, 116
uncommon, 0.388584481109, 0.439645502771, 81
unintelligent, 0.577548360869, 0.638893164702, 137
untrustworthy, 0.703334855557, 0.733077486576, 147
