Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.384559921735, 0.478525422842, 101
boring, 0.561749650757, 0.709085524767, 242
calm, 0.436455464176, 0.578297157003, 147
cold, 0.76207874736, 0.828388457865, 242
common, 0.362200877375, 0.500544187639, 106
confident, 0.599565049654, 0.687738404428, 182
egotistic, 0.578453244126, 0.689330382955, 152
emotUnstable, 0.571909216521, 0.696320674703, 137
forgettable, 0.464602023947, 0.651180066216, 268
intelligent, 0.534152641301, 0.711309476243, 242
introverted, 0.626344923875, 0.72774206942, 222
kind, 0.715012350621, 0.834678551267, 242
responsible, 0.655396104569, 0.768311201289, 242
trustworthy, 0.665060691486, 0.796966687893, 253
unattractive, 0.663623649637, 0.774163916121, 242
unemotional, 0.708004429411, 0.799514812014, 217
unfamiliar, 0.419892692818, 0.471804971135, 46
unfriendly, 0.738578961499, 0.829212298925, 242
unhappy, 0.752993038161, 0.853504437309, 288
weird, 0.496694634491, 0.621267669678, 121
aggressive, 0.677909852787, 0.786862875479, 242
attractive, 0.691069448155, 0.797612832358, 157
caring, 0.754189029928, 0.839912322832, 258
emotStable, 0.613484754803, 0.763109307043, 308
emotional, 0.557282128665, 0.760797841051, 399
familiar, 0.375650575946, 0.524176451117, 66
friendly, 0.784370120004, 0.868795671488, 308
happy, 0.802095103836, 0.896119706289, 384
humble, 0.586076595827, 0.720983702511, 242
interesting, 0.559143328278, 0.692968424705, 167
irresponsible, 0.650780101988, 0.722419937779, 157
mean, 0.683043591318, 0.782170301271, 177
memorable, 0.497221029828, 0.588290350441, 116
normal, 0.581106126758, 0.676101164377, 162
sociable, 0.749153287623, 0.824250718667, 217
typical, 0.361769858787, 0.489637896571, 81
uncertain, 0.567805316631, 0.673590139961, 137
uncommon, 0.352049421268, 0.47194824046, 101
unintelligent, 0.546960848766, 0.673840263693, 177
untrustworthy, 0.663154164246, 0.772933189366, 242
