Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.353533385874, 0.518462597496, 101
boring, 0.558183472589, 0.696488357101, 192
calm, 0.483540546731, 0.551037428439, 127
cold, 0.739057534913, 0.81338810867, 187
common, 0.276725274201, 0.520511150834, 116
confident, 0.513495841514, 0.593181760863, 41
egotistic, 0.592797134845, 0.671396775623, 157
emotUnstable, 0.597843681129, 0.692534372302, 152
forgettable, 0.438254350433, 0.536424509609, 71
intelligent, 0.528304083564, 0.629843738832, 76
introverted, 0.591817641946, 0.729943637139, 197
kind, 0.723996882707, 0.795045829154, 167
responsible, 0.648125625955, 0.727561988514, 142
trustworthy, 0.685731368892, 0.753902529696, 157
unattractive, 0.668368267028, 0.826860817489, 489
unemotional, 0.676647204683, 0.787253949146, 167
unfamiliar, 0.384805611576, 0.503770349231, 96
unfriendly, 0.734779856447, 0.814637933844, 187
unhappy, 0.745480133739, 0.821832625192, 172
weird, 0.543686984116, 0.599237974942, 91
aggressive, 0.670833131081, 0.734853174952, 127
attractive, 0.721573965093, 0.849577783515, 363
caring, 0.749546979964, 0.800028945075, 132
emotStable, 0.581320947226, 0.768049137077, 268
emotional, 0.60063219241, 0.637969830686, 56
familiar, 0.334879180351, 0.556694043, 142
friendly, 0.764173144531, 0.820879069667, 132
happy, 0.810196554447, 0.870587737402, 268
humble, 0.615235636849, 0.685877729351, 177
interesting, 0.549296236072, 0.677572347596, 137
irresponsible, 0.620577397617, 0.71163614499, 127
mean, 0.67993621176, 0.779632851866, 167
memorable, 0.480878231824, 0.588991873319, 96
normal, 0.544194927456, 0.647582930319, 132
sociable, 0.737947229252, 0.830795637044, 258
typical, 0.390728706075, 0.546655831981, 162
uncertain, 0.534973391276, 0.715738188453, 242
uncommon, 0.346717066195, 0.519711335062, 157
unintelligent, 0.512602167119, 0.606354215783, 66
untrustworthy, 0.676030578235, 0.729638392419, 132
