Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.357357296215, 0.543525939963, 142
boring, 0.618600181526, 0.696827100688, 227
calm, 0.455030177778, 0.517148980903, 56
cold, 0.761637737846, 0.884136226971, 494
common, 0.32494064788, 0.52654238414, 132
confident, 0.61944200983, 0.7239463107, 268
egotistic, 0.605462387026, 0.65704705138, 111
emotUnstable, 0.60821138008, 0.782909757641, 409
forgettable, 0.479630875268, 0.553431295805, 86
intelligent, 0.594343348623, 0.602176042158, 56
introverted, 0.668348628289, 0.707751291825, 172
kind, 0.761738576118, 0.883087247909, 454
responsible, 0.646982180646, 0.711528423235, 86
trustworthy, 0.713263331062, 0.733754397311, 81
unattractive, 0.673654392701, 0.715627220352, 116
unemotional, 0.710350741363, 0.807221926251, 227
unfamiliar, 0.395382589939, 0.592821660015, 278
unfriendly, 0.769058851726, 0.863883041304, 404
unhappy, 0.795318226094, 0.867901853242, 404
weird, 0.551445243577, 0.737496083201, 424
aggressive, 0.68923739232, 0.819875421442, 318
attractive, 0.718888712658, 0.764482618839, 116
caring, 0.77576419842, 0.877779742841, 439
emotStable, 0.61876851013, 0.745975650111, 242
emotional, 0.618071537765, 0.625750124553, 51
familiar, 0.379821392888, 0.533355209507, 106
friendly, 0.791150951042, 0.8775195686, 338
happy, 0.812066779266, 0.912711549498, 494
humble, 0.623007922969, 0.799702714482, 439
interesting, 0.615934862408, 0.625256737398, 91
irresponsible, 0.643556952897, 0.80169669853, 389
mean, 0.719016910312, 0.848291644943, 459
memorable, 0.530246437629, 0.575112551031, 127
normal, 0.55119769263, 0.58586937959, 41
sociable, 0.768749622657, 0.866833223241, 404
typical, 0.331095757302, 0.472175072065, 51
uncertain, 0.595955570454, 0.586240923261, 36
uncommon, 0.319955231306, 0.428573638154, 41
unintelligent, 0.544799124004, 0.63433450752, 96
untrustworthy, 0.682264409171, 0.827322303207, 434
