Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.400789742489, 0.517137037964, 127
boring, 0.526103866466, 0.688809940021, 232
calm, 0.377155162676, 0.638909367938, 232
cold, 0.766019569368, 0.801783029268, 157
common, 0.377760689906, 0.531769264372, 172
confident, 0.548397959895, 0.735404478884, 338
egotistic, 0.602364186198, 0.67745966013, 162
emotUnstable, 0.573545045217, 0.770787362398, 394
forgettable, 0.414187907173, 0.640039454548, 288
intelligent, 0.517673755562, 0.706704670129, 237
introverted, 0.608165882728, 0.706675629025, 172
kind, 0.724201571324, 0.853674325999, 394
responsible, 0.658947375916, 0.799876771663, 394
trustworthy, 0.666735138311, 0.823431574708, 394
unattractive, 0.635455864353, 0.749914525818, 172
unemotional, 0.724301947407, 0.761954235977, 111
unfamiliar, 0.399346157358, 0.433081860449, 41
unfriendly, 0.755466911951, 0.85316477255, 394
unhappy, 0.759135201057, 0.815832693472, 172
weird, 0.537046102144, 0.657443402082, 172
aggressive, 0.689578312461, 0.74966565623, 142
attractive, 0.688436273539, 0.811191316668, 232
caring, 0.755152244537, 0.80452466961, 142
emotStable, 0.660006718907, 0.704863730073, 147
emotional, 0.52991269774, 0.616459768083, 31
familiar, 0.472715953233, 0.482501213205, 91
friendly, 0.787092898855, 0.820521555517, 147
happy, 0.806094899376, 0.87797195341, 328
humble, 0.606155979885, 0.683104456758, 142
interesting, 0.531404788996, 0.657566077868, 101
irresponsible, 0.642048385003, 0.739450214664, 182
mean, 0.704509321023, 0.767523854197, 152
memorable, 0.463719462848, 0.572607454601, 101
normal, 0.532301306022, 0.606614664491, 61
sociable, 0.742784091668, 0.793158275955, 142
typical, 0.406158339479, 0.49538352762, 91
uncertain, 0.570401406454, 0.700778728458, 192
uncommon, 0.310504277681, 0.394043109268, 46
unintelligent, 0.492889901642, 0.74751936358, 384
untrustworthy, 0.662892697549, 0.749263718722, 167
