Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.33275263133, 0.52407221541, 111
boring, 0.54965449457, 0.677358121336, 187
calm, 0.458777674209, 0.622637691547, 242
cold, 0.755897423621, 0.827497548116, 273
common, 0.380371335288, 0.588327393008, 258
confident, 0.519774944689, 0.657449041316, 106
egotistic, 0.584736548307, 0.687666045234, 167
emotUnstable, 0.599647482443, 0.717856194026, 232
forgettable, 0.427186663967, 0.540638013586, 76
intelligent, 0.544074623511, 0.761220498685, 409
introverted, 0.591862400011, 0.697484150344, 121
kind, 0.745215536858, 0.817067794457, 232
responsible, 0.65648235622, 0.733236031766, 167
trustworthy, 0.689140339389, 0.773651276199, 232
unattractive, 0.644023739347, 0.731233987335, 116
unemotional, 0.719682065783, 0.769118116646, 147
unfamiliar, 0.412770422236, 0.38638074827, 26
unfriendly, 0.729893114281, 0.859515760121, 464
unhappy, 0.753563393225, 0.833400937537, 273
weird, 0.530023617194, 0.613513893296, 116
aggressive, 0.670415968087, 0.775034351918, 263
attractive, 0.714317869648, 0.783813030023, 137
caring, 0.752079735367, 0.809637757301, 187
emotStable, 0.613968008651, 0.714478173793, 187
emotional, 0.567901091508, 0.675287643004, 121
familiar, 0.389853073681, 0.577995563782, 232
friendly, 0.769592529332, 0.82903578284, 187
happy, 0.794856706618, 0.848920453058, 187
humble, 0.580251518886, 0.706174938219, 222
interesting, 0.550268004052, 0.619837973838, 76
irresponsible, 0.615819199387, 0.71452131215, 177
mean, 0.681210736952, 0.770552966965, 167
memorable, 0.467573415769, 0.552671317284, 71
normal, 0.557081327569, 0.665840910423, 182
sociable, 0.725796743972, 0.80435163493, 187
typical, 0.356903376535, 0.539015938465, 147
uncertain, 0.561789192929, 0.648308609699, 106
uncommon, 0.373900406997, 0.48498378341, 106
unintelligent, 0.505113662019, 0.634851071135, 152
untrustworthy, 0.640832509391, 0.713127121918, 111
