Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.314269374041, 0.447386645779, 46
boring, 0.545915347119, 0.637354992975, 116
calm, 0.359451963094, 0.454599237824, 46
cold, 0.746427748647, 0.823064726624, 247
common, 0.291299498606, 0.524115156468, 127
confident, 0.595971904224, 0.640159097267, 96
egotistic, 0.562195893639, 0.673564753448, 152
emotUnstable, 0.541145646184, 0.689514669818, 157
forgettable, 0.463686607187, 0.508959119193, 46
intelligent, 0.51177664396, 0.619063048646, 81
introverted, 0.633171857673, 0.710226802744, 157
kind, 0.747416602187, 0.819174641989, 247
responsible, 0.622153258037, 0.750278765214, 212
trustworthy, 0.650595473064, 0.786947228684, 237
unattractive, 0.639010902967, 0.717022821036, 96
unemotional, 0.716278550959, 0.788166100708, 197
unfamiliar, 0.310003949553, 0.408929566003, 31
unfriendly, 0.745025378053, 0.852494786345, 394
unhappy, 0.760228147408, 0.806536341418, 157
weird, 0.527432801141, 0.666980631129, 187
aggressive, 0.61927578162, 0.817120019731, 444
attractive, 0.736629090235, 0.811820899785, 247
caring, 0.746683804308, 0.799360601062, 162
emotStable, 0.609368235643, 0.735238470674, 207
emotional, 0.580405655211, 0.617627424159, 36
familiar, 0.404628966044, 0.41849498049, 36
friendly, 0.771906703296, 0.854135309005, 303
happy, 0.805476240866, 0.837675399925, 157
humble, 0.554245063467, 0.71610728008, 247
interesting, 0.58387195032, 0.669017751122, 172
irresponsible, 0.626635039838, 0.724592790486, 202
mean, 0.676261785678, 0.764047260317, 162
memorable, 0.535706461936, 0.509523556153, 56
normal, 0.542925247252, 0.73620383853, 363
sociable, 0.742991537344, 0.796102249132, 157
typical, 0.348196773406, 0.454964697125, 46
uncertain, 0.570462259871, 0.675823200151, 157
uncommon, 0.309320814311, 0.63379251892, 318
unintelligent, 0.500616218867, 0.563492676947, 56
untrustworthy, 0.648429153267, 0.766781515203, 253
