Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.396502697533, 0.662955961985, 379
boring, 0.552897372234, 0.716661054448, 227
calm, 0.449371045891, 0.551225480967, 66
cold, 0.783417501903, 0.858036248265, 353
common, 0.341579919095, 0.478517132366, 76
confident, 0.604469683731, 0.725322566314, 283
egotistic, 0.59583757155, 0.759617089843, 353
emotUnstable, 0.639701252852, 0.759666770277, 338
forgettable, 0.44904403096, 0.589296591603, 121
intelligent, 0.569038146876, 0.769794735675, 363
introverted, 0.633807177642, 0.6938301027, 127
kind, 0.777142479866, 0.866338180066, 379
responsible, 0.653640656313, 0.743635937946, 121
trustworthy, 0.706641522813, 0.827661045499, 328
unattractive, 0.703765182501, 0.766756673193, 227
unemotional, 0.714983621561, 0.847765351084, 454
unfamiliar, 0.433204787752, 0.470305877764, 46
unfriendly, 0.771692681065, 0.854452068054, 338
unhappy, 0.794238981749, 0.868780377446, 343
weird, 0.502486883806, 0.562625808207, 46
aggressive, 0.748710869797, 0.818535154852, 368
attractive, 0.747295125809, 0.781707996936, 147
caring, 0.789798473787, 0.866237040591, 328
emotStable, 0.624037832628, 0.654731816295, 46
emotional, 0.592387465123, 0.645867331562, 56
familiar, 0.417605965801, 0.456669986457, 21
friendly, 0.803817674835, 0.884423691299, 338
happy, 0.839842497835, 0.893309675989, 338
humble, 0.615384359959, 0.801890631729, 384
interesting, 0.597611121751, 0.694336327786, 182
irresponsible, 0.653233561751, 0.770494298568, 232
mean, 0.74179035633, 0.807504188767, 247
memorable, 0.488900105393, 0.583057801794, 121
normal, 0.620730986737, 0.71643892797, 232
sociable, 0.775790308888, 0.861533477785, 343
typical, 0.370061136111, 0.434287951505, 31
uncertain, 0.604029309045, 0.744427038188, 348
uncommon, 0.32911873267, 0.69007058557, 464
unintelligent, 0.592362740805, 0.71153501745, 247
untrustworthy, 0.700099127909, 0.797496440988, 258
