Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.336637091386, 0.439452514868, 51
boring, 0.549431265779, 0.719014819433, 313
calm, 0.406106777148, 0.512546052281, 76
cold, 0.723389458932, 0.804506988704, 147
common, 0.411457506914, 0.474618286486, 101
confident, 0.505906622334, 0.748203998894, 373
egotistic, 0.57701266952, 0.690413565518, 162
emotUnstable, 0.566093628055, 0.693811367665, 147
forgettable, 0.491079077029, 0.646561945387, 313
intelligent, 0.502998633119, 0.617069717784, 71
introverted, 0.58714132099, 0.70160850097, 127
kind, 0.73083064652, 0.787348936083, 132
responsible, 0.611963798473, 0.732413313751, 147
trustworthy, 0.657636212212, 0.746437752944, 127
unattractive, 0.653049007488, 0.815648822385, 394
unemotional, 0.702052414555, 0.777300838886, 147
unfamiliar, 0.370968735951, 0.467290876385, 51
unfriendly, 0.729626689653, 0.802367978286, 152
unhappy, 0.73674315332, 0.846415885181, 293
weird, 0.501895386924, 0.597153576629, 71
aggressive, 0.655533600779, 0.740211763237, 121
attractive, 0.737114697861, 0.843935742016, 399
caring, 0.764341865319, 0.839212145243, 308
emotStable, 0.59769390154, 0.781071121902, 318
emotional, 0.629415861125, 0.674838792249, 167
familiar, 0.43543317111, 0.454446510357, 51
friendly, 0.79700682678, 0.84813573458, 258
happy, 0.817453160407, 0.870382077799, 308
humble, 0.60465968674, 0.734042031388, 308
interesting, 0.603993698448, 0.628752924319, 81
irresponsible, 0.625376518732, 0.712102645654, 147
mean, 0.700031598011, 0.800625061582, 258
memorable, 0.499853249668, 0.542921436263, 81
normal, 0.558611880942, 0.68526208357, 187
sociable, 0.774097898821, 0.826313880891, 298
typical, 0.373770330714, 0.601494194552, 258
uncertain, 0.595325696848, 0.663238791896, 96
uncommon, 0.38530357461, 0.510646269268, 147
unintelligent, 0.502947247739, 0.606217042483, 71
untrustworthy, 0.687775984117, 0.778929881017, 278
