Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.220278044168, 0.706461524278, 500
boring, 0.580709453641, 0.654277139242, 157
calm, 0.436322278541, 0.490793356005, 66
cold, 0.753438005873, 0.802062445829, 192
common, 0.31929655921, 0.559664485225, 207
confident, 0.607007027614, 0.688652571113, 222
egotistic, 0.591802006538, 0.713880163186, 308
emotUnstable, 0.548762045392, 0.775158515646, 444
forgettable, 0.47870263964, 0.519625608533, 61
intelligent, 0.563764558196, 0.602275676794, 76
introverted, 0.607358436514, 0.657998301563, 76
kind, 0.735436390671, 0.854949797755, 444
responsible, 0.651190276047, 0.674007160585, 81
trustworthy, 0.700532675538, 0.753674336707, 192
unattractive, 0.68348400458, 0.72868050113, 157
unemotional, 0.695120037256, 0.734298427507, 76
unfamiliar, 0.373525446644, 0.483982580642, 76
unfriendly, 0.741086118841, 0.7975215677, 187
unhappy, 0.76113982347, 0.867931000873, 444
weird, 0.544097406433, 0.571027136303, 71
aggressive, 0.690179753842, 0.749311389622, 187
attractive, 0.707883800257, 0.767094650225, 116
caring, 0.72846667085, 0.815208953226, 187
emotStable, 0.619288397753, 0.710328907195, 177
emotional, 0.548134361087, 0.660872965629, 101
familiar, 0.419660211222, 0.45904397248, 56
friendly, 0.75226097946, 0.83875441753, 192
happy, 0.778634031094, 0.875911737032, 323
humble, 0.606041386348, 0.68113705344, 152
interesting, 0.535685115119, 0.643394038006, 86
irresponsible, 0.654482246508, 0.723179132077, 202
mean, 0.691446986519, 0.83567200019, 439
memorable, 0.463811485151, 0.55592872379, 86
normal, 0.546426284805, 0.664407996401, 177
sociable, 0.726030229881, 0.808119919451, 182
typical, 0.285948314648, 0.562652154848, 172
uncertain, 0.585345371498, 0.68499986738, 202
uncommon, 0.373713861049, 0.51068276044, 172
unintelligent, 0.506939538614, 0.756345105193, 429
untrustworthy, 0.683980688695, 0.742256181761, 182
