Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.341467711035, 0.360607027336, 16
boring, 0.556150492837, 0.713422129422, 237
calm, 0.483794804116, 0.599338804427, 172
cold, 0.756450411046, 0.835317440891, 237
common, 0.318371639652, 0.638003506842, 313
confident, 0.52808269525, 0.733946665467, 278
egotistic, 0.609386489815, 0.699333828717, 177
emotUnstable, 0.613160365778, 0.69883115361, 177
forgettable, 0.422933086879, 0.689898210063, 363
intelligent, 0.57770212017, 0.678548807615, 177
introverted, 0.588976232717, 0.747898878519, 263
kind, 0.756073807633, 0.817465751195, 187
responsible, 0.652357921921, 0.749671744856, 192
trustworthy, 0.691638807245, 0.777816621962, 177
unattractive, 0.715603621619, 0.759852406222, 268
unemotional, 0.719947792068, 0.799477187515, 197
unfamiliar, 0.38239544835, 0.52564712146, 121
unfriendly, 0.753163074294, 0.827458017691, 197
unhappy, 0.763877701745, 0.837329297276, 197
weird, 0.532873889537, 0.631672847101, 172
aggressive, 0.710310179664, 0.767774303805, 177
attractive, 0.737710435251, 0.802839316489, 237
caring, 0.761035671064, 0.833732527594, 187
emotStable, 0.614046891201, 0.713694232312, 172
emotional, 0.587069870824, 0.602226734971, 31
familiar, 0.43064306577, 0.503585601119, 56
friendly, 0.782822800589, 0.858257088513, 222
happy, 0.80784369476, 0.895235627706, 358
humble, 0.562523010041, 0.676689832304, 142
interesting, 0.542679921677, 0.699897850244, 217
irresponsible, 0.625463542771, 0.739825450861, 172
mean, 0.721242962976, 0.778616874725, 172
memorable, 0.434395643583, 0.565363985389, 86
normal, 0.571294182991, 0.679424129012, 172
sociable, 0.75058232774, 0.813897002658, 172
typical, 0.373412670695, 0.431443995419, 36
uncertain, 0.602639348448, 0.674153379047, 132
uncommon, 0.345946940941, 0.384571660446, 31
unintelligent, 0.549469531368, 0.646311516163, 172
untrustworthy, 0.695384455601, 0.750055363055, 172
