Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.362754317893, 0.503653812735, 116
boring, 0.567908742099, 0.724086009816, 303
calm, 0.444377267874, 0.541749592669, 66
cold, 0.754685416787, 0.832379719032, 212
common, 0.386558676067, 0.610740285922, 293
confident, 0.581124755645, 0.683090256301, 172
egotistic, 0.596067581589, 0.679033756791, 137
emotUnstable, 0.601204226799, 0.725671738168, 212
forgettable, 0.486345008263, 0.549550768984, 101
intelligent, 0.559411595971, 0.706030881098, 232
introverted, 0.616647243347, 0.677262087373, 101
kind, 0.79172843695, 0.862844696712, 373
responsible, 0.67618493711, 0.764781993205, 212
trustworthy, 0.689662112609, 0.744262188172, 101
unattractive, 0.684189181212, 0.706159617072, 101
unemotional, 0.724403795228, 0.816371217184, 288
unfamiliar, 0.397855764398, 0.499025759278, 101
unfriendly, 0.769496552343, 0.857832525723, 343
unhappy, 0.788976656318, 0.866859044515, 343
weird, 0.527422350448, 0.613294014645, 111
aggressive, 0.722724629094, 0.819546838919, 338
attractive, 0.712925425151, 0.821502434519, 268
caring, 0.774066055646, 0.865789833274, 338
emotStable, 0.595637171675, 0.700758980209, 111
emotional, 0.609785384396, 0.656076240523, 91
familiar, 0.373352014304, 0.542429260631, 111
friendly, 0.804367962106, 0.880499685218, 343
happy, 0.810927645004, 0.897263207927, 343
humble, 0.621641638679, 0.820895888155, 494
interesting, 0.588124508755, 0.645527431606, 106
irresponsible, 0.616537217377, 0.799152015417, 358
mean, 0.704452397057, 0.806395523992, 202
memorable, 0.482691340833, 0.563292292754, 101
normal, 0.567981115803, 0.656924466513, 111
sociable, 0.749203361566, 0.854682469793, 323
typical, 0.403798713909, 0.51114279996, 101
uncertain, 0.584305167838, 0.657071394305, 111
uncommon, 0.311602319637, 0.528449681208, 111
unintelligent, 0.534360851397, 0.734295626644, 323
untrustworthy, 0.650163327932, 0.734843993664, 101
