Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.400874220792, 0.521257282473, 121
boring, 0.545809277285, 0.680684378424, 177
calm, 0.403437625608, 0.520890169924, 76
cold, 0.733242034379, 0.811276825852, 172
common, 0.377914639815, 0.512895677128, 111
confident, 0.537998787077, 0.725501056682, 293
egotistic, 0.599851534606, 0.679753924052, 172
emotUnstable, 0.500988396954, 0.67399941364, 121
forgettable, 0.488943248348, 0.527489633438, 81
intelligent, 0.501931855075, 0.622631390778, 86
introverted, 0.618710532292, 0.698135211474, 147
kind, 0.721408764889, 0.805167539106, 172
responsible, 0.595020495416, 0.713687399772, 121
trustworthy, 0.661074312513, 0.726295409324, 101
unattractive, 0.679133876711, 0.763508643702, 232
unemotional, 0.707889846817, 0.767473317065, 142
unfamiliar, 0.395417831809, 0.47512772504, 66
unfriendly, 0.724240460382, 0.782085880686, 121
unhappy, 0.744482592871, 0.817615058033, 187
weird, 0.516362989742, 0.625545252292, 121
aggressive, 0.650119557484, 0.764609429801, 177
attractive, 0.739659907923, 0.820568417043, 293
caring, 0.740679481824, 0.802212243323, 142
emotStable, 0.576050787158, 0.708950835617, 142
emotional, 0.62334313705, 0.629826184805, 61
familiar, 0.398099857941, 0.486338897981, 66
friendly, 0.74785295049, 0.823001077558, 142
happy, 0.771283647256, 0.842189407648, 142
humble, 0.558925300699, 0.698057733576, 172
interesting, 0.558074856871, 0.640139847557, 101
irresponsible, 0.60830348762, 0.730013760567, 167
mean, 0.677446091661, 0.779947682526, 177
memorable, 0.449203140421, 0.557780964842, 86
normal, 0.53137659087, 0.645831444209, 111
sociable, 0.71557175887, 0.793955737047, 121
typical, 0.390102421142, 0.489117366426, 66
uncertain, 0.556539321713, 0.658471798939, 96
uncommon, 0.370396145415, 0.449872116282, 76
unintelligent, 0.457259817979, 0.622744308326, 101
untrustworthy, 0.636862188082, 0.758166888988, 177
