Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.385973771193, 0.522075270884, 137
boring, 0.566987493493, 0.699612016752, 202
calm, 0.471983890634, 0.63221121206, 222
cold, 0.759098573364, 0.858052517075, 328
common, 0.433462986063, 0.451088651666, 91
confident, 0.573993721279, 0.784535401603, 459
egotistic, 0.574603587593, 0.764162236519, 328
emotUnstable, 0.577695799095, 0.72143335946, 212
forgettable, 0.524391877633, 0.679258772278, 348
intelligent, 0.548411009105, 0.742468551733, 308
introverted, 0.648370744025, 0.759369672268, 328
kind, 0.749488987194, 0.862002318368, 328
responsible, 0.631545581144, 0.844083739489, 500
trustworthy, 0.69493601697, 0.780435649967, 212
unattractive, 0.667650451842, 0.799812551739, 358
unemotional, 0.730823576181, 0.817280592925, 263
unfamiliar, 0.437675094211, 0.457881011784, 46
unfriendly, 0.759940307861, 0.853792280364, 328
unhappy, 0.777926563906, 0.872328268085, 384
weird, 0.506216152197, 0.617047504694, 132
aggressive, 0.68895912161, 0.820307671392, 308
attractive, 0.743735912534, 0.833713090014, 373
caring, 0.76094023861, 0.850303237546, 273
emotStable, 0.625607362172, 0.747891666843, 242
emotional, 0.610527666504, 0.628022381978, 46
familiar, 0.437338611403, 0.473648094949, 46
friendly, 0.80434253513, 0.864538430015, 268
happy, 0.821538079145, 0.878553625077, 268
humble, 0.603186720947, 0.721630641177, 212
interesting, 0.615548076384, 0.755141922004, 434
irresponsible, 0.641169543899, 0.759282304023, 212
mean, 0.729760137229, 0.796173989104, 212
memorable, 0.546821904499, 0.564830788979, 116
normal, 0.599709801234, 0.718175585064, 258
sociable, 0.776432201234, 0.860467252163, 363
typical, 0.378896014263, 0.666534820108, 373
uncertain, 0.562267261131, 0.673982506329, 137
uncommon, 0.38875457891, 0.547145366234, 177
unintelligent, 0.543492578765, 0.725024930368, 278
untrustworthy, 0.675142199225, 0.76404797076, 177
