Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.385145830743, 0.51856175824, 147
boring, 0.503764995072, 0.649598981393, 116
calm, 0.428679366173, 0.623032980986, 232
cold, 0.758268244598, 0.84148623475, 318
common, 0.311707248609, 0.545301973746, 207
confident, 0.603667030922, 0.598166002212, 66
egotistic, 0.551958541668, 0.660140651588, 127
emotUnstable, 0.571556480367, 0.618817058737, 66
forgettable, 0.419926584083, 0.469485391827, 21
intelligent, 0.509441477031, 0.617381606974, 81
introverted, 0.629091099501, 0.709359360253, 192
kind, 0.739859068159, 0.841493377614, 358
responsible, 0.659538740777, 0.78061327419, 353
trustworthy, 0.701673276073, 0.769275904912, 237
unattractive, 0.684555395247, 0.754496086178, 192
unemotional, 0.704458006172, 0.807542967354, 298
unfamiliar, 0.440868382979, 0.449245464897, 56
unfriendly, 0.767563094986, 0.836843180414, 333
unhappy, 0.752046872377, 0.850413898054, 348
weird, 0.564084269071, 0.660270706492, 207
aggressive, 0.661155432623, 0.799733045051, 318
attractive, 0.723478547931, 0.799424681159, 192
caring, 0.743213019878, 0.84385642221, 318
emotStable, 0.649134275112, 0.729658802033, 222
emotional, 0.589871799682, 0.647452356647, 76
familiar, 0.434259458763, 0.46801289222, 71
friendly, 0.774046473028, 0.857050039865, 313
happy, 0.801017487757, 0.875596665348, 318
humble, 0.569004510922, 0.662769662399, 127
interesting, 0.616159059644, 0.628695264541, 86
irresponsible, 0.611757115478, 0.783548989588, 353
mean, 0.681679186433, 0.761154724712, 142
memorable, 0.503634934497, 0.521484668515, 51
normal, 0.553681293658, 0.692305478049, 242
sociable, 0.733946504819, 0.841403743188, 318
typical, 0.464304866087, 0.556604852637, 222
uncertain, 0.584804452433, 0.720170122246, 283
uncommon, 0.310349113769, 0.467253942921, 76
unintelligent, 0.543253383567, 0.680424142398, 237
untrustworthy, 0.665379036173, 0.719015948552, 127
