Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.410127787151, 0.419341867911, 41
boring, 0.578240886736, 0.683485755937, 172
calm, 0.499575032781, 0.489379987495, 46
cold, 0.747601981126, 0.861344852324, 373
common, 0.334507666155, 0.460001865122, 81
confident, 0.62421650198, 0.672873374041, 217
egotistic, 0.614943228587, 0.733655019226, 278
emotUnstable, 0.604224418094, 0.71425596494, 227
forgettable, 0.510453731554, 0.562644973998, 127
intelligent, 0.596629603007, 0.668696585259, 182
introverted, 0.609288062104, 0.72840620526, 222
kind, 0.773962691818, 0.86633044713, 424
responsible, 0.681134330257, 0.763517951922, 247
trustworthy, 0.70508805694, 0.846816062681, 484
unattractive, 0.634512076378, 0.765567227157, 222
unemotional, 0.685236923428, 0.83497573931, 373
unfamiliar, 0.371253002634, 0.47193886943, 46
unfriendly, 0.763125120844, 0.855605858011, 373
unhappy, 0.779475360846, 0.850846153271, 288
weird, 0.538949229791, 0.624335634424, 167
aggressive, 0.690172649324, 0.807879862461, 323
attractive, 0.723035548605, 0.82603104864, 278
caring, 0.765102629776, 0.84527686718, 283
emotStable, 0.636526642468, 0.742388200407, 253
emotional, 0.585056839949, 0.642830589374, 86
familiar, 0.465784835758, 0.470317530498, 46
friendly, 0.791575086886, 0.862168917905, 273
happy, 0.823852097659, 0.891922842553, 358
humble, 0.610974725126, 0.746432166433, 278
interesting, 0.568296617655, 0.60732366837, 56
irresponsible, 0.641910195568, 0.796848044691, 384
mean, 0.702408310337, 0.808777551522, 303
memorable, 0.494302013209, 0.601710877455, 157
normal, 0.583759600837, 0.69881763733, 222
sociable, 0.744478735377, 0.842531369912, 273
typical, 0.41889659948, 0.44955514337, 66
uncertain, 0.596284680555, 0.657046826475, 127
uncommon, 0.404870851283, 0.504420497695, 137
unintelligent, 0.532576285273, 0.684557945592, 217
untrustworthy, 0.668125663456, 0.775420245239, 268
