Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.401751530272, 0.588152016498, 242
boring, 0.578594961453, 0.622182883038, 81
calm, 0.480446474361, 0.563656099403, 96
cold, 0.775949063913, 0.850476463344, 318
common, 0.349883964304, 0.66349132757, 404
confident, 0.543155705661, 0.734970278667, 263
egotistic, 0.585600543838, 0.796574067195, 449
emotUnstable, 0.586251796844, 0.635619657041, 56
forgettable, 0.432638891776, 0.564268332118, 101
intelligent, 0.542794996837, 0.730966980829, 273
introverted, 0.60760687694, 0.750184430978, 263
kind, 0.769407381842, 0.863062303816, 358
responsible, 0.650932457736, 0.8061102016, 373
trustworthy, 0.733218993645, 0.815423843325, 318
unattractive, 0.655580057722, 0.69315688344, 76
unemotional, 0.725879982263, 0.813098684477, 268
unfamiliar, 0.435451085071, 0.465840518634, 81
unfriendly, 0.777547239059, 0.854738106792, 333
unhappy, 0.765446924533, 0.88060532008, 424
weird, 0.514164616876, 0.56008451567, 56
aggressive, 0.714555097823, 0.794410277389, 263
attractive, 0.732259241249, 0.868802707035, 494
caring, 0.774823183945, 0.858538386415, 318
emotStable, 0.603954733892, 0.766086333013, 278
emotional, 0.616443433213, 0.672953089171, 147
familiar, 0.431765491358, 0.492244255523, 61
friendly, 0.795250515679, 0.892976445183, 414
happy, 0.804404171631, 0.911368079025, 424
humble, 0.658410081538, 0.747709196531, 308
interesting, 0.559674191746, 0.616677860241, 56
irresponsible, 0.651222890363, 0.782959058574, 278
mean, 0.712069312731, 0.823789175699, 303
memorable, 0.473442928864, 0.574968370923, 101
normal, 0.563394030361, 0.607960237524, 61
sociable, 0.752673988156, 0.875947663991, 424
typical, 0.379446081189, 0.492543608073, 86
uncertain, 0.61322883506, 0.684364907868, 172
uncommon, 0.364259464974, 0.578016344321, 212
unintelligent, 0.57114690504, 0.718406055379, 283
untrustworthy, 0.685210145619, 0.807930734883, 303
