Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.390944001888, 0.507542935271, 121
boring, 0.561173821383, 0.62235123793, 71
calm, 0.378182097911, 0.568510560458, 121
cold, 0.753022546263, 0.791109563709, 127
common, 0.332942494086, 0.497569391314, 121
confident, 0.553820349393, 0.665820774101, 127
egotistic, 0.604913849245, 0.685943369526, 177
emotUnstable, 0.587533043219, 0.67484160537, 127
forgettable, 0.472006595668, 0.550723037373, 71
intelligent, 0.567298411352, 0.671704499361, 197
introverted, 0.601705900624, 0.705878558719, 127
kind, 0.740453744504, 0.836696004702, 308
responsible, 0.635237040016, 0.759051906539, 232
trustworthy, 0.681365741711, 0.772735380084, 187
unattractive, 0.686049027213, 0.72480295865, 101
unemotional, 0.71439339009, 0.764621429634, 127
unfamiliar, 0.390809667032, 0.490834422946, 86
unfriendly, 0.747792064028, 0.784717287662, 127
unhappy, 0.749942689532, 0.80066916864, 127
weird, 0.558914945945, 0.627567921628, 121
aggressive, 0.650075537623, 0.739431677564, 116
attractive, 0.729451704125, 0.811445375805, 187
caring, 0.737492594628, 0.79961597421, 132
emotStable, 0.610593771822, 0.695839556061, 116
emotional, 0.618957876175, 0.64206356707, 76
familiar, 0.471961366005, 0.487908231458, 76
friendly, 0.763092432391, 0.816806704061, 127
happy, 0.790272033819, 0.836101636161, 127
humble, 0.564664364124, 0.683542920933, 167
interesting, 0.609602680867, 0.641877249694, 116
irresponsible, 0.586665716171, 0.711299611483, 121
mean, 0.666470953844, 0.758159379818, 127
memorable, 0.511479443618, 0.543780568115, 66
normal, 0.548189110674, 0.669546708157, 167
sociable, 0.734279893652, 0.793064509149, 127
typical, 0.361654161348, 0.553716495357, 142
uncertain, 0.599639165548, 0.665977765754, 116
uncommon, 0.315701565896, 0.508360558481, 121
unintelligent, 0.546539873055, 0.630008791798, 116
untrustworthy, 0.65308759211, 0.769021420844, 212
