Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.37291160703, 0.519129572425, 127
boring, 0.509853145311, 0.693440712532, 207
calm, 0.469411604847, 0.537082024286, 116
cold, 0.729423179094, 0.812717871016, 207
common, 0.354818756931, 0.466083193319, 86
confident, 0.594767909356, 0.703762547405, 258
egotistic, 0.602291575664, 0.678176338651, 187
emotUnstable, 0.588790269946, 0.685287925463, 162
forgettable, 0.473430399698, 0.524260757049, 71
intelligent, 0.527891307729, 0.727941831541, 298
introverted, 0.554027302845, 0.736165402134, 202
kind, 0.727873890207, 0.818677732785, 217
responsible, 0.657642112572, 0.737460615798, 172
trustworthy, 0.684458085692, 0.754986842821, 162
unattractive, 0.672205296154, 0.76168752836, 202
unemotional, 0.686930367053, 0.79592567401, 232
unfamiliar, 0.33886871744, 0.400592133673, 21
unfriendly, 0.723990471112, 0.817774960147, 207
unhappy, 0.736059541808, 0.826417374778, 207
weird, 0.531187693514, 0.659750070753, 207
aggressive, 0.649509588071, 0.748814589568, 142
attractive, 0.733404034971, 0.812917255315, 217
caring, 0.747602945649, 0.794501796236, 142
emotStable, 0.62068669386, 0.718059946217, 177
emotional, 0.546987301862, 0.608566118714, 31
familiar, 0.402696022903, 0.443185760639, 41
friendly, 0.768837061167, 0.834956276453, 202
happy, 0.789597872233, 0.867289436952, 253
humble, 0.595082543987, 0.680968829901, 142
interesting, 0.566162387085, 0.669448744867, 137
irresponsible, 0.623110694595, 0.708606774377, 142
mean, 0.683220875204, 0.75973334029, 142
memorable, 0.499050737578, 0.536645247923, 66
normal, 0.520057675657, 0.656480683206, 142
sociable, 0.734250096483, 0.816090372105, 202
typical, 0.346625067326, 0.532988865755, 132
uncertain, 0.610035859445, 0.682583428933, 162
uncommon, 0.358722889004, 0.385366832868, 41
unintelligent, 0.527775832291, 0.656206958997, 167
untrustworthy, 0.668932787569, 0.735922035088, 167
