Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.288254289613, 0.550722643642, 132
boring, 0.600475398614, 0.591824514321, 66
calm, 0.395549086971, 0.632227870281, 242
cold, 0.702908308868, 0.849119010792, 318
common, 0.250104510404, 0.555077025939, 152
confident, 0.512775092718, 0.785616572674, 444
egotistic, 0.563272571931, 0.689845318684, 192
emotUnstable, 0.554809887945, 0.704053704737, 177
forgettable, 0.45721842577, 0.533081124236, 76
intelligent, 0.536283578388, 0.738139228995, 338
introverted, 0.575845044667, 0.710362287587, 132
kind, 0.705250767927, 0.846112393076, 313
responsible, 0.616619239901, 0.784337797513, 338
trustworthy, 0.658638206132, 0.795541177785, 298
unattractive, 0.657750236659, 0.713097849069, 106
unemotional, 0.689555773567, 0.808630433053, 258
unfamiliar, 0.395740262403, 0.510090980643, 106
unfriendly, 0.716402779882, 0.843837749102, 288
unhappy, 0.711487574405, 0.858270895954, 288
weird, 0.465651862952, 0.743934733223, 389
aggressive, 0.629606400934, 0.778661192293, 237
attractive, 0.723324081303, 0.809824108612, 237
caring, 0.720488947589, 0.846188067404, 318
emotStable, 0.543481951884, 0.760602736746, 242
emotional, 0.587988699594, 0.640833885901, 71
familiar, 0.385973432387, 0.532218326533, 106
friendly, 0.7443861737, 0.856917531297, 263
happy, 0.771596749333, 0.884716868228, 338
humble, 0.540782094834, 0.724794680246, 242
interesting, 0.573202922157, 0.622609641034, 76
irresponsible, 0.624854708849, 0.741167680916, 232
mean, 0.656115687913, 0.816936196204, 328
memorable, 0.462101410622, 0.550552265045, 76
normal, 0.438536972046, 0.628689557001, 76
sociable, 0.718289252418, 0.853770201611, 338
typical, 0.272283562128, 0.445150425925, 36
uncertain, 0.518635944367, 0.648584640113, 71
uncommon, 0.252984582105, 0.654246291071, 384
unintelligent, 0.522476511293, 0.669961179949, 202
untrustworthy, 0.630967760964, 0.780065384462, 263
