Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.450022259619, 0.496730434133, 121
boring, 0.539714030403, 0.659820596903, 137
calm, 0.46418816804, 0.589117674128, 177
cold, 0.76476576761, 0.805275491636, 177
common, 0.330715910232, 0.497203504692, 116
confident, 0.591626673922, 0.66804571958, 197
egotistic, 0.589405842189, 0.735183415878, 323
emotUnstable, 0.60929768176, 0.683219737458, 172
forgettable, 0.437120235479, 0.503709161703, 51
intelligent, 0.569696356663, 0.634714783274, 157
introverted, 0.633618990535, 0.703189070393, 177
kind, 0.756932784218, 0.831574105272, 318
responsible, 0.679843862805, 0.747325532695, 258
trustworthy, 0.70956020291, 0.750127932223, 172
unattractive, 0.668118524078, 0.734836256449, 167
unemotional, 0.714243645812, 0.776661842687, 157
unfamiliar, 0.408025211663, 0.51114521947, 132
unfriendly, 0.78065637076, 0.788672966707, 172
unhappy, 0.767960680788, 0.811760426753, 177
weird, 0.568588031149, 0.627241859738, 172
aggressive, 0.671048225767, 0.748848400274, 182
attractive, 0.728436420589, 0.778066027801, 162
caring, 0.754588002148, 0.798589011467, 177
emotStable, 0.667841478236, 0.695449922868, 182
emotional, 0.58725091551, 0.636815485851, 61
familiar, 0.455612743439, 0.453417148904, 86
friendly, 0.779892243124, 0.821524431891, 177
happy, 0.818043404843, 0.877088304548, 328
humble, 0.621487666836, 0.666588774697, 162
interesting, 0.576074173079, 0.645285763012, 137
irresponsible, 0.636933549977, 0.700489964049, 172
mean, 0.707676079937, 0.758957355327, 177
memorable, 0.45432764017, 0.503771101315, 56
normal, 0.601535352106, 0.623276767639, 132
sociable, 0.748785741452, 0.802092564341, 202
typical, 0.401734166058, 0.426891649465, 51
uncertain, 0.586806209972, 0.676993131895, 172
uncommon, 0.388111712893, 0.475100098532, 127
unintelligent, 0.551764894757, 0.572467534366, 81
untrustworthy, 0.670900256216, 0.73112890817, 172
