Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.369462095577, 0.450183371337, 61
boring, 0.536325085671, 0.625028141911, 86
calm, 0.383001408441, 0.684274656677, 353
cold, 0.719297052356, 0.786959048774, 106
common, 0.430436029784, 0.48841580809, 121
confident, 0.591610094438, 0.676787569552, 187
egotistic, 0.536116334696, 0.695750725164, 192
emotUnstable, 0.608262509164, 0.689288722393, 172
forgettable, 0.470551066331, 0.509783483577, 61
intelligent, 0.547866142341, 0.674130739663, 207
introverted, 0.596545704712, 0.734207934269, 308
kind, 0.712791492231, 0.81286355422, 227
responsible, 0.661310519302, 0.741570280748, 207
trustworthy, 0.65635201911, 0.73452608644, 106
unattractive, 0.664689732598, 0.793326014716, 338
unemotional, 0.67728979731, 0.766901471028, 106
unfamiliar, 0.344939595199, 0.485220435791, 71
unfriendly, 0.726737994312, 0.791174452493, 121
unhappy, 0.770657573237, 0.848347211399, 318
weird, 0.545932135595, 0.575026050419, 71
aggressive, 0.664566094276, 0.783181738665, 247
attractive, 0.725810402621, 0.841967243671, 414
caring, 0.749453058127, 0.858399763597, 414
emotStable, 0.664170445673, 0.672262381289, 106
emotional, 0.608606923086, 0.652605986899, 86
familiar, 0.381064910048, 0.534927378059, 147
friendly, 0.801304344851, 0.85255536137, 313
happy, 0.825158962037, 0.878549531689, 338
humble, 0.567129017889, 0.690006227031, 157
interesting, 0.532817083642, 0.61625162011, 61
irresponsible, 0.620099442107, 0.681487169909, 86
mean, 0.700898940939, 0.82398377182, 338
memorable, 0.444990921677, 0.561680107207, 96
normal, 0.589028511464, 0.666984775997, 177
sociable, 0.756795513088, 0.78348613167, 106
typical, 0.412181718941, 0.515615297554, 132
uncertain, 0.586291259912, 0.695353235663, 177
uncommon, 0.377522105995, 0.484435230955, 101
unintelligent, 0.539774844971, 0.737569263874, 348
untrustworthy, 0.676636402498, 0.7738292863, 247
