Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.381999261003, 0.448415901429, 41
boring, 0.592899360321, 0.676733978448, 157
calm, 0.395675489753, 0.483989029897, 36
cold, 0.768609579071, 0.878411625759, 434
common, 0.403862384776, 0.511359284691, 137
confident, 0.572420203096, 0.656083574181, 147
egotistic, 0.580200168828, 0.688063655515, 152
emotUnstable, 0.608400954858, 0.658749968236, 91
forgettable, 0.4187833141, 0.695051190832, 394
intelligent, 0.563036641929, 0.723835991554, 283
introverted, 0.615673903935, 0.704487491874, 157
kind, 0.752439759668, 0.878831552448, 414
responsible, 0.637158743141, 0.782484006634, 268
trustworthy, 0.689133513219, 0.747873101493, 101
unattractive, 0.619733350432, 0.738666505421, 147
unemotional, 0.716359480365, 0.778743217752, 147
unfamiliar, 0.392939344033, 0.453269003925, 41
unfriendly, 0.783537550999, 0.873072266413, 439
unhappy, 0.766254576325, 0.863147559619, 318
weird, 0.514175101976, 0.632832743985, 147
aggressive, 0.650446659862, 0.710342324406, 61
attractive, 0.70194048991, 0.853667503648, 419
caring, 0.76315133154, 0.81988209339, 162
emotStable, 0.658167071167, 0.756111124897, 278
emotional, 0.570615358433, 0.630904122829, 46
familiar, 0.396830236864, 0.473966916149, 36
friendly, 0.788825924045, 0.869881887286, 303
happy, 0.80969613173, 0.907380771705, 414
humble, 0.561086410283, 0.644817210783, 76
interesting, 0.51446631272, 0.559899914383, 31
irresponsible, 0.637124879496, 0.790275496693, 323
mean, 0.660333502788, 0.726239481488, 61
memorable, 0.419529159274, 0.707391766651, 389
normal, 0.563325138621, 0.582760549747, 36
sociable, 0.742721707328, 0.847999839392, 323
typical, 0.412417470027, 0.483933820151, 76
uncertain, 0.600205897942, 0.653512671587, 106
uncommon, 0.342192440716, 0.415395959169, 41
unintelligent, 0.521353168009, 0.590742130879, 61
untrustworthy, 0.661565152989, 0.716288406294, 81
