Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.391180699618, 0.488907902226, 111
boring, 0.594598365646, 0.632129439885, 96
calm, 0.437183267725, 0.554282040246, 86
cold, 0.768857656567, 0.849402810102, 323
common, 0.394044910983, 0.482445132272, 86
confident, 0.563204910867, 0.679759566765, 182
egotistic, 0.63083461571, 0.682339318941, 167
emotUnstable, 0.604936125843, 0.674106992751, 121
forgettable, 0.46341002545, 0.533178064188, 76
intelligent, 0.542985298956, 0.689306419724, 207
introverted, 0.611349349452, 0.697579997952, 167
kind, 0.766746561034, 0.861929859534, 384
responsible, 0.667807117699, 0.730833709272, 127
trustworthy, 0.690920837367, 0.751546824169, 127
unattractive, 0.670806972051, 0.780584935695, 298
unemotional, 0.693605533694, 0.70503789598, 36
unfamiliar, 0.36381784381, 0.522762663219, 137
unfriendly, 0.762225017002, 0.84730535617, 313
unhappy, 0.804023898649, 0.850682114066, 293
weird, 0.507089802932, 0.609755566076, 121
aggressive, 0.690588814506, 0.815443567435, 313
attractive, 0.717961155609, 0.819020979943, 298
caring, 0.776232059793, 0.866527456508, 373
emotStable, 0.634157334357, 0.685671040586, 111
emotional, 0.606790528336, 0.709811746767, 258
familiar, 0.448363688312, 0.486620005293, 36
friendly, 0.807610427015, 0.896086782479, 449
happy, 0.827162592626, 0.903070341304, 439
humble, 0.605290673068, 0.795259287913, 434
interesting, 0.578856422169, 0.650469083276, 111
irresponsible, 0.65097880818, 0.788640230153, 353
mean, 0.716989026279, 0.836348719536, 373
memorable, 0.458873293258, 0.575003349627, 127
normal, 0.56193960909, 0.641556984133, 111
sociable, 0.760916438948, 0.863219631113, 384
typical, 0.35210519197, 0.364526791174, 16
uncertain, 0.558243846918, 0.716888444248, 217
uncommon, 0.381949882714, 0.339322735162, 16
unintelligent, 0.506154921194, 0.632704739909, 106
untrustworthy, 0.671555488104, 0.722966084032, 91
