Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.360386629864, 0.489779170521, 91
boring, 0.615201401452, 0.698928332277, 212
calm, 0.480576801277, 0.666492261063, 263
cold, 0.766808810636, 0.884879598598, 500
common, 0.365490467175, 0.526499405539, 132
confident, 0.591370231043, 0.689030049105, 182
egotistic, 0.601729472746, 0.676805176999, 142
emotUnstable, 0.616377339842, 0.733257645412, 212
forgettable, 0.486249914403, 0.669515837575, 323
intelligent, 0.57801791629, 0.741761993927, 338
introverted, 0.631117386539, 0.732270709956, 197
kind, 0.763335749936, 0.78654110489, 111
responsible, 0.702253991604, 0.752602116047, 202
trustworthy, 0.717502215701, 0.779903833567, 217
unattractive, 0.713986432888, 0.742874154761, 192
unemotional, 0.718906255924, 0.761457305692, 111
unfamiliar, 0.360734440527, 0.410550944666, 16
unfriendly, 0.758996901134, 0.873196613912, 414
unhappy, 0.77333840235, 0.879215797105, 404
weird, 0.577692114046, 0.671039522975, 253
aggressive, 0.703995762719, 0.826644490285, 363
attractive, 0.746043105813, 0.808155184994, 227
caring, 0.776936099935, 0.860845030592, 318
emotStable, 0.613349860343, 0.770089304094, 278
emotional, 0.588647114456, 0.59118291617, 16
familiar, 0.448606870859, 0.485866676515, 41
friendly, 0.789828384615, 0.891226228496, 394
happy, 0.808343374163, 0.906971407585, 404
humble, 0.578001130576, 0.631937813889, 71
interesting, 0.582134299593, 0.698939207502, 197
irresponsible, 0.663030152238, 0.753913124139, 217
mean, 0.708158226386, 0.844172195625, 404
memorable, 0.462383060652, 0.570092122259, 111
normal, 0.593451476217, 0.73283475049, 293
sociable, 0.72290858675, 0.878732553593, 404
typical, 0.393097745765, 0.418975619451, 36
uncertain, 0.587416364326, 0.681937838919, 137
uncommon, 0.390824614052, 0.538048559753, 172
unintelligent, 0.523300640766, 0.676396633619, 172
untrustworthy, 0.703756429927, 0.826334308102, 424
