Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.381076960851, 0.568846450646, 207
boring, 0.55980078062, 0.687873171225, 177
calm, 0.472248917644, 0.541191747237, 71
cold, 0.757434342699, 0.846288544228, 263
common, 0.454433752691, 0.515458582561, 152
confident, 0.604816353098, 0.685219573906, 152
egotistic, 0.597720881269, 0.757288839403, 348
emotUnstable, 0.631239330911, 0.755797132848, 303
forgettable, 0.421188658938, 0.5532488469, 86
intelligent, 0.592733308506, 0.688981827964, 202
introverted, 0.610069819228, 0.710111521848, 152
kind, 0.745061217314, 0.854209724391, 303
responsible, 0.702483697059, 0.779430882603, 303
trustworthy, 0.712088720181, 0.812813382957, 333
unattractive, 0.670535994582, 0.741738870705, 167
unemotional, 0.727814078056, 0.805456804824, 232
unfamiliar, 0.380677908571, 0.4326933275, 26
unfriendly, 0.738536364246, 0.843491686747, 273
unhappy, 0.767131123914, 0.865452728549, 303
weird, 0.515995355005, 0.664966909993, 197
aggressive, 0.691510710572, 0.812503256546, 288
attractive, 0.712499281314, 0.813450779197, 237
caring, 0.756120940161, 0.863577949115, 333
emotStable, 0.595147753914, 0.765583346006, 278
emotional, 0.546131342543, 0.641573383524, 71
familiar, 0.351726177161, 0.524210292585, 71
friendly, 0.790107537956, 0.879573195313, 343
happy, 0.813463290269, 0.880121029042, 278
humble, 0.606991495763, 0.727258664208, 242
interesting, 0.54761826768, 0.619429121588, 56
irresponsible, 0.648637069506, 0.761578280615, 237
mean, 0.708030480589, 0.810599888038, 263
memorable, 0.451289849584, 0.610819159695, 142
normal, 0.546136789487, 0.616369892873, 61
sociable, 0.740073881484, 0.841389335644, 278
typical, 0.397977323594, 0.55695643924, 142
uncertain, 0.553229122852, 0.621179342089, 46
uncommon, 0.318509227981, 0.367239255567, 16
unintelligent, 0.570371283492, 0.714065363995, 318
untrustworthy, 0.682040788243, 0.798437253833, 288
