Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.396879876444, 0.540606140438, 177
boring, 0.617807199317, 0.689153542663, 212
calm, 0.464745125017, 0.5197432018, 56
cold, 0.743803033767, 0.828143617034, 202
common, 0.272293477245, 0.463220598095, 86
confident, 0.58472561858, 0.671377703339, 162
egotistic, 0.604393105789, 0.720454371102, 263
emotUnstable, 0.615036712846, 0.711735367878, 182
forgettable, 0.459778749255, 0.562987912685, 121
intelligent, 0.562180848255, 0.697777806831, 227
introverted, 0.643173181324, 0.722534871608, 187
kind, 0.750082724879, 0.814682222172, 192
responsible, 0.690928959406, 0.75324262707, 202
trustworthy, 0.712409045245, 0.769617000844, 187
unattractive, 0.663725570712, 0.742371207179, 157
unemotional, 0.698648217149, 0.801832047444, 202
unfamiliar, 0.396019442628, 0.425838137446, 31
unfriendly, 0.743432447326, 0.825234736965, 202
unhappy, 0.766153589816, 0.8555200269, 303
weird, 0.572381897469, 0.650527315264, 177
aggressive, 0.657132663504, 0.784473241151, 182
attractive, 0.731027024156, 0.821892484175, 258
caring, 0.748120226865, 0.838669815085, 197
emotStable, 0.604076640509, 0.68266303997, 86
emotional, 0.615561174196, 0.637337277111, 86
familiar, 0.428583491799, 0.480989608252, 46
friendly, 0.786711569681, 0.849426074446, 182
happy, 0.813273650989, 0.915117159172, 494
humble, 0.592671166043, 0.716267343384, 197
interesting, 0.562024070914, 0.626200858293, 61
irresponsible, 0.634201819434, 0.77653100812, 268
mean, 0.686651800134, 0.796290532959, 187
memorable, 0.505493683669, 0.591590432351, 152
normal, 0.562732180466, 0.67257075605, 147
sociable, 0.755685740945, 0.888723198447, 500
typical, 0.420462872103, 0.561994881461, 177
uncertain, 0.609507442451, 0.659305333375, 116
uncommon, 0.329905258839, 0.451377631171, 71
unintelligent, 0.578381450749, 0.67213287797, 187
untrustworthy, 0.678378741929, 0.774790097241, 187
