Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.419587560456, 0.456421388379, 76
boring, 0.529762002214, 0.660622602813, 137
calm, 0.45312398585, 0.621268525967, 192
cold, 0.765316480242, 0.808186001764, 187
common, 0.380795585834, 0.515026920786, 147
confident, 0.566765620522, 0.64454945901, 116
egotistic, 0.576120359784, 0.692380927377, 172
emotUnstable, 0.592396324693, 0.692125391557, 182
forgettable, 0.431628608744, 0.536310216569, 56
intelligent, 0.571315587356, 0.669614354583, 177
introverted, 0.575101086093, 0.695003483373, 132
kind, 0.751912753668, 0.798065684957, 172
responsible, 0.677876852303, 0.728399283774, 162
trustworthy, 0.679879119161, 0.76850571857, 177
unattractive, 0.657405360271, 0.736433257343, 132
unemotional, 0.688464867937, 0.782593657787, 187
unfamiliar, 0.346943900871, 0.482103163638, 81
unfriendly, 0.750989822021, 0.805955000399, 172
unhappy, 0.765198122321, 0.832271017875, 263
weird, 0.531816088788, 0.618785082762, 127
aggressive, 0.685705737121, 0.763065820654, 172
attractive, 0.721050366403, 0.78436328167, 142
caring, 0.77004821955, 0.808468213737, 172
emotStable, 0.650006061814, 0.722986025538, 187
emotional, 0.567159102206, 0.658636792143, 76
familiar, 0.413664333783, 0.509074837911, 76
friendly, 0.782973555135, 0.82708942293, 172
happy, 0.815325312819, 0.862413855614, 258
humble, 0.574621214244, 0.712039414692, 172
interesting, 0.550580011052, 0.7096231527, 227
irresponsible, 0.641537084984, 0.664148704749, 86
mean, 0.735145572842, 0.767126208991, 172
memorable, 0.504380079815, 0.542400374666, 51
normal, 0.544705173627, 0.652832838678, 147
sociable, 0.744383457409, 0.796869217276, 147
typical, 0.372543499244, 0.498478857479, 96
uncertain, 0.597265003387, 0.622589558595, 76
uncommon, 0.393222948828, 0.486495109381, 132
unintelligent, 0.544399999156, 0.656353445031, 177
untrustworthy, 0.702524941986, 0.745286174193, 177
