Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.358919761741, 0.707604283684, 500
boring, 0.600929544646, 0.673992019125, 182
calm, 0.415815355334, 0.735043570814, 419
cold, 0.754389015369, 0.888459798762, 500
common, 0.295915978203, 0.711992194439, 469
confident, 0.560477439796, 0.684727961995, 157
egotistic, 0.571814432668, 0.700584284468, 202
emotUnstable, 0.60212556097, 0.717156387781, 182
forgettable, 0.516876659635, 0.519294440595, 76
intelligent, 0.537331649792, 0.769721909271, 419
introverted, 0.659646962097, 0.72527175023, 222
kind, 0.746682177162, 0.887151955195, 449
responsible, 0.672375048303, 0.756759120373, 182
trustworthy, 0.707211648705, 0.772782312997, 182
unattractive, 0.678089775311, 0.766039411731, 232
unemotional, 0.716278760837, 0.845368826187, 368
unfamiliar, 0.386097352841, 0.453428234308, 31
unfriendly, 0.767733512531, 0.890277985503, 500
unhappy, 0.782465700674, 0.88262136113, 404
weird, 0.50352397473, 0.666141837075, 182
aggressive, 0.683693867265, 0.806267480392, 288
attractive, 0.747815573418, 0.817996189103, 253
caring, 0.764675984336, 0.894416340205, 500
emotStable, 0.63178724581, 0.711481348645, 152
emotional, 0.620831079837, 0.62992349251, 81
familiar, 0.431296563178, 0.514417128336, 66
friendly, 0.772419209561, 0.909942672644, 500
happy, 0.800053565547, 0.921432632802, 500
humble, 0.589107660101, 0.810709930769, 500
interesting, 0.576703825902, 0.630514821775, 81
irresponsible, 0.662192840351, 0.817898476596, 464
mean, 0.711311260528, 0.814113965196, 268
memorable, 0.50506533107, 0.580138447565, 127
normal, 0.576038540429, 0.718058259109, 217
sociable, 0.742681422672, 0.885512502643, 459
typical, 0.413770611144, 0.571556349556, 192
uncertain, 0.590046909894, 0.750226723822, 373
uncommon, 0.306187388888, 0.529663902049, 157
unintelligent, 0.555078685665, 0.674887344139, 207
untrustworthy, 0.70309103215, 0.783226801581, 263
