Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.404353577955, 0.504113645939, 121
boring, 0.59570247834, 0.634511696884, 106
calm, 0.423499613792, 0.56948202398, 106
cold, 0.758908238818, 0.853742538386, 303
common, 0.412808096166, 0.620763493564, 338
confident, 0.591038604906, 0.772310425496, 419
egotistic, 0.56540099092, 0.730067367176, 247
emotUnstable, 0.618338144585, 0.690130731631, 157
forgettable, 0.455300795892, 0.607415586179, 192
intelligent, 0.59197839576, 0.665393692964, 162
introverted, 0.627942829322, 0.765775245878, 323
kind, 0.755454717057, 0.886626481874, 489
responsible, 0.686455711694, 0.775126871449, 273
trustworthy, 0.694195302492, 0.741158546952, 116
unattractive, 0.65019588864, 0.73417775922, 157
unemotional, 0.746155191223, 0.810167830231, 242
unfamiliar, 0.415121065067, 0.417597561343, 31
unfriendly, 0.773456733264, 0.851687817869, 323
unhappy, 0.790777560983, 0.858533746641, 293
weird, 0.546158454389, 0.588554040737, 111
aggressive, 0.684800668452, 0.732463152962, 101
attractive, 0.749223397089, 0.813871381164, 242
caring, 0.75025030387, 0.82555437668, 167
emotStable, 0.614392667506, 0.718555014898, 167
emotional, 0.608971890815, 0.654641466299, 91
familiar, 0.434250324751, 0.506903755142, 111
friendly, 0.797911648147, 0.876610768524, 343
happy, 0.831716911524, 0.88913258187, 343
humble, 0.59040559068, 0.670660683377, 116
interesting, 0.599387359919, 0.591811007776, 51
irresponsible, 0.639214692984, 0.742206515387, 162
mean, 0.687578258802, 0.777687021409, 167
memorable, 0.482815078619, 0.57301418693, 111
normal, 0.619437765111, 0.693899835358, 232
sociable, 0.780590948021, 0.841664989607, 293
typical, 0.430168311927, 0.561975335614, 192
uncertain, 0.629308249326, 0.606336936835, 71
uncommon, 0.410698456294, 0.458165493263, 86
unintelligent, 0.563675679694, 0.652009863378, 157
untrustworthy, 0.689876216205, 0.730749698829, 121
