Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.431983543713, 0.535883097244, 127
boring, 0.56319676126, 0.61899236319, 86
calm, 0.407721261587, 0.600736383189, 157
cold, 0.755446951379, 0.805492081265, 157
common, 0.346879831437, 0.438068554919, 56
confident, 0.545631735287, 0.664623677597, 121
egotistic, 0.590446664712, 0.653307321548, 111
emotUnstable, 0.585875185796, 0.703605174926, 157
forgettable, 0.498914236857, 0.505477970887, 66
intelligent, 0.512418789863, 0.724883266285, 283
introverted, 0.593730848243, 0.666593525163, 86
kind, 0.721434867039, 0.798431763547, 152
responsible, 0.632210538364, 0.753140913011, 187
trustworthy, 0.676013673771, 0.760751194728, 157
unattractive, 0.638593905136, 0.725269796744, 127
unemotional, 0.729705887048, 0.759576303521, 111
unfamiliar, 0.330221189001, 0.520379692416, 101
unfriendly, 0.722899898325, 0.78576178162, 106
unhappy, 0.719240715298, 0.79949575327, 106
weird, 0.494410895373, 0.637839093578, 127
aggressive, 0.64583759562, 0.751742875359, 157
attractive, 0.678583337421, 0.784026993261, 132
caring, 0.715512141627, 0.799653466211, 127
emotStable, 0.581233399258, 0.735797192062, 157
emotional, 0.58136747434, 0.659077472336, 106
familiar, 0.331237915436, 0.513702211159, 81
friendly, 0.759231046723, 0.826918540701, 157
happy, 0.797009254228, 0.842905650683, 152
humble, 0.560897630972, 0.691789062602, 157
interesting, 0.571494789599, 0.629188577996, 76
irresponsible, 0.579098502046, 0.755811590812, 247
mean, 0.687825374901, 0.769702371464, 157
memorable, 0.500970385382, 0.533564128167, 81
normal, 0.490720832019, 0.579805746741, 41
sociable, 0.716155977512, 0.796906650261, 127
typical, 0.403107403087, 0.479254688297, 61
uncertain, 0.559202391907, 0.659836649694, 86
uncommon, 0.345046277339, 0.487564633975, 86
unintelligent, 0.492224714422, 0.607854892487, 76
untrustworthy, 0.621179694655, 0.751386963285, 152
