Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.351243964376, 0.506666000242, 106
boring, 0.484643744958, 0.634373709564, 121
calm, 0.406693412621, 0.542372344727, 96
cold, 0.73051517528, 0.805520120796, 162
common, 0.326830972906, 0.536596977482, 142
confident, 0.529428014803, 0.619878441369, 81
egotistic, 0.57006425394, 0.61047727509, 76
emotUnstable, 0.55166838892, 0.693855003413, 167
forgettable, 0.384574226758, 0.503043163478, 46
intelligent, 0.520178221426, 0.611906773289, 81
introverted, 0.612405369301, 0.703572090382, 167
kind, 0.735852156391, 0.80756015986, 197
responsible, 0.625641951032, 0.7570600191, 212
trustworthy, 0.639836825497, 0.707935276407, 81
unattractive, 0.606795163538, 0.718387701157, 111
unemotional, 0.678207439386, 0.740540868861, 76
unfamiliar, 0.351119185434, 0.479319405403, 66
unfriendly, 0.749279891261, 0.808711382281, 207
unhappy, 0.743919265043, 0.818216479251, 197
weird, 0.477671670647, 0.648229423741, 167
aggressive, 0.643684347193, 0.747739257917, 132
attractive, 0.727732346414, 0.830491656698, 318
caring, 0.74382893794, 0.810769435424, 167
emotStable, 0.596337761085, 0.732449802257, 207
emotional, 0.588450710147, 0.595550050535, 31
familiar, 0.334806331457, 0.515295076613, 81
friendly, 0.77160851321, 0.822871794324, 152
happy, 0.803710555148, 0.858191148749, 222
humble, 0.517180320837, 0.668850324712, 127
interesting, 0.54375855725, 0.650131736665, 111
irresponsible, 0.627210579754, 0.704619174719, 127
mean, 0.665001545987, 0.788640430623, 207
memorable, 0.409923419433, 0.53144612692, 61
normal, 0.512250732855, 0.674658159355, 162
sociable, 0.737029498474, 0.814697747063, 207
typical, 0.355036933368, 0.519292611566, 101
uncertain, 0.5703607686, 0.630804088837, 76
uncommon, 0.25829459046, 0.337727395907, 21
unintelligent, 0.488606865264, 0.64358973062, 152
untrustworthy, 0.662460715432, 0.761248339792, 197
