Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.36969152537, 0.50190071805, 127
boring, 0.601527707543, 0.710270151127, 273
calm, 0.445304117311, 0.648435449481, 237
cold, 0.762282942863, 0.84593470298, 263
common, 0.33576392826, 0.383177139738, 31
confident, 0.590818214333, 0.694954269625, 232
egotistic, 0.58202186857, 0.717956781397, 207
emotUnstable, 0.600965775149, 0.720291387442, 222
forgettable, 0.534507703991, 0.493354204872, 71
intelligent, 0.56800137331, 0.70768518983, 222
introverted, 0.61152525604, 0.743263440179, 283
kind, 0.767020796041, 0.83994060263, 273
responsible, 0.669235833023, 0.761160170763, 217
trustworthy, 0.694316985519, 0.785641767057, 207
unattractive, 0.692339590092, 0.755836294736, 237
unemotional, 0.732967750754, 0.801477897623, 222
unfamiliar, 0.400875928142, 0.489616688902, 111
unfriendly, 0.731983580429, 0.85139635317, 283
unhappy, 0.769281961133, 0.85638256598, 298
weird, 0.480212272411, 0.661902023661, 217
aggressive, 0.683938916411, 0.825313216232, 348
attractive, 0.748200652467, 0.852719421891, 439
caring, 0.765067674034, 0.858468619536, 333
emotStable, 0.620692296841, 0.732250089756, 217
emotional, 0.537192090613, 0.659450101069, 91
familiar, 0.406016038938, 0.457116940826, 31
friendly, 0.79251546465, 0.874903437734, 333
happy, 0.811085100136, 0.885260874286, 323
humble, 0.584282413373, 0.772911954717, 333
interesting, 0.598155825805, 0.695756752327, 217
irresponsible, 0.662931723293, 0.739708007908, 207
mean, 0.696911068165, 0.827180478358, 333
memorable, 0.565938840817, 0.574362204771, 162
normal, 0.603747281458, 0.689448762039, 217
sociable, 0.753755359347, 0.850549711572, 323
typical, 0.398802960492, 0.411842918636, 31
uncertain, 0.594855561705, 0.698294057369, 247
uncommon, 0.363613430985, 0.59291666362, 263
unintelligent, 0.535135153947, 0.764260740037, 419
untrustworthy, 0.669500971737, 0.845793014564, 500
