Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.325026521011, 0.502084445997, 106
boring, 0.494206940926, 0.68181337913, 162
calm, 0.336472485808, 0.628459117544, 247
cold, 0.676171502169, 0.745104335234, 61
common, 0.274778040952, 0.456467555026, 71
confident, 0.50294658986, 0.628338270809, 71
egotistic, 0.534056901528, 0.608033530137, 61
emotUnstable, 0.471259220857, 0.622979522565, 61
forgettable, 0.395734743024, 0.486721457062, 21
intelligent, 0.482152316087, 0.626277536134, 76
introverted, 0.547822598529, 0.660880165449, 61
kind, 0.691453180584, 0.825091078434, 273
responsible, 0.58792391767, 0.733622023244, 152
trustworthy, 0.634202533421, 0.789828461743, 273
unattractive, 0.642220175679, 0.769010338702, 207
unemotional, 0.674166152862, 0.782137240964, 167
unfamiliar, 0.287848750031, 0.511444777225, 106
unfriendly, 0.697396514726, 0.792177412856, 137
unhappy, 0.695329112244, 0.815940894054, 162
weird, 0.468416859672, 0.590062991707, 71
aggressive, 0.595809032662, 0.726959783607, 106
attractive, 0.712060813835, 0.793668919026, 152
caring, 0.730575993469, 0.833730538996, 283
emotStable, 0.518569123749, 0.713772095393, 121
emotional, 0.5682510379, 0.654472038539, 76
familiar, 0.368637802702, 0.513688510477, 96
friendly, 0.732590854925, 0.822931430316, 147
happy, 0.774621906853, 0.866688129506, 227
humble, 0.52713926883, 0.724013059977, 268
interesting, 0.540239907979, 0.670521120697, 152
irresponsible, 0.578790652426, 0.69336113825, 106
mean, 0.641228609417, 0.763261490756, 137
memorable, 0.440280563544, 0.638252949308, 217
normal, 0.491812579607, 0.663316116599, 137
sociable, 0.678627892139, 0.793242614449, 111
typical, 0.328740765274, 0.516724356978, 86
uncertain, 0.525324522702, 0.666212551095, 111
uncommon, 0.307867385584, 0.508656113199, 137
unintelligent, 0.514926972908, 0.598144886688, 71
untrustworthy, 0.621183209938, 0.727591761686, 111
