Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.347346899191, 0.507852292132, 121
boring, 0.55247920595, 0.700319596505, 212
calm, 0.455635533382, 0.535738793349, 76
cold, 0.748629940554, 0.870259517361, 414
common, 0.31149108317, 0.568380101412, 212
confident, 0.544773506507, 0.707844495709, 217
egotistic, 0.559555764485, 0.702607676808, 177
emotUnstable, 0.570396066816, 0.708982748699, 182
forgettable, 0.511959510624, 0.544879978912, 111
intelligent, 0.523087587012, 0.670918546342, 147
introverted, 0.57876827417, 0.734875433789, 212
kind, 0.748951585606, 0.887411756444, 500
responsible, 0.63805435963, 0.749857193523, 182
trustworthy, 0.666772200403, 0.779516460766, 182
unattractive, 0.68513175511, 0.729184703731, 147
unemotional, 0.690048778772, 0.855571566209, 484
unfamiliar, 0.393301967014, 0.453307696068, 36
unfriendly, 0.73278776007, 0.838631350425, 273
unhappy, 0.754571370994, 0.870537204035, 404
weird, 0.489518526414, 0.635402541274, 152
aggressive, 0.652845824206, 0.854143245685, 500
attractive, 0.732876119206, 0.810831073184, 247
caring, 0.736268532617, 0.848430739644, 263
emotStable, 0.594774340933, 0.761016349768, 253
emotional, 0.597000890394, 0.587609387994, 16
familiar, 0.403138928982, 0.522942243921, 81
friendly, 0.776185798954, 0.868560350666, 273
happy, 0.794650683774, 0.883587975752, 278
humble, 0.54013589409, 0.774617853231, 333
interesting, 0.591384724362, 0.668093956186, 147
irresponsible, 0.600786730439, 0.797333823504, 323
mean, 0.683695496273, 0.860660922333, 489
memorable, 0.538504444778, 0.564303365265, 121
normal, 0.538640189268, 0.721196996321, 237
sociable, 0.739675545114, 0.843596108911, 278
typical, 0.380601487783, 0.56968580269, 182
uncertain, 0.568160255621, 0.729752030088, 278
uncommon, 0.339176292023, 0.516541732678, 127
unintelligent, 0.528279261937, 0.677804314258, 197
untrustworthy, 0.645887323755, 0.79466011946, 263
