Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.364444472738, 0.439451898467, 56
boring, 0.548733127983, 0.755761940735, 384
calm, 0.477256723604, 0.623008679981, 232
cold, 0.759894547849, 0.838066546884, 242
common, 0.392577714491, 0.47693660383, 96
confident, 0.561924591149, 0.69025737758, 202
egotistic, 0.613532087837, 0.716593085213, 232
emotUnstable, 0.634443110542, 0.708207539444, 232
forgettable, 0.528621283195, 0.557850999293, 111
intelligent, 0.569120486663, 0.715551204215, 283
introverted, 0.623205439395, 0.772161385342, 384
kind, 0.748679022401, 0.880232210552, 449
responsible, 0.669972365191, 0.731932759454, 137
trustworthy, 0.681617665245, 0.7892773395, 232
unattractive, 0.681058849941, 0.771117471746, 247
unemotional, 0.721710183636, 0.840711549459, 394
unfamiliar, 0.398272746637, 0.406584473155, 21
unfriendly, 0.745031961512, 0.877111190575, 459
unhappy, 0.771188933879, 0.848901255521, 293
weird, 0.553448729027, 0.638925235443, 187
aggressive, 0.705803807229, 0.780253704237, 232
attractive, 0.715378002164, 0.778315353287, 142
caring, 0.746420561252, 0.87159911787, 409
emotStable, 0.648843155503, 0.723838179794, 212
emotional, 0.578440974147, 0.683543215077, 167
familiar, 0.402616042661, 0.562663957943, 182
friendly, 0.775951763812, 0.886383693719, 404
happy, 0.80473421753, 0.897557121359, 394
humble, 0.551148914447, 0.796993451247, 429
interesting, 0.590067665288, 0.64461467732, 111
irresponsible, 0.647352024499, 0.732074040207, 152
mean, 0.69737656019, 0.840735055381, 394
memorable, 0.488381853133, 0.570086235473, 106
normal, 0.596047210048, 0.714475191594, 278
sociable, 0.747166541358, 0.878499470051, 500
typical, 0.360967660779, 0.571115707404, 207
uncertain, 0.503967543016, 0.656369227158, 111
uncommon, 0.331878869459, 0.659027497928, 394
unintelligent, 0.541266081344, 0.627716745976, 127
untrustworthy, 0.671191877001, 0.814407940987, 373
