Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.37483030238, 0.526759114752, 132
boring, 0.557342457125, 0.616343869498, 81
calm, 0.482584524564, 0.621076314257, 237
cold, 0.772010331984, 0.841682113014, 328
common, 0.335767873332, 0.437852715777, 66
confident, 0.546245329473, 0.750843167609, 338
egotistic, 0.611773623582, 0.713097153048, 283
emotUnstable, 0.613028766809, 0.743026645837, 323
forgettable, 0.428991343114, 0.486048744461, 31
intelligent, 0.562120465808, 0.596310243441, 66
introverted, 0.599754457329, 0.722022502564, 202
kind, 0.758430539613, 0.83620304914, 303
responsible, 0.664310240587, 0.805278099456, 399
trustworthy, 0.727842617066, 0.779497979736, 237
unattractive, 0.66976273132, 0.722337008975, 127
unemotional, 0.722290979846, 0.759464607359, 137
unfamiliar, 0.363838451364, 0.314305057357, 11
unfriendly, 0.764489501912, 0.784661270474, 137
unhappy, 0.758672415918, 0.85026746717, 328
weird, 0.505078476448, 0.758694943012, 439
aggressive, 0.69276845298, 0.735921390832, 137
attractive, 0.732699782538, 0.808656289976, 242
caring, 0.767758769528, 0.79539739446, 137
emotStable, 0.597148873652, 0.649367648904, 66
emotional, 0.615543678633, 0.588020316436, 36
familiar, 0.447079152913, 0.487124903565, 91
friendly, 0.791795619947, 0.81869666264, 142
happy, 0.815332963898, 0.864892316356, 247
humble, 0.602906184093, 0.720583119107, 258
interesting, 0.610234692425, 0.616099274472, 86
irresponsible, 0.653086929748, 0.737227062856, 253
mean, 0.720264900494, 0.79203290366, 242
memorable, 0.456010335629, 0.559119020094, 106
normal, 0.570255776805, 0.728916200436, 338
sociable, 0.750822902703, 0.798688402558, 172
typical, 0.372492914345, 0.528080805135, 132
uncertain, 0.562021452029, 0.636091388867, 66
uncommon, 0.376485790792, 0.595257999335, 288
unintelligent, 0.589814992311, 0.568945659227, 66
untrustworthy, 0.683432831816, 0.723453885881, 137
