Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.299565908881, 0.379815122673, 26
boring, 0.529074374544, 0.646262443608, 106
calm, 0.390799087592, 0.509851638851, 86
cold, 0.698265346267, 0.797528064532, 137
common, 0.348133293645, 0.510808850878, 137
confident, 0.526074159736, 0.637040678518, 96
egotistic, 0.538505505443, 0.688659833816, 172
emotUnstable, 0.513490626843, 0.698346810277, 172
forgettable, 0.435772756291, 0.525725740107, 56
intelligent, 0.494281891459, 0.677648494667, 182
introverted, 0.52483433174, 0.690346288675, 96
kind, 0.697060606448, 0.796289104314, 172
responsible, 0.563011655444, 0.787143368319, 333
trustworthy, 0.626119914727, 0.827160447817, 409
unattractive, 0.673302231868, 0.746120459881, 162
unemotional, 0.658526440453, 0.791112210512, 177
unfamiliar, 0.375273144406, 0.495562338696, 86
unfriendly, 0.705147715285, 0.795558141723, 137
unhappy, 0.717297487963, 0.799712972704, 116
weird, 0.471083205027, 0.744029345899, 373
aggressive, 0.648197656638, 0.801988921235, 384
attractive, 0.756885909935, 0.765345126532, 121
caring, 0.742534613534, 0.819382474234, 217
emotStable, 0.581655896502, 0.706074630425, 137
emotional, 0.582646206716, 0.653350298502, 91
familiar, 0.389061673449, 0.489593181845, 86
friendly, 0.755290385359, 0.819122478138, 137
happy, 0.779836325985, 0.873526279981, 273
humble, 0.578799687824, 0.675471972165, 172
interesting, 0.587906815391, 0.638897052017, 101
irresponsible, 0.586925751651, 0.704182847804, 137
mean, 0.659614747576, 0.804263740282, 298
memorable, 0.496406682236, 0.529566781081, 56
normal, 0.488776096428, 0.746237291655, 333
sociable, 0.723912574276, 0.789944324725, 116
typical, 0.323040725891, 0.566495938417, 182
uncertain, 0.541242774957, 0.699249532723, 202
uncommon, 0.316836252822, 0.520044780043, 137
unintelligent, 0.472690308554, 0.722915080351, 333
untrustworthy, 0.634228237994, 0.740572986101, 152
