Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.345431444566, 0.433640574607, 31
boring, 0.554844998353, 0.676512835725, 147
calm, 0.404520045581, 0.612689764634, 142
cold, 0.755433838831, 0.878508606695, 434
common, 0.325972149659, 0.488488839122, 96
confident, 0.526969764825, 0.772005576045, 384
egotistic, 0.567267513125, 0.782240023322, 404
emotUnstable, 0.58468613072, 0.67357849924, 91
forgettable, 0.473178063805, 0.567736282891, 86
intelligent, 0.52112581827, 0.650520052753, 91
introverted, 0.576134655014, 0.71883792432, 167
kind, 0.757250730843, 0.892709521217, 484
responsible, 0.645041955597, 0.839974010988, 469
trustworthy, 0.674673195681, 0.859448039711, 484
unattractive, 0.669670495855, 0.72501304532, 106
unemotional, 0.671406478216, 0.844923836083, 373
unfamiliar, 0.349917447316, 0.47567987265, 46
unfriendly, 0.724845688443, 0.87197835869, 399
unhappy, 0.7508390529, 0.890520793432, 469
weird, 0.529967646588, 0.598815220125, 96
aggressive, 0.675093410204, 0.82481647357, 363
attractive, 0.732444036514, 0.766506437576, 101
caring, 0.769365473835, 0.86993681352, 384
emotStable, 0.585513565409, 0.744302017098, 212
emotional, 0.610762225421, 0.618725034632, 46
familiar, 0.454386120006, 0.508452406555, 71
friendly, 0.78049493832, 0.857396003994, 227
happy, 0.789622836407, 0.905100383829, 429
humble, 0.618786888946, 0.702018835339, 182
interesting, 0.571940599908, 0.650853843337, 86
irresponsible, 0.634925655084, 0.746355897185, 197
mean, 0.708183269858, 0.848921557688, 439
memorable, 0.519281976664, 0.562863866129, 86
normal, 0.589974660325, 0.700534489646, 197
sociable, 0.731777696717, 0.845755691902, 283
typical, 0.379255497569, 0.505180889472, 91
uncertain, 0.510180525932, 0.679988601045, 111
uncommon, 0.353075246196, 0.503672728578, 127
unintelligent, 0.508848240282, 0.636078512216, 101
untrustworthy, 0.691613442768, 0.773530989151, 207
