Social Attributes, caffeNet_test, caffeNet_train, caffeNet_FeatureNum
atypical, 0.413790225162, 0.458279089966, 91
boring, 0.592611010145, 0.703096767985, 222
calm, 0.432758225265, 0.531101540529, 81
cold, 0.74355701978, 0.865373192933, 389
common, 0.343998158089, 0.638902652655, 333
confident, 0.605805092972, 0.699104871248, 232
egotistic, 0.605522641082, 0.707473216709, 232
emotUnstable, 0.587121011894, 0.653525040947, 91
forgettable, 0.481396647021, 0.561872110473, 111
intelligent, 0.574335308937, 0.702488014961, 237
introverted, 0.644346162222, 0.72551633221, 222
kind, 0.756518974095, 0.88323215845, 474
responsible, 0.656407008719, 0.77175852065, 237
trustworthy, 0.677310114717, 0.734332649819, 106
unattractive, 0.672679487623, 0.706793054221, 111
unemotional, 0.711609179768, 0.854442911149, 454
unfamiliar, 0.391791586085, 0.453621748889, 41
unfriendly, 0.749411291007, 0.879535770554, 479
unhappy, 0.766813002179, 0.846430343359, 273
weird, 0.558615493102, 0.625579018404, 157
aggressive, 0.667771264734, 0.781926562515, 197
attractive, 0.721367738984, 0.803902320461, 227
caring, 0.743567998932, 0.839378573644, 222
emotStable, 0.630651195753, 0.743972842232, 247
emotional, 0.574780440072, 0.700844152767, 222
familiar, 0.371331902756, 0.454341600039, 21
friendly, 0.777502846948, 0.859239161155, 222
happy, 0.824061410405, 0.909572269145, 474
humble, 0.536973160307, 0.717405095549, 202
interesting, 0.587431633823, 0.701002274027, 242
irresponsible, 0.619247769712, 0.752359418056, 197
mean, 0.697022527129, 0.796953595306, 222
memorable, 0.461592079769, 0.638160927163, 232
normal, 0.574304233807, 0.705079892489, 222
sociable, 0.753987799176, 0.87884445353, 474
typical, 0.424173107002, 0.512003168609, 106
uncertain, 0.570859722813, 0.650438344892, 111
uncommon, 0.3089873499, 0.480950721556, 91
unintelligent, 0.546172536515, 0.678637860017, 197
untrustworthy, 0.628596584258, 0.717582721194, 71
