Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.341218755679, 0.393823843188, 16
boring, 0.60029615729, 0.772857123009, 424
calm, 0.521756471901, 0.632058993226, 222
cold, 0.793787761714, 0.831586462506, 232
common, 0.433416122798, 0.523453144013, 137
confident, 0.582556691184, 0.793108992051, 459
egotistic, 0.609979513937, 0.781253073037, 409
emotUnstable, 0.63542974459, 0.64293222674, 71
forgettable, 0.485512624852, 0.702814700613, 384
intelligent, 0.601455336806, 0.699659912061, 217
introverted, 0.611078440726, 0.8175928938, 469
kind, 0.76030151107, 0.877130621978, 439
responsible, 0.68607387665, 0.771596967156, 222
trustworthy, 0.740214512194, 0.729204475927, 86
unattractive, 0.677988256322, 0.771192217183, 232
unemotional, 0.733238634176, 0.813714513964, 242
unfamiliar, 0.433244265959, 0.461852316538, 46
unfriendly, 0.766391925325, 0.86920229408, 424
unhappy, 0.795081861542, 0.883519482634, 454
weird, 0.540099224947, 0.582357971099, 71
aggressive, 0.725556155968, 0.806648778091, 313
attractive, 0.737466418896, 0.797097223919, 192
caring, 0.779779194742, 0.796306620415, 127
emotStable, 0.676155137049, 0.675462936956, 91
emotional, 0.605074579875, 0.590135552284, 16
familiar, 0.443211830619, 0.589794000936, 182
friendly, 0.822584444898, 0.855289508732, 232
happy, 0.840708842774, 0.873132549985, 232
humble, 0.606131648166, 0.797903820734, 444
interesting, 0.586610972268, 0.703872822642, 227
irresponsible, 0.689802388628, 0.669482511963, 71
mean, 0.739375338111, 0.796240474192, 232
memorable, 0.474292711175, 0.60830190819, 167
normal, 0.640286761526, 0.704425916244, 227
sociable, 0.798184844726, 0.829308230867, 227
typical, 0.443523046364, 0.547374571608, 142
uncertain, 0.598705002063, 0.662060198362, 86
uncommon, 0.403832430101, 0.649889484739, 373
unintelligent, 0.593380831487, 0.678207598294, 212
untrustworthy, 0.699561836748, 0.813253185351, 358
