Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.355408303355, 0.404887509513, 26
boring, 0.519509871147, 0.735010973037, 328
calm, 0.43711344468, 0.487470988987, 66
cold, 0.724433657704, 0.808213408119, 227
common, 0.360195349171, 0.44209124179, 66
confident, 0.533029006514, 0.679789018291, 197
egotistic, 0.517292319622, 0.508456332484, 26
emotUnstable, 0.529782077786, 0.781641380324, 439
forgettable, 0.417453415206, 0.586085562961, 127
intelligent, 0.514893845813, 0.684598924207, 207
introverted, 0.588410156711, 0.770702179414, 353
kind, 0.700257557111, 0.839460793573, 338
responsible, 0.59934983434, 0.819271158271, 444
trustworthy, 0.672789617623, 0.798924356821, 343
unattractive, 0.654259403451, 0.789455525072, 353
unemotional, 0.647028666999, 0.722626415381, 56
unfamiliar, 0.366822029585, 0.447670368117, 71
unfriendly, 0.71085569147, 0.830055940348, 303
unhappy, 0.712128423383, 0.819883618642, 217
weird, 0.505797301743, 0.718878587424, 363
aggressive, 0.622900287625, 0.829456063915, 439
attractive, 0.697085888687, 0.791170958348, 187
caring, 0.713805490051, 0.840292954561, 343
emotStable, 0.560521088484, 0.764902319744, 358
emotional, 0.526483698007, 0.629776146982, 41
familiar, 0.399007713784, 0.664057155783, 353
friendly, 0.728584808493, 0.849367035164, 293
happy, 0.774724492383, 0.870182992453, 303
humble, 0.610823537979, 0.612834322689, 81
interesting, 0.567616443559, 0.675630874445, 157
irresponsible, 0.612361070987, 0.739979349009, 232
mean, 0.662084050363, 0.781864949694, 232
memorable, 0.380328991787, 0.492391924275, 26
normal, 0.523358250431, 0.7393347377, 353
sociable, 0.701379422767, 0.849430456472, 358
typical, 0.347272720871, 0.573749839235, 192
uncertain, 0.538576673543, 0.735979840852, 313
uncommon, 0.285666140763, 0.360935179213, 26
unintelligent, 0.52808951349, 0.604473668827, 81
untrustworthy, 0.653319370342, 0.799173963762, 353
