Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.404322147538, 0.482161155851, 91
boring, 0.609657773266, 0.670660146402, 142
calm, 0.461586343775, 0.615302587392, 197
cold, 0.75982668431, 0.817836666716, 177
common, 0.360256001443, 0.499839879129, 116
confident, 0.635430640059, 0.776794228643, 429
egotistic, 0.570279078626, 0.796580868966, 474
emotUnstable, 0.638883650027, 0.691775355322, 147
forgettable, 0.482934682632, 0.542138152837, 71
intelligent, 0.597803820063, 0.669841256453, 167
introverted, 0.65284541886, 0.773938207745, 348
kind, 0.765605581527, 0.815851607823, 182
responsible, 0.67601894667, 0.715470342256, 111
trustworthy, 0.702364528439, 0.775522378982, 192
unattractive, 0.705045654455, 0.741483167032, 162
unemotional, 0.715696052826, 0.859366896514, 464
unfamiliar, 0.449851909929, 0.468942095081, 71
unfriendly, 0.775508158038, 0.808739719148, 182
unhappy, 0.786119457639, 0.864179685779, 348
weird, 0.566351161006, 0.711187208651, 348
aggressive, 0.713342060378, 0.784704839495, 227
attractive, 0.775307710432, 0.815921793184, 343
caring, 0.77735327841, 0.868736303096, 368
emotStable, 0.653200385657, 0.642614987661, 51
emotional, 0.566323907097, 0.645148384102, 51
familiar, 0.461427892497, 0.471688646926, 41
friendly, 0.801341831522, 0.89349928101, 439
happy, 0.827647684493, 0.860329682771, 177
humble, 0.556106326685, 0.774999318162, 358
interesting, 0.59598677767, 0.580733059156, 36
irresponsible, 0.65811693046, 0.82006318061, 444
mean, 0.700767637787, 0.836140702407, 358
memorable, 0.500887869228, 0.498722693643, 51
normal, 0.565710294094, 0.743433668717, 313
sociable, 0.745312976883, 0.766210807625, 51
typical, 0.398130981529, 0.664749913088, 384
uncertain, 0.635275423314, 0.618798843667, 56
uncommon, 0.395663846751, 0.414926907007, 51
unintelligent, 0.559319659565, 0.602227544544, 71
untrustworthy, 0.677567701202, 0.833391192721, 459
