Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.313123737513, 0.477027388707, 71
boring, 0.574602222064, 0.69834654545, 217
calm, 0.408078985485, 0.667788338785, 313
cold, 0.732593810146, 0.881313026773, 500
common, 0.372549142019, 0.486477325245, 116
confident, 0.604860754206, 0.709099170584, 263
egotistic, 0.571151566441, 0.726633998335, 283
emotUnstable, 0.597397354381, 0.704410443482, 212
forgettable, 0.394467556285, 0.463226892534, 26
intelligent, 0.534382212813, 0.702336662546, 222
introverted, 0.659574099534, 0.742464522086, 253
kind, 0.738834415192, 0.884161102195, 489
responsible, 0.641767294511, 0.771688778473, 273
trustworthy, 0.659953772874, 0.780605136007, 202
unattractive, 0.643456090409, 0.77487900904, 268
unemotional, 0.695491105709, 0.823816027587, 313
unfamiliar, 0.406586253007, 0.466555786591, 56
unfriendly, 0.726714137645, 0.824863984368, 253
unhappy, 0.75702978247, 0.894909049857, 500
weird, 0.458977579328, 0.674532570648, 212
aggressive, 0.63506859727, 0.846790787069, 489
attractive, 0.692229373574, 0.791835255458, 207
caring, 0.71776115174, 0.888061680186, 484
emotStable, 0.620528133025, 0.80988275689, 494
emotional, 0.566714343213, 0.673001346633, 81
familiar, 0.424088998754, 0.465049531694, 36
friendly, 0.763862416707, 0.899259187075, 484
happy, 0.784655542779, 0.902769293893, 424
humble, 0.585735973684, 0.808388036771, 494
interesting, 0.588878223844, 0.663201033685, 162
irresponsible, 0.609091038731, 0.82733182291, 489
mean, 0.654159185609, 0.856861577324, 489
memorable, 0.477346099714, 0.487683002509, 36
normal, 0.524744154428, 0.720789484765, 288
sociable, 0.735250569299, 0.843286866979, 283
typical, 0.338453195393, 0.697525671574, 459
uncertain, 0.575914193425, 0.62346453865, 56
uncommon, 0.365519336956, 0.415345957503, 66
unintelligent, 0.526575168862, 0.772504650748, 500
untrustworthy, 0.630146107324, 0.846086586453, 484
