Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.440939502747, 0.506409580346, 152
boring, 0.540776865186, 0.661058458264, 147
calm, 0.410108360544, 0.448941599054, 41
cold, 0.721430689345, 0.821236260465, 232
common, 0.306941115006, 0.546526883067, 177
confident, 0.569202489818, 0.692175213954, 212
egotistic, 0.575225217439, 0.669385734718, 187
emotUnstable, 0.543625983917, 0.713249696339, 242
forgettable, 0.385577964373, 0.643807896939, 247
intelligent, 0.58578045275, 0.703457151415, 237
introverted, 0.617409885913, 0.721245474711, 187
kind, 0.728578498842, 0.815043164593, 237
responsible, 0.653683978242, 0.758980306353, 237
trustworthy, 0.671182176084, 0.775006394354, 237
unattractive, 0.658399742073, 0.711895176687, 132
unemotional, 0.721433765236, 0.773453973824, 187
unfamiliar, 0.358843665402, 0.565986674483, 232
unfriendly, 0.734033637912, 0.813862861559, 247
unhappy, 0.741074147628, 0.826800728414, 247
weird, 0.531071317788, 0.727196503407, 389
aggressive, 0.700647936877, 0.754926546649, 222
attractive, 0.711356168993, 0.761698473233, 132
caring, 0.737656426606, 0.822733628572, 237
emotStable, 0.594825865709, 0.68560952727, 127
emotional, 0.572811462078, 0.637710532548, 61
familiar, 0.444595802629, 0.449142398093, 36
friendly, 0.761835194024, 0.827189294522, 182
happy, 0.796768751651, 0.896966986742, 439
humble, 0.607898793673, 0.70318103329, 222
interesting, 0.534442512238, 0.672197188619, 137
irresponsible, 0.621377678023, 0.701416418812, 137
mean, 0.699309077975, 0.788805035664, 237
memorable, 0.422377314295, 0.593052732759, 137
normal, 0.563212574458, 0.639072045537, 127
sociable, 0.729670679626, 0.786793301996, 132
typical, 0.38112761118, 0.562068825958, 197
uncertain, 0.571743112981, 0.621622571341, 86
uncommon, 0.282177104054, 0.690540411659, 484
unintelligent, 0.506317055028, 0.592070183063, 81
untrustworthy, 0.661964332592, 0.765228787083, 232
