Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.348371109426, 0.611478578285, 298
boring, 0.51899695245, 0.605550682925, 66
calm, 0.524520526972, 0.669039357685, 308
cold, 0.737198919507, 0.776839408698, 76
common, 0.347661996534, 0.671873220516, 424
confident, 0.54571037228, 0.694251378895, 172
egotistic, 0.587064208658, 0.638574208721, 96
emotUnstable, 0.611103580294, 0.779636753255, 384
forgettable, 0.414715902724, 0.731492490163, 464
intelligent, 0.570932633234, 0.666701385763, 152
introverted, 0.62193170787, 0.7249988539, 192
kind, 0.778036231438, 0.852105739733, 323
responsible, 0.666628582079, 0.811461148873, 389
trustworthy, 0.698730988486, 0.759803401084, 147
unattractive, 0.642876276698, 0.756713146207, 177
unemotional, 0.745084595648, 0.77453338046, 162
unfamiliar, 0.387659255378, 0.430785270393, 26
unfriendly, 0.770851329278, 0.853659104313, 343
unhappy, 0.764927468317, 0.810317325426, 147
weird, 0.506830013128, 0.719902886938, 313
aggressive, 0.690754609129, 0.733322782499, 106
attractive, 0.693012912568, 0.836264266911, 353
caring, 0.759974947932, 0.801335230084, 132
emotStable, 0.604066515065, 0.803304932127, 429
emotional, 0.594085421362, 0.588978633305, 26
familiar, 0.386142717888, 0.494811382824, 41
friendly, 0.808423394234, 0.874291093237, 343
happy, 0.812288930211, 0.848241861321, 152
humble, 0.612657968701, 0.712658771075, 247
interesting, 0.565815138805, 0.659210852577, 121
irresponsible, 0.615199186718, 0.764500532325, 253
mean, 0.710969119566, 0.745150795645, 96
memorable, 0.443139827155, 0.544272890783, 71
normal, 0.539271762815, 0.781633601234, 429
sociable, 0.743209207194, 0.877857714519, 434
typical, 0.332486561924, 0.714716025475, 479
uncertain, 0.629360066242, 0.655569185008, 106
uncommon, 0.318873217204, 0.631259928364, 343
unintelligent, 0.559525611043, 0.696700492938, 253
untrustworthy, 0.673402688155, 0.742088502273, 137
