Social Attributes, vggFace_test, vggFace_train, vggFace_FeatureNum
atypical, 0.334732232203, 0.446855452061, 66
boring, 0.580709142343, 0.68745581096, 192
calm, 0.406047115884, 0.748277621902, 494
cold, 0.725323633691, 0.803714695305, 182
common, 0.350104764981, 0.513475666696, 132
confident, 0.518962991337, 0.669894703864, 162
egotistic, 0.532891556094, 0.61373994448, 66
emotUnstable, 0.528342052187, 0.713727107706, 237
forgettable, 0.450961387046, 0.614900489122, 197
intelligent, 0.547442380194, 0.794384985569, 500
introverted, 0.582070384196, 0.72362433431, 182
kind, 0.710953686151, 0.801908668735, 182
responsible, 0.638416922585, 0.791069121357, 338
trustworthy, 0.630649851291, 0.760316903754, 182
unattractive, 0.662458692024, 0.74483584874, 182
unemotional, 0.694807445876, 0.777605797135, 182
unfamiliar, 0.332360610073, 0.414458138223, 26
unfriendly, 0.716051700397, 0.781775902834, 162
unhappy, 0.732928052859, 0.826267785156, 237
weird, 0.508091196887, 0.669112076564, 242
aggressive, 0.656770566398, 0.748468684875, 192
attractive, 0.70575356234, 0.80477945358, 258
caring, 0.723308877486, 0.80609923163, 182
emotStable, 0.596069663178, 0.707375478579, 187
emotional, 0.513760369065, 0.704891080459, 227
familiar, 0.375041859923, 0.452099508502, 31
friendly, 0.753592400458, 0.83828579164, 237
happy, 0.79267779466, 0.854616882396, 227
humble, 0.549002462954, 0.695325654183, 182
interesting, 0.558779512213, 0.601501765895, 51
irresponsible, 0.643182270189, 0.716565094353, 192
mean, 0.681640681146, 0.782391355828, 232
memorable, 0.449384686035, 0.528505491799, 51
normal, 0.515158470614, 0.689862032807, 212
sociable, 0.721482237882, 0.82134842455, 227
typical, 0.315372444885, 0.558244284318, 177
uncertain, 0.561256101053, 0.706759830199, 237
uncommon, 0.272306590612, 0.374304260309, 31
unintelligent, 0.57300011397, 0.639314162719, 182
untrustworthy, 0.654598780642, 0.738282995077, 182
